sleep_id,sleep_score_id,data_source,score_utc_offset,score_time,overall_score,duration_score,composition_score,revitalization_score,sleep_time_minutes,deep_sleep_minutes,rem_sleep_percent,resting_heart_rate,sleep_goal_minutes,waso_count_long_wakes,waso_count_all_wake_time,restlessness_normalized,hr_below_resting_hr,sleep_score_created,sleep_score_last_updated
7141020019495903832,244660900764867432,DERIVED,+00:00,2020-09-20 21:32:30+0000,59.958,-1,-1,-1,165,9,24.93,70,480,3,16,0.052054794520547946,0.0365296803652968,2020-09-20 21:32:30+0000,2020-09-20 21:32:30+0000
7155324062194377128,8315703411829031600,DERIVED,+00:00,2021-03-21 11:53:30+0000,85.989,89.454,88.331,76.719,518,99,21.7,76,480,15.333333333333332,57,0.10468085106382979,0.71211347517730494,2021-03-21 11:53:30+0000,2021-03-21 11:53:30+0000
716075569924058008,6610178947195552160,DERIVED,+00:00,2021-04-06 09:37:00+0000,89.024,92.505,82.558,88.528,506,40,25.7,73,480,4.8333333333333339,34,0.080542986425339372,0.920866489832007,2021-04-06 09:37:00+0000,2021-04-06 09:37:00+0000
7166963546439111888,7618568436705684744,DERIVED,+00:00,2021-04-19 09:10:30+0000,81.194,81.552,69.265,92.408,439,95,11.74,74,480,11.666666666666666,52,0.061183550651955868,0.95516549648946836,2021-04-19 09:10:30+0000,2021-04-19 09:10:30+0000
7181471755574838120,1369457062320055608,DERIVED,+00:00,2020-11-18 07:49:00+0000,85.625,-1,-1,-1,406,116,29.23,82,480,6.5,30,0.056433408577878104,0.96555924695459583,2020-11-18 07:49:00+0000,2020-11-18 07:49:00+0000
7186868690762785504,5622336962496934760,DERIVED,+00:00,2021-02-28 11:36:30+0000,73.374,74.617,85.656,58.605,385,77,25.32,73,480,9.8333333333333339,36,0.097303634232121919,0.25870818915801613,2021-02-28 11:36:30+0000,2021-02-28 11:36:30+0000
7194359427022296088,3553576401012779824,DERIVED,+00:00,2021-05-27 07:22:00+0000,76.059,-1,-1,-1,366,42,23.73,76,480,9.5,41,0.095641646489104115,0.71430874647319631,2021-05-27 07:22:00+0000,2021-05-27 07:22:00+0000
7235584295529365384,7130980486414973904,DERIVED,+00:00,2021-04-27 08:53:30+0000,80.768,80.186,70.36,92.34,439,83,14.33,70,480,15,58,0.056716417910447764,0.94013875123885038,2021-04-27 08:53:30+0000,2021-04-27 08:53:30+0000
7248793955051657600,4959521337756928720,DERIVED,+00:00,2021-03-03 07:20:00+0000,80.146,72.078,84.813,91.617,345,64,24.23,76,480,6.8333333333333339,25,0.07456724367509987,0.97649077649077654,2021-03-03 07:20:00+0000,2021-03-03 07:20:00+0000
7290980753036532128,6808786935767643864,DERIVED,+00:00,2021-01-09 08:53:30+0000,75.236,-1,-1,-1,377,68,17.03,71,480,13.166666666666666,48,0.12,0.94316190476190476,2021-01-09 08:53:30+0000,2021-01-09 08:53:30+0000
7303226470410544936,1481790300560863736,DERIVED,+00:00,2021-03-22 07:49:00+0000,76.559,73.691,75.734,83.121,379,47,17.79,76,480,11,36,0.052194543297746143,0.70709551656920078,2021-03-22 07:49:00+0000,2021-03-22 07:49:00+0000
733831803048729640,1786581579758389008,DERIVED,+00:00,2021-05-09 07:08:30+0000,75.628,75.781,83.305,67.645,397,69,20.27,69,480,10,37,0.065685164212910527,0.37908644771611927,2021-05-09 07:08:30+0000,2021-05-09 07:08:30+0000
7356954875123812400,5788421365636567328,DERIVED,+00:00,2021-08-09 06:34:00+0000,77.482,-1,-1,-1,338,47,23.58,76,480,6.5,26,0.11382113821138211,0.91280724450194051,2021-08-09 06:34:00+0000,2021-08-09 06:34:00+0000
739397367861986208,2645330553379144080,DERIVED,+00:00,2020-09-30 08:50:30+0000,72.757,-1,-1,-1,260,31,25.22,75,480,6.166666666666667,24,0.052173913043478258,0.9793570219966159,2020-09-30 08:50:30+0000,2020-09-30 08:50:30+0000
7417555491887525256,5859969091415718552,DERIVED,+00:00,2021-03-28 10:49:30+0000,78.521,81.47,79.007,72.137,478,93,17.77,73,480,12.833333333333334,51,0.083056478405315617,0.53815060908084167,2021-03-28 10:49:30+0000,2021-03-28 10:49:30+0000
7417793859276322712,4571835904222031816,DERIVED,+00:00,2021-02-04 08:01:30+0000,74.147,-1,-1,-1,411,87,9.96,67,480,9.1666666666666679,45,0.047619047619047616,0.56455877098963914,2021-02-04 08:01:30+0000,2021-02-04 08:01:30+0000
7496081721112594936,1968465205089510504,DERIVED,+00:00,2021-02-03 07:48:30+0000,70.389,-1,-1,-1,324,60,16.51,67,480,12,43,0.075167785234899323,0.71257270693512309,2021-02-03 07:48:30+0000,2021-02-03 07:48:30+0000
7519181626617871648,5812740959148448104,DERIVED,+00:00,2021-08-27 11:10:00+0000,84.313,-1,-1,-1,473,107,24.93,77,480,7.6666666666666661,40,0.0818268315889629,0.713969441845962,2021-08-27 11:10:00+0000,2021-08-27 11:10:00+0000
7625215619761029736,4590884990056793944,DERIVED,+00:00,2021-04-13 08:57:00+0000,82.366,75.41,87.186,91.457,374,94,24.36,72,480,5.666666666666667,28,0.063647490820073441,0.93991175290814277,2021-04-13 08:57:00+0000,2021-04-13 08:57:00+0000
7636237772649615152,1345541825166864296,DERIVED,+00:00,2021-02-26 08:02:30+0000,83.084,82.163,78.49,89.521,447,81,18.05,76,480,11.666666666666668,47,0.092721834496510475,0.98105682951146556,2021-02-26 08:02:30+0000,2021-02-26 08:02:30+0000
