name,objectives,schedule,status,update_time,meta,title,subtitle,rationale,domain,progress_start_time,progress_end_time,progress
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 38)",2026-01-19 00:00:00 - 2026-01-20 00:00:00,ENABLED,2026-01-18 23:49:17+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 38)",2026-01-19 00:00:00 - 2026-01-20 00:00:00,ENABLED,2026-01-19 08:13:15+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 39)",2025-08-07 00:00:00 - 2025-08-08 00:00:00,ENABLED,2025-08-07 05:12:38+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-20 00:00:00 - 2026-01-21 00:00:00,ENABLED,2026-01-19 23:21:45+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-20 00:00:00 - 2026-01-21 00:00:00,ENABLED,2026-01-20 05:07:16+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-21 00:00:00 - 2026-01-22 00:00:00,ENABLED,2026-01-20 23:29:07+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-21 00:00:00 - 2026-01-22 00:00:00,ENABLED,2026-01-21 08:03:47+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-22 00:00:00 - 2026-01-23 00:00:00,ENABLED,2026-01-21 23:25:32+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-22 00:00:00 - 2026-01-23 00:00:00,ENABLED,2026-01-22 05:42:25+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-23 00:00:00 - 2026-01-24 00:00:00,ENABLED,2026-01-22 23:18:53+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-23 00:00:00 - 2026-01-24 00:00:00,ENABLED,2026-01-23 06:12:42+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-24 00:00:00 - 2026-01-25 00:00:00,ENABLED,2026-01-23 23:36:42+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-24 00:00:00 - 2026-01-25 00:00:00,ENABLED,2026-01-24 06:34:44+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-25 00:00:00 - 2026-01-26 00:00:00,ENABLED,2026-01-24 23:20:50+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-01-25 00:00:00 - 2026-01-26 00:00:00,ENABLED,2026-01-25 04:21:48+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-02-07 00:00:00 - 2026-02-08 00:00:00,ENABLED,2026-02-07 08:13:04+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-02-08 00:00:00 - 2026-02-09 00:00:00,ENABLED,2026-02-08 08:03:42+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-02-09 00:00:00 - 2026-02-10 00:00:00,ENABLED,2026-02-08 23:51:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 40)",2026-02-10 00:00:00 - 2026-02-11 00:00:00,ENABLED,2026-02-10 06:37:12+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 47)",2025-08-10 00:00:00 - 2025-08-11 00:00:00,ENABLED,2025-08-10 04:52:41+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 47)",2025-08-12 00:00:00 - 2025-08-13 00:00:00,ENABLED,2025-08-12 04:19:52+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 6)",2025-01-09 00:00:00 - 2025-01-10 00:00:00,ENABLED,2025-01-09 07:52:31+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 6)",2025-01-10 00:00:00 - 2025-01-11 00:00:00,ENABLED,2025-01-10 07:21:39+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 6)",2025-01-11 00:00:00 - 2025-01-12 00:00:00,ENABLED,2025-01-11 06:48:03+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 6)",2025-01-12 00:00:00 - 2025-01-13 00:00:00,ENABLED,2025-01-12 08:51:54+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 60)",2026-02-03 00:00:00 - 2026-02-04 00:00:00,ENABLED,2026-02-03 07:55:41+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 60)",2026-02-06 00:00:00 - 2026-02-07 00:00:00,ENABLED,2026-02-06 06:45:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 60)",2026-02-11 00:00:00 - 2026-02-12 00:00:00,ENABLED,2026-02-11 06:30:12+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 8)",2025-01-13 00:00:00 - 2025-01-14 00:00:00,ENABLED,2025-01-13 07:50:14+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(1, 8)",2025-01-14 00:00:00 - 2025-01-15 00:00:00,ENABLED,2025-01-14 07:15:06+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(10, 20)",2025-09-11 00:00:00 - 2025-09-12 00:00:00,ENABLED,2025-09-10 22:26:22+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(10, 20)",2025-09-11 00:00:00 - 2025-09-12 00:00:00,ENABLED,2025-09-11 07:06:45+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-16 00:00:00 - 2025-08-17 00:00:00,ENABLED,2025-08-16 05:51:22+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-17 00:00:00 - 2025-08-18 00:00:00,ENABLED,2025-08-17 06:45:52+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-18 00:00:00 - 2025-08-19 00:00:00,ENABLED,2025-08-18 05:46:20+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-19 00:00:00 - 2025-08-20 00:00:00,ENABLED,2025-08-20 01:28:05+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-21 00:00:00 - 2025-08-22 00:00:00,ENABLED,2025-08-21 10:31:05+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-22 00:00:00 - 2025-08-23 00:00:00,ENABLED,2025-08-22 12:10:58+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-23 00:00:00 - 2025-08-24 00:00:00,ENABLED,2025-08-23 10:38:26+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-25 00:00:00 - 2025-08-26 00:00:00,ENABLED,2025-08-25 11:23:37+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-26 00:00:00 - 2025-08-27 00:00:00,ENABLED,2025-08-26 12:03:30+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-27 00:00:00 - 2025-08-28 00:00:00,ENABLED,2025-08-27 12:25:41+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-28 00:00:00 - 2025-08-29 00:00:00,ENABLED,2025-08-28 11:34:28+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 160)",2025-08-29 00:00:00 - 2025-08-30 00:00:00,ENABLED,2025-08-29 12:10:59+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 161)",2025-08-30 00:00:00 - 2025-08-31 00:00:00,ENABLED,2025-08-30 13:11:26+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 161)",2025-08-31 00:00:00 - 2025-09-01 00:00:00,ENABLED,2025-08-31 11:27:42+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(102, 161)",2025-09-01 00:00:00 - 2025-09-02 00:00:00,ENABLED,2025-09-01 13:16:21+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(103, 160)",2025-08-15 00:00:00 - 2025-08-16 00:00:00,ENABLED,2025-08-15 06:27:06+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(104, 133)",2026-02-20 00:00:00 - 2026-02-21 00:00:00,ENABLED,2026-02-19 23:22:30+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(104, 133)",2026-02-20 00:00:00 - 2026-02-21 00:00:00,ENABLED,2026-02-20 07:41:27+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(107, 137)",2026-02-21 00:00:00 - 2026-02-22 00:00:00,ENABLED,2026-02-20 23:23:18+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(107, 137)",2026-02-21 00:00:00 - 2026-02-22 00:00:00,ENABLED,2026-02-21 04:02:39+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(11, 21)",2025-01-08 00:00:00 - 2025-01-09 00:00:00,ENABLED,2025-01-08 07:45:31+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(12, 21)",2025-09-12 00:00:00 - 2025-09-13 00:00:00,ENABLED,2025-09-12 08:45:11+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(12, 21)",2025-09-12 00:00:00 - 2025-09-13 00:00:00,ENABLED,2025-09-12 08:45:21+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(12, 48)",2026-01-17 00:00:00 - 2026-01-18 00:00:00,ENABLED,2026-01-16 23:22:42+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(12, 48)",2026-01-17 00:00:00 - 2026-01-18 00:00:00,ENABLED,2026-01-17 04:38:44+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(121, 138)",2025-09-03 00:00:00 - 2025-09-04 00:00:00,ENABLED,2025-09-03 12:31:31+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(121, 143)",2026-02-27 00:00:00 - 2026-02-28 00:00:00,ENABLED,2026-02-26 23:23:50+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(121, 143)",2026-02-27 00:00:00 - 2026-02-28 00:00:00,ENABLED,2026-02-27 06:37:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(13, 20)",2025-01-03 00:00:00 - 2025-01-04 00:00:00,ENABLED,2025-01-03 07:14:47+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(13, 20)",2025-01-04 00:00:00 - 2025-01-05 00:00:00,ENABLED,2025-01-04 08:46:36+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(13, 20)",2025-01-06 00:00:00 - 2025-01-07 00:00:00,ENABLED,2025-01-06 07:54:05+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(131, 206)",2026-02-16 00:00:00 - 2026-02-17 00:00:00,ENABLED,2026-02-15 23:22:26+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(131, 206)",2026-02-16 00:00:00 - 2026-02-17 00:00:00,ENABLED,2026-02-16 06:01:41+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-12 00:00:00 - 2026-02-13 00:00:00,ENABLED,2026-02-11 23:07:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-12 00:00:00 - 2026-02-13 00:00:00,ENABLED,2026-02-12 07:37:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-13 00:00:00 - 2026-02-14 00:00:00,ENABLED,2026-02-12 23:15:38+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-13 00:00:00 - 2026-02-14 00:00:00,ENABLED,2026-02-13 07:35:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-14 00:00:00 - 2026-02-15 00:00:00,ENABLED,2026-02-13 23:20:20+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-14 00:00:00 - 2026-02-15 00:00:00,ENABLED,2026-02-14 04:11:51+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-15 00:00:00 - 2026-02-16 00:00:00,ENABLED,2026-02-14 23:29:31+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(132, 207)",2026-02-15 00:00:00 - 2026-02-16 00:00:00,ENABLED,2026-02-15 06:01:51+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(133, 179)",2026-01-28 00:00:00 - 2026-01-29 00:00:00,ENABLED,2026-01-27 23:17:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(133, 179)",2026-01-28 00:00:00 - 2026-01-29 00:00:00,ENABLED,2026-01-28 05:06:39+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(139, 219)",2026-01-29 00:00:00 - 2026-01-30 00:00:00,ENABLED,2026-01-28 23:20:47+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(139, 219)",2026-01-29 00:00:00 - 2026-01-30 00:00:00,ENABLED,2026-01-29 04:33:07+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(139, 219)",2026-02-08 00:00:00 - 2026-02-09 00:00:00,ENABLED,2026-02-08 00:39:27+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(139, 219)",2026-02-09 00:00:00 - 2026-02-10 00:00:00,ENABLED,2026-02-08 23:28:14+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(139, 219)",2026-02-10 00:00:00 - 2026-02-11 00:00:00,ENABLED,2026-02-09 23:26:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(139, 219)",2026-02-11 00:00:00 - 2026-02-12 00:00:00,ENABLED,2026-02-10 23:25:50+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(14, 48)",2026-01-11 00:00:00 - 2026-01-12 00:00:00,ENABLED,2026-01-11 02:59:09+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(14, 48)",2026-01-11 00:00:00 - 2026-01-12 00:00:00,ENABLED,2026-01-11 08:26:19+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(142, 160)",2025-08-24 00:00:00 - 2025-08-25 00:00:00,ENABLED,2025-08-24 11:01:49+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(15, 36)",2025-11-04 00:00:00 - 2025-11-05 00:00:00,ENABLED,2025-11-03 23:20:17+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(15, 36)",2025-11-04 00:00:00 - 2025-11-05 00:00:00,ENABLED,2025-11-04 07:42:41+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(15, 54)",2025-08-13 00:00:00 - 2025-08-14 00:00:00,ENABLED,2025-08-13 04:54:53+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(16, 24)",2025-01-07 00:00:00 - 2025-01-08 00:00:00,ENABLED,2025-01-07 07:22:55+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(166, 219)",2026-01-30 00:00:00 - 2026-01-31 00:00:00,ENABLED,2026-01-29 23:21:07+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(167, 219)",2026-01-30 00:00:00 - 2026-01-31 00:00:00,ENABLED,2026-01-30 01:35:19+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(17, 35)",2025-10-18 00:00:00 - 2025-10-19 00:00:00,ENABLED,2025-10-18 08:03:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(18, 28)",2025-09-06 00:00:00 - 2025-09-07 00:00:00,ENABLED,2025-09-06 12:16:53+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(18, 34)",2025-10-19 00:00:00 - 2025-10-20 00:00:00,ENABLED,2025-10-18 22:14:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(18, 35)",2025-10-19 00:00:00 - 2025-10-20 00:00:00,ENABLED,2025-10-19 09:12:34+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(22, 35)",2025-11-30 00:00:00 - 2025-12-01 00:00:00,ENABLED,2025-11-29 23:30:06+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(22, 35)",2025-11-30 00:00:00 - 2025-12-01 00:00:00,ENABLED,2025-11-30 09:24:14+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(22, 44)",2025-11-02 00:00:00 - 2025-11-03 00:00:00,ENABLED,2025-11-01 23:22:18+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(23, 45)",2025-11-02 00:00:00 - 2025-11-03 00:00:00,ENABLED,2025-11-02 09:02:47+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(26, 35)",2025-09-09 00:00:00 - 2025-09-10 00:00:00,ENABLED,2025-09-09 07:56:04+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(29, 37)",2025-09-10 00:00:00 - 2025-09-11 00:00:00,ENABLED,2025-09-09 22:26:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(29, 37)",2025-09-10 00:00:00 - 2025-09-11 00:00:00,ENABLED,2025-09-10 04:02:02+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(30, 40)",2025-09-13 00:00:00 - 2025-09-14 00:00:00,ENABLED,2025-09-12 22:23:51+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(30, 40)",2025-09-13 00:00:00 - 2025-09-14 00:00:00,ENABLED,2025-09-13 07:30:57+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(32, 47)",2025-12-13 00:00:00 - 2025-12-14 00:00:00,ENABLED,2025-12-12 23:16:20+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(32, 47)",2025-12-13 00:00:00 - 2025-12-14 00:00:00,ENABLED,2025-12-13 06:39:48+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(34, 42)",2025-09-08 00:00:00 - 2025-09-09 00:00:00,ENABLED,2025-09-08 05:21:29+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(35, 73)",2026-01-16 00:00:00 - 2026-01-17 00:00:00,ENABLED,2026-01-15 23:27:51+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(35, 73)",2026-01-16 00:00:00 - 2026-01-17 00:00:00,ENABLED,2026-01-16 06:04:14+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(36, 57)",2025-09-28 00:00:00 - 2025-09-29 00:00:00,ENABLED,2025-09-27 22:17:33+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(36, 57)",2025-09-28 00:00:00 - 2025-09-29 00:00:00,ENABLED,2025-09-28 04:42:53+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(36, 57)",2025-09-28 00:00:00 - 2025-09-29 00:00:00,ENABLED,2025-09-28 07:24:38+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(37, 59)",2025-12-06 00:00:00 - 2025-12-07 00:00:00,ENABLED,2025-12-05 23:31:08+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(37, 59)",2025-12-06 00:00:00 - 2025-12-07 00:00:00,ENABLED,2025-12-06 04:40:12+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(37, 71)",2026-01-09 00:00:00 - 2026-01-10 00:00:00,ENABLED,2026-01-08 23:16:24+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(37, 71)",2026-01-09 00:00:00 - 2026-01-10 00:00:00,ENABLED,2026-01-09 06:35:45+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(38, 69)",2026-02-19 00:00:00 - 2026-02-20 00:00:00,ENABLED,2026-02-18 23:26:16+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(38, 69)",2026-02-19 00:00:00 - 2026-02-20 00:00:00,ENABLED,2026-02-19 07:22:13+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(39, 58)",2025-09-29 00:00:00 - 2025-09-30 00:00:00,ENABLED,2025-09-28 22:24:38+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(41, 56)",2025-11-29 00:00:00 - 2025-11-30 00:00:00,ENABLED,2025-11-28 23:19:33+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(41, 56)",2025-11-29 00:00:00 - 2025-11-30 00:00:00,ENABLED,2025-11-29 08:58:23+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(44, 54)",2025-09-07 00:00:00 - 2025-09-08 00:00:00,ENABLED,2025-09-07 10:57:01+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(44, 58)",2025-11-28 00:00:00 - 2025-11-29 00:00:00,ENABLED,2025-11-28 10:21:06+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(44, 59)",2025-11-28 00:00:00 - 2025-11-29 00:00:00,ENABLED,2025-11-27 23:30:46+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(48, 81)",2026-02-18 00:00:00 - 2026-02-19 00:00:00,ENABLED,2026-02-17 23:18:54+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(48, 81)",2026-02-18 00:00:00 - 2026-02-19 00:00:00,ENABLED,2026-02-18 07:21:43+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(5, 20)",2025-11-25 00:00:00 - 2025-11-26 00:00:00,ENABLED,2025-11-25 05:24:32+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(5, 20)",2025-11-25 00:00:00 - 2025-11-26 00:00:00,ENABLED,2025-11-25 12:18:26+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(5, 25)",2025-08-05 00:00:00 - 2025-08-06 00:00:00,ENABLED,2025-08-05 08:15:05+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(5, 25)",2025-08-06 00:00:00 - 2025-08-07 00:00:00,ENABLED,2025-08-06 07:16:58+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(51, 73)",2025-10-03 00:00:00 - 2025-10-04 00:00:00,ENABLED,2025-10-02 22:22:27+0000,,,,,GOALS,,,
target-cardio-load,"MEASURE: CARDIO_LOAD, TARGET: BETWEEN(51, 81)",2025-02-06 00:00:00 - 2025-02-07 00:00:00,ENABLED,2025-02-06 05:22:59+0000,,,,,GOALS,,,
