sleep_id,sleep_score_id,data_source,score_utc_offset,score_time,overall_score,duration_score,composition_score,revitalization_score,sleep_time_minutes,deep_sleep_minutes,rem_sleep_percent,resting_heart_rate,sleep_goal_minutes,waso_count_long_wakes,waso_count_all_wake_time,restlessness_normalized,hr_below_resting_hr,sleep_score_created,sleep_score_last_updated
1091252257852225728,589028528514880064,DERIVED,+00:00,2022-01-14 10:39:00+0000,77.872,-1,-1,-1,372,57,26.9,77,480,9.8333333333333321,34,0.09167671893848009,0.75786087655810208,2022-01-14 10:39:00+0000,2022-01-14 10:39:00+0000
1099114068704544472,4072377907380053192,DERIVED,+00:00,2022-08-26 10:53:30+0000,83.696,-1,-1,-1,491,114,12.95,76,480,17.5,65,0.087224669603524235,0.75230543318649046,2022-08-26 10:53:30+0000,2022-08-26 10:53:30+0000
1120379598540460184,859808941363122408,DERIVED,+00:00,2021-09-20 10:03:30+0000,71.571,-1,-1,-1,286,18,24.51,74,480,10.166666666666666,35,0.0715372907153729,0.97042110603754439,2021-09-20 10:03:30+0000,2021-09-20 10:03:30+0000
1207012110656624128,7300442462522888088,DERIVED,+00:00,2021-12-06 08:14:30+0000,70.159,-1,-1,-1,178,7,26.57,78,480,4.666666666666667,17,0.035087719298245612,0.98621553884711777,2021-12-06 08:14:30+0000,2021-12-06 08:14:30+0000
1236256968643256472,8004341081992719968,DERIVED,+00:00,2022-07-09 10:30:30+0000,82.923,-1,-1,-1,442,65,19.96,77,480,6.3333333333333339,33,0.08376421923474664,0.73233367804205451,2022-07-09 10:30:30+0000,2022-07-09 10:30:30+0000
1246821507298845896,5021426242244164144,DERIVED,+00:00,2021-12-16 07:09:00+0000,61.385,-1,-1,-1,269,60,11.36,77,480,4.666666666666667,20,0.083050847457627114,0.18019639934533552,2021-12-16 07:09:00+0000,2021-12-16 07:09:00+0000
1302141392263572504,4403531270320235640,DERIVED,+00:00,2022-01-31 08:30:00+0000,91.415,-1,-1,-1,513,115,29.57,75,480,10.833333333333332,47,0.066086956521739126,0.95745728352157544,2022-01-31 08:30:00+0000,2022-01-31 08:30:00+0000
1302720902302609496,5127574687674008344,DERIVED,+00:00,2022-06-01 07:37:00+0000,80,-1,-1,-1,456,62,22.02,75,480,14.666666666666666,55,0.085795996186844609,0.59092927370758008,2022-06-01 07:37:00+0000,2022-06-01 07:37:00+0000
1304640114541538904,4395357703520545128,DERIVED,+00:00,2021-10-22 07:57:00+0000,79.437,-1,-1,-1,435,37,16.9,73,480,15.5,58,0.091451292246520877,0.89440605462323131,2021-10-22 07:57:00+0000,2021-10-22 07:57:00+0000
1322295132624686568,1025684816252536088,DERIVED,+00:00,2021-10-07 06:34:00+0000,70.723,-1,-1,-1,317,60,19.77,71,480,6.666666666666667,27,0.069701280227596016,0.34254818993888103,2021-10-07 06:34:00+0000,2021-10-07 06:34:00+0000
1332704300806289008,4054682488954740000,DERIVED,+00:00,2022-07-30 08:59:00+0000,77.327,-1,-1,-1,362,60,22.73,75,480,11.333333333333334,49,0.1166077738515901,0.90722418531605808,2022-07-30 08:59:00+0000,2022-07-30 08:59:00+0000
1358010215215368352,3139329930567334424,DERIVED,+00:00,2022-08-25 09:50:30+0000,84.227,-1,-1,-1,465,88,23.56,76,480,13,52,0.070955534531693468,0.83235572374645217,2022-08-25 09:50:30+0000,2022-08-25 09:50:30+0000
1417663935670221256,2820875390200391048,DERIVED,+00:00,2022-04-06 09:19:30+0000,77.91,-1,-1,-1,475,72,16.71,77,480,18,69,0.10991957104557641,0.82580740740740743,2022-04-06 09:19:30+0000,2022-04-06 09:19:30+0000
1475297232881243968,6913837996597436192,DERIVED,+00:00,2022-01-02 09:17:00+0000,65.137,-1,-1,-1,297,36,14.09,75,480,5.1666666666666661,27,0.082458770614692659,0.3627623230844314,2022-01-02 09:17:00+0000,2022-01-02 09:17:00+0000
1482416715763120800,5316655486651992320,DERIVED,+00:00,2022-04-08 18:33:00+0000,60.72,-1,-1,-1,192,7,14.8,76,480,2.8333333333333335,15,0.078758949880668255,0.552180339985218,2022-04-08 18:33:00+0000,2022-04-08 18:33:00+0000
1487939087906554288,8391537934335271408,DERIVED,+00:00,2021-11-10 08:49:30+0000,87.496,-1,-1,-1,517,92,32.69,79,480,8.8333333333333339,45,0.065026362038664326,0.80753724802804561,2021-11-10 08:49:30+0000,2021-11-10 08:49:30+0000
