sleep_id,sleep_score_id,data_source,score_utc_offset,score_time,overall_score,duration_score,composition_score,revitalization_score,sleep_time_minutes,deep_sleep_minutes,rem_sleep_percent,resting_heart_rate,sleep_goal_minutes,waso_count_long_wakes,waso_count_all_wake_time,restlessness_normalized,hr_below_resting_hr,sleep_score_created,sleep_score_last_updated
1555135117936628848,2980776347580460176,DERIVED,+00:00,2022-12-11 09:00:00+0000,74.324,-1,-1,-1,385,64,22.5,76,480,21.833333333333332,73,0.10441334768568353,0.85256548259777543,2022-12-11 09:00:00+0000,2022-12-11 09:00:00+0000
1607548295286201912,7209381557619616928,DERIVED,+00:00,2023-05-19 06:09:30+0000,75.887,-1,-1,-1,354,58,23.23,79,480,7.1666666666666661,30,0.04878048780487805,0.43962344886606763,2023-05-19 06:09:30+0000,2023-05-19 06:09:30+0000
1633747882380041336,5886439985508417096,DERIVED,+00:00,2023-08-29 07:45:30+0000,73.582,75.936,81.302,61.153,371,53,17.98,78,480,5,28,0.057881773399014777,0.201093560145808,2023-08-29 07:45:30+0000,2023-08-29 07:45:30+0000
1651052019828642192,5622304500943890088,DERIVED,+00:00,2023-08-09 14:58:30+0000,81.38,80.273,79,85.974,429,32,28.41,79,480,17.5,61,0.069767441860465115,0.82773869346733664,2023-08-09 14:58:30+0000,2023-08-09 14:58:30+0000
1679550114599661008,3601865718773635832,DERIVED,+00:00,2023-05-07 08:52:30+0000,90.539,-1,-1,-1,552,141,21.56,81,480,24,78,0.0765625,0.96856326318524288,2023-05-07 08:52:30+0000,2023-05-07 08:52:30+0000
1698600712003543024,8883680754362164720,DERIVED,+00:00,2022-11-26 12:09:30+0000,80.443,-1,-1,-1,429,61,25.02,73,480,18.999999999999996,68,0.13837095191364082,0.8831534183840366,2022-11-26 12:09:30+0000,2022-11-26 12:09:30+0000
1751946923919476640,4990464600370068752,DERIVED,+00:00,2023-09-02 10:25:30+0000,85.453,88.285,84.376,80.868,578,84,18.43,79,480,19.833333333333332,69,0.095201827875095207,0.78246671690530023,2023-09-02 10:25:30+0000,2023-09-02 10:25:30+0000
1826380608981143920,3383751614458781392,DERIVED,+00:00,2022-12-26 13:12:30+0000,71.418,-1,-1,-1,157,27,23.18,74,480,4,19,0.05027932960893855,0.97832874196510555,2022-12-26 13:12:30+0000,2022-12-26 13:12:30+0000
1860538086381948728,2015441051774321488,DERIVED,+00:00,2023-06-21 07:10:00+0000,82.555,79.185,84.298,87.553,407,60,20.27,82,480,4.166666666666667,33,0.071668533034714446,0.87103396789846954,2023-06-21 07:10:00+0000,2023-06-21 07:10:00+0000
1863053501990680648,4614870767036243360,DERIVED,+00:00,2023-01-20 07:33:00+0000,83.527,-1,-1,-1,453,89,15.34,68,480,11.666666666666666,46,0.038348082595870206,0.83479105928085517,2023-01-20 07:33:00+0000,2023-01-20 07:33:00+0000
1869366807882883240,2315008339231257976,DERIVED,+00:00,2023-08-24 07:41:00+0000,83.402,79.947,85.479,88.237,403,79,21.21,78,480,3,21,0.056778679026651215,0.8426475980931426,2023-08-24 07:41:00+0000,2023-08-24 07:41:00+0000
1918222358475167328,3515684318031781336,DERIVED,+00:00,2023-03-19 08:15:00+0000,92.055,-1,-1,-1,509,113,24.16,77,480,7.1666666666666661,30,0.051048313582497722,0.88905921250375719,2023-03-19 08:15:00+0000,2023-03-19 08:15:00+0000
192087271503062600,2337982774516762176,DERIVED,+00:00,2023-04-23 06:16:30+0000,84.296,-1,-1,-1,430,75,26.72,76,480,6.166666666666667,32,0.08236536430834214,0.74938789786638682,2023-04-23 06:16:30+0000,2023-04-23 06:16:30+0000
1934316929759341736,2310746282551011456,DERIVED,+00:00,2023-03-12 07:42:00+0000,77.357,-1,-1,-1,440,68,19.17,74,480,16.166666666666668,61,0.10324483775811209,0.39575639779721411,2023-03-12 07:42:00+0000,2023-03-12 07:42:00+0000
1936672391142141656,7354074997572903512,DERIVED,+00:00,2023-02-18 08:50:30+0000,87.77,-1,-1,-1,448,92,22.08,78,480,5.666666666666667,31,0.052631578947368418,0.95808547008547007,2023-02-18 08:50:30+0000,2023-02-18 08:50:30+0000
195225489841499992,7456821219370719056,DERIVED,+00:00,2022-12-08 07:16:30+0000,75.168,-1,-1,-1,403,75,21.08,75,480,13.166666666666666,44,0.11525795828759605,0.42147261516140733,2022-12-08 07:16:30+0000,2022-12-08 07:16:30+0000
1993405627135731200,4028669459698883880,DERIVED,+00:00,2023-03-20 07:28:30+0000,83.714,-1,-1,-1,474,55,18.25,75,480,10,51,0.082784571966133591,0.88309814989024771,2023-03-20 07:28:30+0000,2023-03-20 07:28:30+0000
203245834328135544,8084852323002477248,DERIVED,+00:00,2022-10-02 11:12:30+0000,61.87,-1,-1,-1,283,28,8.47,77,480,12.333333333333332,37,0.11800302571860817,0.60640443772062536,2022-10-02 11:12:30+0000,2022-10-02 11:12:30+0000
2047307807910456464,5781080379264586744,DERIVED,+00:00,2023-05-27 04:26:30+0000,61.034,-1,-1,-1,220,16,3.99,84,480,7.8333333333333339,28,0.087824351297405193,0.92999345121152588,2023-05-27 04:26:30+0000,2023-05-27 04:26:30+0000
2067927121389541504,2624727264131060488,DERIVED,+00:00,2023-05-30 07:10:30+0000,82.726,-1,-1,-1,429,55,25.74,78,480,16.5,56,0.09766022380467955,0.87705583756345173,2023-05-30 07:10:30+0000,2023-05-30 07:10:30+0000
2083714836177860608,8301694323238960128,DERIVED,+00:00,2023-02-22 07:47:30+0000,83.875,-1,-1,-1,446,78,24.47,76,480,5.8333333333333339,42,0.0513595166163142,0.64642497482376637,2023-02-22 07:47:30+0000,2023-02-22 07:47:30+0000
2127929964545352704,1814183936699410440,DERIVED,+00:00,2022-12-19 07:14:00+0000,75.356,-1,-1,-1,342,54,24.54,78,480,14.999999999999998,59,0.084662576687116561,0.96073619631901841,2022-12-19 07:14:00+0000,2022-12-19 07:14:00+0000
2136743271092011280,2538588633046353224,DERIVED,+00:00,2023-02-28 09:54:00+0000,82.361,-1,-1,-1,487,69,15.94,75,480,8.1666666666666661,49,0.10200364298724955,0.51078875793291023,2023-02-28 09:54:00+0000,2023-02-28 09:54:00+0000
2141067420461768248,2970966291705060512,DERIVED,+00:00,2023-03-09 06:54:00+0000,81.313,-1,-1,-1,405,83,27.99,75,480,8.1666666666666661,32,0.050790067720090294,0.68301533857089414,2023-03-09 06:54:00+0000,2023-03-09 06:54:00+0000
2153280535352221992,6503101912441269768,DERIVED,+00:00,2023-07-02 07:39:30+0000,78.199,72.54,77.875,89.841,363,28,24.97,79,480,8.6666666666666679,44,0.069963811821471655,0.92038600723763575,2023-07-02 07:39:30+0000,2023-07-02 07:39:30+0000
2167223682918463144,8092568682390774192,DERIVED,+00:00,2023-07-30 12:25:00+0000,86.151,83.375,84.459,93.397,475,96,29.91,82,480,12.666666666666666,45,0.053181386514719847,0.95470243601603455,2023-07-30 12:25:00+0000,2023-07-30 12:25:00+0000
2174332082539984160,6215150666564313320,DERIVED,+00:00,2023-07-11 07:20:00+0000,66.783,65.467,84.353,51.846,315,79,18.55,81,480,11.833333333333332,38,0.066945606694560664,0.0066851083448593819,2023-07-11 07:20:00+0000,2023-07-11 07:20:00+0000
219629452779640248,4673262047996075528,DERIVED,+00:00,2023-03-10 07:38:30+0000,90.991,-1,-1,-1,483,82,18.52,75,480,5.5,34,0.065527065527065526,0.98868991517436378,2023-03-10 07:38:30+0000,2023-03-10 07:38:30+0000
2252865944688343008,7903046637071921264,DERIVED,+00:00,2022-09-17 10:26:30+0000,82.745,-1,-1,-1,472,71,21.74,74,480,12.833333333333334,49,0.092783505154639179,0.76110590440487347,2022-09-17 10:26:30+0000,2022-09-17 10:26:30+0000
2293136941480949176,8624112371730605064,DERIVED,+00:00,2023-05-21 06:11:00+0000,78.774,-1,-1,-1,281,31,19.56,83,480,0,12,0.064080944350758853,0.97794198139025723,2023-05-21 06:11:00+0000,2023-05-21 06:11:00+0000
2389581123600918920,5665127260141404656,DERIVED,+00:00,2023-02-08 08:36:00+0000,73.632,-1,-1,-1,363,58,19.24,77,480,6.5,34,0.13810110974106041,0.45761616161616164,2023-02-08 08:36:00+0000,2023-02-08 08:36:00+0000
2395688640890384960,6334136829580441224,DERIVED,+00:00,2022-10-20 05:32:00+0000,80.905,-1,-1,-1,404,98,21.98,72,480,2.8333333333333335,24,0.0759493670886076,0.62646281615704036,2022-10-20 05:32:00+0000,2022-10-20 05:32:00+0000
2420747166647843208,7735426439563426104,DERIVED,+00:00,2023-07-07 07:52:30+0000,71.047,67.987,82.656,65.559,401,45,26.07,78,480,22.333333333333332,71,0.15119916579770595,0.58594669435790936,2023-07-07 07:52:30+0000,2023-07-07 07:52:30+0000
2452931973054579672,4916157797864773776,DERIVED,+00:00,2023-01-12 10:23:00+0000,84.467,-1,-1,-1,543,82,19.24,70,480,13.333333333333332,52,0.12386457473162675,0.61747732893652107,2023-01-12 10:23:00+0000,2023-01-12 10:23:00+0000
2454134769443514056,8990143458579391280,DERIVED,+00:00,2023-04-27 07:00:30+0000,88.956,-1,-1,-1,524,86,15.85,78,480,14.166666666666664,51,0.045415595544130251,0.99170230966638151,2023-04-27 07:00:30+0000,2023-04-27 07:00:30+0000
2498695228045483728,3083489431748396928,DERIVED,+00:00,2023-02-24 07:51:30+0000,80.985,-1,-1,-1,470,102,23.21,78,480,19.833333333333332,71,0.062556663644605617,0.64403142943487457,2023-02-24 07:51:30+0000,2023-02-24 07:51:30+0000
2501396956238483056,160119983393074784,DERIVED,+00:00,2023-06-01 06:57:30+0000,80.18,-1,-1,-1,447,54,10.45,76,480,11.5,47,0.065671641791044774,0.86573797678275288,2023-06-01 06:57:30+0000,2023-06-01 06:57:30+0000
2508621717801091720,7280243715591250104,DERIVED,+00:00,2023-01-14 12:20:30+0000,86.595,-1,-1,-1,579,125,33.61,69,480,15.666666666666666,65,0.058059587471352175,0.78139711465451789,2023-01-14 12:20:30+0000,2023-01-14 12:20:30+0000
2522930686537955864,8846798863626186312,DERIVED,+00:00,2023-07-25 08:33:00+0000,74.958,75.267,71.048,78.25,380,95,37.53,82,480,9.5,36,0.043942992874109264,0.566352571652925,2023-07-25 08:33:00+0000,2023-07-25 08:33:00+0000
2587640037106445176,5292399513584279696,DERIVED,+00:00,2023-06-15 07:02:30+0000,81.407,78.432,80.773,87.991,407,80,17.09,82,480,8.8333333333333339,35,0.077691453940066588,0.89951905290418055,2023-06-15 07:02:30+0000,2023-06-15 07:02:30+0000
2589295041235239584,4581089547099652576,DERIVED,+00:00,2023-08-19 08:30:00+0000,78.585,75.511,79.3,84.018,363,35,18.73,80,480,5.6666666666666661,25,0.036942675159235668,0.682693102023957,2023-08-19 08:30:00+0000,2023-08-19 08:30:00+0000
2658887232433666696,3476334992192616856,DERIVED,+00:00,2023-05-23 09:54:30+0000,53.147,-1,-1,-1,152,27,13.4,79,480,9,29,0.128686327077748,0,2023-05-23 09:54:30+0000,2023-05-23 09:54:30+0000
2695390117223384856,4494287134684398872,DERIVED,+00:00,2022-10-06 09:19:30+0000,86.22,-1,-1,-1,450,59,20.34,77,480,10.5,46,0.067127344521224083,0.996248766041461,2022-10-06 09:19:30+0000,2022-10-06 09:19:30+0000
2699533249869273992,6067558666352933608,DERIVED,+00:00,2023-07-23 05:02:30+0000,69.539,56.741,72.793,91.882,254,26,30.86,80,480,8.3333333333333339,28,0.068783068783068779,0.96543643819566494,2023-07-23 05:02:30+0000,2023-07-23 05:02:30+0000
2701695848642476720,3380376361900622640,DERIVED,+00:00,2023-05-22 09:03:30+0000,91.015,-1,-1,-1,524,65,24.18,81,480,6,31,0.066430469441984052,0.98558002936857558,2023-05-22 09:03:30+0000,2023-05-22 09:03:30+0000
2753649233076435304,5534976510151666632,DERIVED,+00:00,2023-07-05 08:05:30+0000,76.98,77.536,62.811,90.036,437,22,13.65,80,480,20.666666666666668,74,0.0803484995159729,0.9561794127137786,2023-07-05 08:05:30+0000,2023-07-05 08:05:30+0000
2810636419288627496,6747709290472603424,DERIVED,+00:00,2023-01-22 09:04:00+0000,81.08,-1,-1,-1,462,66,27.13,71,480,15.166666666666666,60,0.1038353601496726,0.73847832865606489,2023-01-22 09:04:00+0000,2023-01-22 09:04:00+0000
2814171913706079152,7880125232862986640,DERIVED,+00:00,2023-08-20 08:12:30+0000,80.464,76.802,79.485,88.767,441,89,16.33,82,480,22.5,76,0.0731244064577398,0.904312244255587,2023-08-20 08:12:30+0000,2023-08-20 08:12:30+0000
2817907760637059224,3166070346445814312,DERIVED,+00:00,2022-12-28 11:13:30+0000,79.272,-1,-1,-1,478,87,13.13,74,480,12.5,58,0.064721969006381039,0.73059860224855666,2022-12-28 11:13:30+0000,2022-12-28 11:13:30+0000
2865377926093915992,1033432548465821736,DERIVED,+00:00,2023-02-21 08:29:30+0000,84.891,-1,-1,-1,533,76,26.34,75,480,19,65,0.06358381502890173,0.58524635287641069,2023-02-21 08:29:30+0000,2023-02-21 08:29:30+0000
2873685225091677680,8907575099887645856,DERIVED,+00:00,2022-10-08 09:10:00+0000,80.2,-1,-1,-1,452,99,11.78,73,480,15.166666666666664,62,0.097078228086710655,0.96990260760289038,2022-10-08 09:10:00+0000,2022-10-08 09:10:00+0000
2875243399840200136,6768567884416305184,DERIVED,+00:00,2022-09-22 08:26:30+0000,74.8,-1,-1,-1,419,70,15.33,76,480,13.666666666666666,57,0.1111111111111111,0.626207605344296,2022-09-22 08:26:30+0000,2022-09-22 08:26:30+0000
2958710548706692536,4000401807867650504,DERIVED,+00:00,2023-07-01 09:37:30+0000,88.096,87.163,86.213,91.844,571,90,24.33,82,480,21.333333333333336,77,0.0699619771863118,0.96808618504436,2023-07-01 09:37:30+0000,2023-07-01 09:37:30+0000
299032235549741384,2476696972046827928,DERIVED,+00:00,2023-07-14 07:14:00+0000,85.887,85.087,83.596,89.778,448,49,20.49,83,480,7.8333333333333339,33,0.061475409836065573,0.89342676009342681,2023-07-14 07:14:00+0000,2023-07-14 07:14:00+0000
3000582072615463360,2852325384856375752,DERIVED,+00:00,2022-11-22 07:09:00+0000,76.301,-1,-1,-1,341,52,23.59,74,480,8.8333333333333339,37,0.10484927916120576,0.80265297389816,2022-11-22 07:09:00+0000,2022-11-22 07:09:00+0000
3020125237971568128,6605918015697589832,DERIVED,+00:00,2023-07-22 08:12:30+0000,86.078,89.743,80.969,83.858,497,39,23.25,79,480,17,59,0.10913930789707187,0.8954747116237799,2023-07-22 08:12:30+0000,2023-07-22 08:12:30+0000
3049665178186641280,4434186238709579904,DERIVED,+00:00,2022-09-10 12:04:30+0000,79.473,-1,-1,-1,443,36,14.49,78,480,17.333333333333336,65,0.077735124760076782,0.93653663177925783,2022-09-10 12:04:30+0000,2022-09-10 12:04:30+0000
3050287394193230824,7431619585857690416,DERIVED,+00:00,2023-01-10 08:02:30+0000,67.726,-1,-1,-1,292,23,12.52,74,480,12.666666666666666,48,0.066187050359712229,0.97731414868105515,2023-01-10 08:02:30+0000,2023-01-10 08:02:30+0000
3053831863763557064,5842321835568317072,DERIVED,+00:00,2022-10-04 08:09:00+0000,82.516,-1,-1,-1,381,94,30.45,82,480,3.6666666666666665,21,0.079171741778319121,0.99394663480684986,2022-10-04 08:09:00+0000,2022-10-04 08:09:00+0000
3100202916951505584,4932187527253412648,DERIVED,+00:00,2023-05-12 07:35:30+0000,83.422,-1,-1,-1,435,71,19.09,78,480,11.5,48,0.091370558375634514,0.80426395939086293,2023-05-12 07:35:30+0000,2023-05-12 07:35:30+0000
3130749994354590608,2163588094085404856,DERIVED,+00:00,2023-01-30 08:23:30+0000,86.412,-1,-1,-1,481,51,24.47,69,480,13.333333333333332,50,0.077562326869806089,0.70209295167743924,2023-01-30 08:23:30+0000,2023-01-30 08:23:30+0000
3132345167924604488,8853853951342400016,DERIVED,+00:00,2022-11-10 09:24:30+0000,79.57,-1,-1,-1,407,81,25.3,75,480,9.6666666666666661,42,0.095135135135135135,0.70367567567567568,2022-11-10 09:24:30+0000,2022-11-10 09:24:30+0000
3164557926779795144,3227321237270083376,DERIVED,+00:00,2023-06-25 08:16:30+0000,78.34,76.678,84.074,75.928,399,57,25.75,79,480,8.8333333333333321,44,0.092119866814650384,0.65560488346281909,2023-06-25 08:16:30+0000,2023-06-25 08:16:30+0000
3200350518903485224,7382182602666515824,DERIVED,+00:00,2023-05-16 07:59:30+0000,80.472,-1,-1,-1,415,49,24.3,82,480,17.833333333333332,63,0.0703205791106515,0.981833850396415,2023-05-16 07:59:30+0000,2023-05-16 07:59:30+0000
3260452010936529704,2315405003062283344,DERIVED,+00:00,2023-03-12 18:39:00+0000,60.778,-1,-1,-1,203,33,7.16,74,480,8.5,36,0.11860940695296524,0.92399454669393322,2023-03-12 18:39:00+0000,2023-03-12 18:39:00+0000
3265244542299273480,3927146221309947416,DERIVED,+00:00,2022-10-18 07:24:30+0000,86.526,-1,-1,-1,486,65,18.11,69,480,11.333333333333334,48,0.069153776160145591,0.6980926430517711,2022-10-18 07:24:30+0000,2022-10-18 07:24:30+0000
3299393350836071184,2164465632402957424,DERIVED,+00:00,2023-03-24 07:53:00+0000,79.817,-1,-1,-1,409,67,18.36,75,480,10.833333333333332,47,0.09827213822894168,0.828443006112909,2023-03-24 07:53:00+0000,2023-03-24 07:53:00+0000
3300358560376885552,5957558015361494160,DERIVED,+00:00,2023-07-08 09:09:00+0000,75.488,78.216,82.402,63.117,413,78,17.79,78,480,10.166666666666666,40,0.08296943231441048,0.3231292517006803,2023-07-08 09:09:00+0000,2023-07-08 09:09:00+0000
33235454741044264,2475773618478488264,DERIVED,+00:00,2023-05-02 06:05:30+0000,70.424,-1,-1,-1,360,34,3.17,80,480,13.333333333333332,45,0.052375152253349572,0.79382716049382718,2023-05-02 06:05:30+0000,2023-05-02 06:05:30+0000
3327395390836662920,1932047780992783064,DERIVED,+00:00,2023-08-28 07:07:30+0000,74.08,67.218,72.569,89.315,329,28,16.82,78,480,11.666666666666666,42,0.056953642384105961,0.86883002207505522,2023-08-28 07:07:30+0000,2023-08-28 07:07:30+0000
3331775090252498672,42395245571230704,DERIVED,+00:00,2022-11-24 08:20:30+0000,76.05,-1,-1,-1,373,73,24.46,77,480,16.833333333333332,63,0.11273957158962795,0.91570838030815482,2022-11-24 08:20:30+0000,2022-11-24 08:20:30+0000
3360124032620259088,6664130472854355784,DERIVED,+00:00,2023-07-29 10:53:30+0000,72.954,62.446,82.985,83.939,307,53,18.65,83,480,13.833333333333334,43,0.10238429172510519,0.87713884992987379,2023-07-29 10:53:30+0000,2023-07-29 10:53:30+0000
3364305402199184584,5439735386293597264,DERIVED,+00:00,2023-05-23 04:16:30+0000,58.849,-1,-1,-1,196,12,14.12,79,480,3.8333333333333335,18,0.075170842824601361,0.23204252088078967,2023-05-23 04:16:30+0000,2023-05-23 04:16:30+0000
3383690950379808920,7252112917385695008,DERIVED,+00:00,2023-08-15 08:35:30+0000,80.173,83.861,85.255,67.715,450,75,26.13,79,480,11.166666666666668,42,0.099497487437185936,0.48217755443886096,2023-08-15 08:35:30+0000,2023-08-15 08:35:30+0000
3394285489109797776,6294275630027045664,DERIVED,+00:00,2023-06-09 10:18:30+0000,81.72,74.714,84.106,93.345,394,57,23.53,81,480,10.833333333333334,50,0.063263041065482792,0.98372179060303366,2023-06-09 10:18:30+0000,2023-06-09 10:18:30+0000
3434367559535629832,952066255629160640,DERIVED,+00:00,2022-11-21 07:47:30+0000,73.66,-1,-1,-1,319,49,26.37,73,480,13.166666666666666,49,0.072289156626506021,0.79250334672021416,2022-11-21 07:47:30+0000,2022-11-21 07:47:30+0000
3444484650659722312,3705527362473522592,DERIVED,+00:00,2022-11-13 10:49:30+0000,87.96,-1,-1,-1,500,105,22.44,75,480,9.5000000000000018,41,0.076923076923076927,0.66539969834087476,2022-11-13 10:49:30+0000,2022-11-13 10:49:30+0000
3530330628774918328,6076517921404176800,DERIVED,+00:00,2023-03-18 08:02:00+0000,83.543,-1,-1,-1,476,93,25.78,76,480,12,46,0.055712936732766762,0.66629800307219667,2023-03-18 08:02:00+0000,2023-03-18 08:02:00+0000
3535523813875687360,6207314895903339032,DERIVED,+00:00,2022-09-19 07:56:00+0000,76.194,-1,-1,-1,330,83,22.86,75,480,10.333333333333332,35,0.11229946524064172,0.84944665781319173,2022-09-19 07:56:00+0000,2022-09-19 07:56:00+0000
3541393719761647688,3294094556973496760,DERIVED,+00:00,2023-04-13 08:21:00+0000,80.089,-1,-1,-1,460,39,16.46,75,480,10.333333333333334,50,0.085188770571151984,0.71958696353662477,2023-04-13 08:21:00+0000,2023-04-13 08:21:00+0000
3591830853719823136,8938438773894299632,DERIVED,+00:00,2022-10-05 09:32:30+0000,81.354,-1,-1,-1,366,78,21.87,79,480,4.5,33,0.079852579852579847,0.96294046172539494,2022-10-05 09:32:30+0000,2022-10-05 09:32:30+0000
3648481979412221016,2522247977935254240,DERIVED,+00:00,2023-07-28 11:12:30+0000,83.525,84.625,85.16,79.691,434,74,25.13,81,480,8.8333333333333321,37,0.072992700729927,0.68779979144942649,2023-07-28 11:12:30+0000,2023-07-28 11:12:30+0000
3658624530458226488,4026884357295536400,DERIVED,+00:00,2023-06-12 08:43:30+0000,88.009,91.458,83.66,85.461,551,50,26.57,81,480,10.5,50,0.052159739201303991,0.76270035316490081,2023-06-12 08:43:30+0000,2023-06-12 08:43:30+0000
3658777509112484872,6070098607573806280,DERIVED,+00:00,2023-02-25 08:19:00+0000,81.324,-1,-1,-1,425,85,11.32,80,480,11.833333333333334,49,0.085390946502057613,0.97853509664292981,2023-02-25 08:19:00+0000,2023-02-25 08:19:00+0000
3676427219799203832,6739050706944135480,DERIVED,+00:00,2023-03-23 08:00:00+0000,86.961,-1,-1,-1,472,108,20.91,74,480,3.6666666666666665,22,0.053518334985133795,0.771622934888241,2023-03-23 08:00:00+0000,2023-03-23 08:00:00+0000
3684381997405539552,8492961541359917448,DERIVED,+00:00,2023-04-04 07:33:00+0000,86.21,-1,-1,-1,497,67,30.65,77,480,10.833333333333334,40,0.054894784995425432,0.63930846223839854,2023-04-04 07:33:00+0000,2023-04-04 07:33:00+0000
3695793394030843000,3488977088007594608,DERIVED,+00:00,2023-08-11 09:38:00+0000,73.149,72.833,79.422,67.508,338,33,23.59,77,480,4.666666666666667,22,0.037241379310344824,0.29048900852400178,2023-08-11 09:38:00+0000,2023-08-11 09:38:00+0000
3701762654512926256,1758108863036852928,DERIVED,+00:00,2023-05-08 07:28:00+0000,81.655,-1,-1,-1,409,59,25.6,79,480,12.666666666666668,42,0.061538461538461542,0.85719985491476247,2023-05-08 07:28:00+0000,2023-05-08 07:28:00+0000
371074188139439184,2028733339960819096,DERIVED,+00:00,2023-08-06 14:50:00+0000,83.844,85.691,75.636,88.357,461,56,32.35,80,480,6.3333333333333339,28,0.030518819938962362,0.76673366834170853,2023-08-06 14:50:00+0000,2023-08-06 14:50:00+0000
3747957332875912296,2260313663622220472,DERIVED,+00:00,2023-04-20 07:12:00+0000,85.793,-1,-1,-1,445,63,28.51,74,480,8,35,0.066666666666666666,0.88729996595165139,2023-04-20 07:12:00+0000,2023-04-20 07:12:00+0000
375684314992606456,8252850757170693928,DERIVED,+00:00,2023-04-26 07:23:00+0000,76.072,-1,-1,-1,430,42,12.07,78,480,20.5,66,0.06330365974282888,0.68022544283413844,2023-04-26 07:23:00+0000,2023-04-26 07:23:00+0000
3758050965404486824,1626101132979105416,DERIVED,+00:00,2023-08-03 15:03:30+0000,85.742,86.401,75.976,94.191,467,80,32.83,80,480,4.3333333333333339,19,0.043566362715298887,0.94478216818642347,2023-08-03 15:03:30+0000,2023-08-03 15:03:30+0000
3809747367916578784,4841385274332476232,DERIVED,+00:00,2023-02-07 07:35:30+0000,69.868,-1,-1,-1,354,74,15.22,77,480,13.666666666666668,55,0.11533888228299644,0.5532699167657551,2023-02-07 07:35:30+0000,2023-02-07 07:35:30+0000
3843553511068694224,8633675000525326112,DERIVED,+00:00,2022-11-14 08:44:00+0000,81.443,-1,-1,-1,426,53,26.61,76,480,6.666666666666667,34,0.079399141630901282,0.51307120085015945,2022-11-14 08:44:00+0000,2022-11-14 08:44:00+0000
3846137811827199200,3352314237363123656,DERIVED,+00:00,2023-06-29 07:39:30+0000,87.115,90.265,83.931,84,488,63,18.79,80,480,12,60,0.069557362240289064,0.78009635651912079,2023-06-29 07:39:30+0000,2023-06-29 07:39:30+0000
3888294469324648368,475072909596039488,DERIVED,+00:00,2023-03-29 06:56:30+0000,83.987,-1,-1,-1,425,75,19.76,79,480,17.333333333333336,61,0.083080040526849044,0.96626139817629175,2023-03-29 06:56:30+0000,2023-03-29 06:56:30+0000
3985811084640456696,3417797400430375256,DERIVED,+00:00,2022-12-09 07:11:00+0000,73.011,-1,-1,-1,297,47,24.16,76,480,9.8333333333333339,38,0.090775988286969256,0.81544364508393286,2022-12-09 07:11:00+0000,2022-12-09 07:11:00+0000
