timestamp,beats per minute,data source
2024-02-18T00:00:04Z,77.0,Charge 5
2024-02-18T00:00:09Z,78.0,Charge 5
2024-02-18T00:00:14Z,79.0,Charge 5
2024-02-18T00:00:19Z,78.0,Charge 5
2024-02-18T00:00:29Z,79.0,Charge 5
2024-02-18T00:00:34Z,80.0,Charge 5
2024-02-18T00:00:39Z,79.0,Charge 5
2024-02-18T00:00:54Z,79.0,Charge 5
2024-02-18T00:00:59Z,80.0,Charge 5
2024-02-18T00:01:04Z,81.0,Charge 5
2024-02-18T00:01:09Z,82.0,Charge 5
2024-02-18T00:01:14Z,81.0,Charge 5
2024-02-18T00:01:29Z,81.0,Charge 5
2024-02-18T00:01:44Z,81.0,Charge 5
2024-02-18T00:01:49Z,82.0,Charge 5
2024-02-18T00:01:54Z,81.0,Charge 5
2024-02-18T00:01:59Z,80.0,Charge 5
2024-02-18T00:02:09Z,79.0,Charge 5
2024-02-18T00:02:24Z,81.0,Charge 5
2024-02-18T00:02:29Z,84.0,Charge 5
2024-02-18T00:02:39Z,82.0,Charge 5
2024-02-18T00:02:44Z,81.0,Charge 5
2024-02-18T00:02:54Z,80.0,Charge 5
2024-02-18T00:03:04Z,79.0,Charge 5
2024-02-18T00:03:09Z,80.0,Charge 5
2024-02-18T00:03:14Z,80.0,Charge 5
2024-02-18T00:03:24Z,79.0,Charge 5
2024-02-18T00:03:39Z,80.0,Charge 5
2024-02-18T00:03:44Z,81.0,Charge 5
2024-02-18T00:03:59Z,82.0,Charge 5
2024-02-18T00:04:04Z,83.0,Charge 5
2024-02-18T00:04:09Z,82.0,Charge 5
2024-02-18T00:04:19Z,80.0,Charge 5
2024-02-18T00:04:24Z,78.0,Charge 5
2024-02-18T00:04:34Z,79.0,Charge 5
2024-02-18T00:04:44Z,80.0,Charge 5
2024-02-18T00:04:59Z,81.0,Charge 5
2024-02-18T00:05:14Z,81.0,Charge 5
2024-02-18T00:05:19Z,80.0,Charge 5
2024-02-18T00:05:24Z,79.0,Charge 5
2024-02-18T00:05:39Z,79.0,Charge 5
2024-02-18T00:05:44Z,80.0,Charge 5
2024-02-18T00:05:49Z,81.0,Charge 5
2024-02-18T00:05:54Z,85.0,Charge 5
2024-02-18T00:05:59Z,88.0,Charge 5
2024-02-18T00:06:04Z,89.0,Charge 5
2024-02-18T00:06:14Z,88.0,Charge 5
