start time,end time,data source
2021-03-06T11:32:00Z,2021-03-06T11:58:00Z,Fitbit App
2021-03-06T12:11:00Z,2021-03-06T12:31:00Z,Fitbit App
2021-03-06T14:41:00Z,2021-03-06T14:56:00Z,Fitbit App
2021-03-06T16:18:00Z,2021-03-06T16:35:00Z,Fitbit App
2021-03-06T16:57:00Z,2021-03-06T17:19:00Z,Fitbit App
2021-03-06T17:42:00Z,2021-03-06T17:54:00Z,Fitbit App
2021-03-06T18:02:00Z,2021-03-06T18:21:00Z,Fitbit App
2021-03-06T18:27:00Z,2021-03-06T18:59:00Z,Fitbit App
2021-03-06T19:24:00Z,2021-03-06T19:42:00Z,Fitbit App
2021-03-06T19:43:00Z,2021-03-06T19:53:00Z,Fitbit App
2021-03-06T21:21:00Z,2021-03-06T22:11:00Z,Fitbit App
2021-03-06T22:17:00Z,2021-03-06T23:00:00Z,Fitbit App
2021-03-06T23:00:00Z,2021-03-06T23:24:00Z,Fitbit App
2021-03-06T23:26:00Z,2021-03-07T00:13:00Z,Fitbit App
