timestamp,steps,data source
2025-03-01T05:05:00Z,6,MobileTrack
2025-03-01T05:06:00Z,12,MobileTrack
2025-03-01T05:15:00Z,5,MobileTrack
2025-03-01T05:16:00Z,6,MobileTrack
2025-03-01T05:59:00Z,2,MobileTrack
2025-03-01T06:00:00Z,7,MobileTrack
2025-03-01T06:36:00Z,15,MobileTrack
2025-03-01T06:37:00Z,14,MobileTrack
2025-03-01T06:38:00Z,4,MobileTrack
2025-03-01T06:43:00Z,5,MobileTrack
2025-03-01T06:44:00Z,13,MobileTrack
2025-03-01T06:45:00Z,7,MobileTrack
2025-03-01T06:46:00Z,17,MobileTrack
2025-03-01T06:47:00Z,13,MobileTrack
2025-03-01T06:48:00Z,16,MobileTrack
2025-03-01T06:51:38Z,5,MobileTrack
2025-03-01T06:52:38Z,22,MobileTrack
2025-03-01T06:53:38Z,16,MobileTrack
2025-03-01T06:54:38Z,12,MobileTrack
2025-03-01T06:59:38Z,7,MobileTrack
2025-03-01T07:00:38Z,44,MobileTrack
2025-03-01T07:07:38Z,3,MobileTrack
2025-03-01T07:08:38Z,5,MobileTrack
2025-03-01T07:46:38Z,3,MobileTrack
2025-03-01T07:47:38Z,3,MobileTrack
2025-03-01T08:01:38Z,2,MobileTrack
2025-03-01T08:02:38Z,8,MobileTrack
2025-03-01T08:03:38Z,4,MobileTrack
2025-03-01T08:04:38Z,6,MobileTrack
2025-03-01T08:05:38Z,8,MobileTrack
2025-03-01T08:06:38Z,9,MobileTrack
2025-03-01T08:09:38Z,9,MobileTrack
2025-03-01T08:10:38Z,9,MobileTrack
2025-03-01T08:20:38Z,3,MobileTrack
2025-03-01T08:21:38Z,5,MobileTrack
2025-03-01T09:14:38Z,2,MobileTrack
2025-03-01T09:15:38Z,12,MobileTrack
2025-03-01T10:45:38Z,12,MobileTrack
2025-03-01T10:46:38Z,11,MobileTrack
2025-03-01T10:54:38Z,2,MobileTrack
2025-03-01T10:55:38Z,4,MobileTrack
2025-03-01T11:00:38Z,3,MobileTrack
2025-03-01T11:01:38Z,28,MobileTrack
2025-03-01T11:02:38Z,7,MobileTrack
2025-03-01T11:03:38Z,12,MobileTrack
2025-03-01T11:43:38Z,1,MobileTrack
2025-03-01T11:44:38Z,15,MobileTrack
2025-03-01T11:45:38Z,18,MobileTrack
2025-03-01T11:46:38Z,10,MobileTrack
2025-03-01T11:47:38Z,15,MobileTrack
2025-03-01T11:49:38Z,2,MobileTrack
2025-03-01T11:50:38Z,20,MobileTrack
2025-03-01T11:51:38Z,8,MobileTrack
2025-03-01T11:52:38Z,13,MobileTrack
2025-03-01T11:54:38Z,11,MobileTrack
