timestamp,lap time,stroke count,stroke type,data source
2023-09-01T19:14:34Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-01T20:39:53Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-01T20:41:48Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-01T23:57:35Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-02T01:17:20Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-02T17:11:05Z,00:00:27.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-02T17:37:40Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-02T19:57:47Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-03T16:31:07Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-03T16:35:34Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T01:14:59Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T18:40:32Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T18:57:52Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T18:58:30Z,00:00:10.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T18:59:05Z,00:00:37.000,17,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T18:59:49Z,00:00:37.000,25,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T19:00:43Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T19:01:20Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T19:02:07Z,00:00:12.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T19:04:04Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-09-04T19:05:14Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
