start time,end time,data source
2022-12-02T07:04:00Z,2022-12-02T08:11:00Z,Fitbit App
2022-12-02T08:13:00Z,2022-12-02T08:31:00Z,Fitbit App
2022-12-02T08:32:00Z,2022-12-02T09:09:00Z,Fitbit App
2022-12-02T09:10:00Z,2022-12-02T09:25:00Z,Fitbit App
2022-12-02T09:38:00Z,2022-12-02T10:42:00Z,Fitbit App
2022-12-02T10:46:00Z,2022-12-02T11:11:00Z,Fitbit App
2022-12-02T11:19:00Z,2022-12-02T11:49:00Z,Fitbit App
2022-12-02T11:50:00Z,2022-12-02T12:43:00Z,Fitbit App
2022-12-02T12:44:00Z,2022-12-02T12:54:00Z,Fitbit App
2022-12-02T12:59:00Z,2022-12-02T14:19:00Z,Fitbit App
2022-12-02T14:21:00Z,2022-12-02T15:00:00Z,Fitbit App
2022-12-02T15:01:00Z,2022-12-02T16:41:00Z,Fitbit App
2022-12-02T16:50:00Z,2022-12-02T17:04:00Z,Fitbit App
2022-12-02T17:12:00Z,2022-12-02T17:29:00Z,Fitbit App
2022-12-02T19:03:00Z,2022-12-02T20:11:00Z,Fitbit App
2022-12-02T20:12:00Z,2022-12-02T20:34:00Z,Fitbit App
2022-12-02T20:35:00Z,2022-12-02T20:46:00Z,Fitbit App
2022-12-02T21:17:00Z,2022-12-02T21:37:00Z,Fitbit App
2022-12-02T21:44:00Z,2022-12-02T22:18:00Z,Fitbit App
2022-12-02T22:37:00Z,2022-12-02T22:48:00Z,Fitbit App
2022-12-02T22:49:00Z,2022-12-02T23:00:00Z,Fitbit App
2022-12-02T23:13:00Z,2022-12-02T23:29:00Z,Fitbit App
2022-12-02T23:31:00Z,2022-12-03T00:06:00Z,Fitbit App
