timestamp,gain,data source
2020-12-01T10:54:00Z,3048,Charge 4
2020-12-01T11:25:00Z,6096,Charge 4
2020-12-01T11:26:00Z,6096,Charge 4
2020-12-01T11:33:00Z,3048,Charge 4
2020-12-02T08:33:00Z,3048,Charge 4
2020-12-02T08:34:00Z,3048,Charge 4
2020-12-02T08:35:00Z,3048,Charge 4
2020-12-02T09:15:00Z,3048,Charge 4
2020-12-02T09:17:00Z,3048,Charge 4
2020-12-02T09:18:00Z,3048,Charge 4
2020-12-02T10:46:00Z,6096,Charge 4
2020-12-02T12:06:00Z,3048,Charge 4
2020-12-02T13:39:00Z,3048,Charge 4
2020-12-02T13:47:00Z,3048,Charge 4
2020-12-02T13:59:00Z,3048,Charge 4
2020-12-02T14:06:00Z,3048,Charge 4
2020-12-02T15:20:00Z,6096,Charge 4
2020-12-03T11:15:00Z,3048,Charge 4
2020-12-03T11:16:00Z,3048,Charge 4
2020-12-03T11:30:00Z,3048,Charge 4
2020-12-03T11:41:00Z,3048,Charge 4
2020-12-03T12:06:00Z,3048,Charge 4
2020-12-03T12:53:00Z,6096,Charge 4
2020-12-03T13:51:00Z,6096,Charge 4
2020-12-03T22:52:00Z,3048,Charge 4
2020-12-04T11:38:00Z,3048,Charge 4
2020-12-04T11:47:00Z,3048,Charge 4
2020-12-05T14:06:00Z,3048,Charge 4
2020-12-05T15:30:00Z,3048,Charge 4
2020-12-06T11:48:00Z,3048,Charge 4
2020-12-06T11:49:00Z,3048,Charge 4
2020-12-06T11:50:00Z,3048,Charge 4
2020-12-06T12:05:00Z,3048,Charge 4
2020-12-06T12:06:00Z,3048,Charge 4
2020-12-06T12:08:00Z,3048,Charge 4
2020-12-06T12:21:00Z,3048,Charge 4
2020-12-06T12:34:00Z,3048,Charge 4
2020-12-06T12:35:00Z,3048,Charge 4
2020-12-06T13:00:00Z,3048,Charge 4
2020-12-07T14:04:00Z,3048,Charge 4
2020-12-07T14:05:00Z,6096,Charge 4
2020-12-07T14:06:00Z,6096,Charge 4
2020-12-07T14:08:00Z,3048,Charge 4
2020-12-07T17:31:00Z,3048,Charge 4
2020-12-07T17:47:00Z,3048,Charge 4
2020-12-07T17:48:00Z,6096,Charge 4
2020-12-07T17:49:00Z,3048,Charge 4
2020-12-07T17:50:00Z,3048,Charge 4
2020-12-07T17:57:00Z,3048,Charge 4
2020-12-07T18:01:00Z,3048,Charge 4
2020-12-07T18:10:00Z,3048,Charge 4
2020-12-07T18:14:00Z,3048,Charge 4
2020-12-07T18:15:00Z,3048,Charge 4
2020-12-07T22:22:00Z,3048,Charge 4
2020-12-07T22:23:00Z,3048,Charge 4
2020-12-07T22:45:00Z,3048,Charge 4
2020-12-07T22:48:00Z,3048,Charge 4
2020-12-07T22:49:00Z,6096,Charge 4
2020-12-07T22:50:00Z,6096,Charge 4
2020-12-08T12:19:00Z,3048,Charge 4
2020-12-08T12:20:00Z,3048,Charge 4
2020-12-08T12:22:00Z,3048,Charge 4
2020-12-08T12:43:00Z,9144,Charge 4
2020-12-08T14:47:00Z,3048,Charge 4
2020-12-08T14:55:00Z,6096,Charge 4
2020-12-08T15:45:00Z,6096,Charge 4
2020-12-08T15:46:00Z,6096,Charge 4
2020-12-08T15:47:00Z,6096,Charge 4
2020-12-08T15:52:00Z,3048,Charge 4
2020-12-08T16:28:00Z,3048,Charge 4
2020-12-09T11:13:00Z,3048,Charge 4
2020-12-09T11:34:00Z,3048,Charge 4
2020-12-09T12:21:00Z,3048,Charge 4
2020-12-10T10:28:00Z,3048,Charge 4
2020-12-10T10:29:00Z,6096,Charge 4
2020-12-10T12:56:00Z,3048,Charge 4
2020-12-10T14:07:00Z,3048,Charge 4
2020-12-10T14:19:00Z,3048,Charge 4
2020-12-10T14:52:00Z,3048,Charge 4
2020-12-10T14:54:00Z,3048,Charge 4
2020-12-10T14:55:00Z,6096,Charge 4
2020-12-10T16:04:00Z,3048,Charge 4
2020-12-10T16:24:00Z,3048,Charge 4
2020-12-10T16:25:00Z,6096,Charge 4
2020-12-10T17:42:00Z,3048,Charge 4
2020-12-10T20:36:00Z,3048,Charge 4
2020-12-11T09:17:00Z,3048,Charge 4
2020-12-11T09:18:00Z,3048,Charge 4
2020-12-11T09:43:00Z,9144,Charge 4
2020-12-11T09:44:00Z,3048,Charge 4
2020-12-11T09:45:00Z,6096,Charge 4
2020-12-11T10:31:00Z,3048,Charge 4
2020-12-11T10:33:00Z,3048,Charge 4
2020-12-11T12:17:00Z,3048,Charge 4
2020-12-11T12:18:00Z,6096,Charge 4
2020-12-11T12:26:00Z,12192,Charge 4
2020-12-11T12:30:00Z,3048,Charge 4
2020-12-11T12:31:00Z,3048,Charge 4
2020-12-11T12:32:00Z,6096,Charge 4
2020-12-11T12:33:00Z,3048,Charge 4
2020-12-11T12:34:00Z,3048,Charge 4
2020-12-11T12:35:00Z,6096,Charge 4
2020-12-11T12:36:00Z,3048,Charge 4
2020-12-11T12:37:00Z,3048,Charge 4
2020-12-11T12:46:00Z,6096,Charge 4
2020-12-11T12:47:00Z,3048,Charge 4
2020-12-11T12:48:00Z,6096,Charge 4
2020-12-11T12:49:00Z,6096,Charge 4
2020-12-11T12:50:00Z,6096,Charge 4
2020-12-11T12:51:00Z,6096,Charge 4
2020-12-11T12:52:00Z,9144,Charge 4
2020-12-11T12:53:00Z,6096,Charge 4
2020-12-11T12:54:00Z,6096,Charge 4
2020-12-11T12:55:00Z,9144,Charge 4
2020-12-11T12:56:00Z,3048,Charge 4
2020-12-11T13:55:00Z,6096,Charge 4
2020-12-11T13:56:00Z,9144,Charge 4
2020-12-11T13:57:00Z,9144,Charge 4
2020-12-11T13:58:00Z,6096,Charge 4
2020-12-11T13:59:00Z,9144,Charge 4
2020-12-11T14:00:00Z,3048,Charge 4
2020-12-11T14:03:00Z,6096,Charge 4
2020-12-11T14:04:00Z,3048,Charge 4
2020-12-11T14:05:00Z,6096,Charge 4
2020-12-11T14:07:00Z,3048,Charge 4
2020-12-11T14:08:00Z,12192,Charge 4
2020-12-11T14:09:00Z,9144,Charge 4
2020-12-11T14:10:00Z,6096,Charge 4
2020-12-11T14:11:00Z,12192,Charge 4
2020-12-11T14:12:00Z,9144,Charge 4
2020-12-11T14:13:00Z,9144,Charge 4
2020-12-11T14:14:00Z,6096,Charge 4
