timestamp,gain,data source
2021-05-07T07:34:00Z,3048,Charge 4
2021-05-07T07:54:00Z,3048,Charge 4
2021-05-07T09:06:00Z,3048,Charge 4
2021-05-07T09:26:00Z,3048,Charge 4
2021-05-07T12:26:00Z,3048,Charge 4
2021-05-07T12:37:00Z,3048,Charge 4
2021-05-07T12:51:00Z,3048,Charge 4
2021-05-07T13:04:00Z,3048,Charge 4
2021-05-07T13:12:00Z,3048,Charge 4
2021-05-07T13:13:00Z,3048,Charge 4
2021-05-07T13:15:00Z,3048,Charge 4
2021-05-07T13:31:00Z,3048,Charge 4
2021-05-07T13:33:00Z,3048,Charge 4
2021-05-07T13:37:00Z,3048,Charge 4
2021-05-07T13:42:00Z,3048,Charge 4
2021-05-07T13:43:00Z,3048,Charge 4
2021-05-07T13:57:00Z,3048,Charge 4
2021-05-07T13:59:00Z,3048,Charge 4
2021-05-07T14:03:00Z,3048,Charge 4
2021-05-07T14:25:00Z,3048,Charge 4
2021-05-07T14:32:00Z,3048,Charge 4
2021-05-07T14:34:00Z,3048,Charge 4
2021-05-07T16:03:00Z,3048,Charge 4
2021-05-07T16:32:00Z,3048,Charge 4
2021-05-07T17:00:00Z,3048,Charge 4
2021-05-08T15:45:00Z,3048,Charge 4
2021-05-08T15:46:00Z,3048,Charge 4
2021-05-08T15:47:00Z,3048,Charge 4
2021-05-08T15:52:00Z,3048,Charge 4
2021-05-09T17:48:00Z,3048,Charge 4
2021-05-09T17:57:00Z,3048,Charge 4
2021-05-09T18:19:00Z,6096,Charge 4
2021-05-09T18:20:00Z,6096,Charge 4
2021-05-10T12:24:00Z,3048,Charge 4
2021-05-10T12:36:00Z,3048,Charge 4
2021-05-10T12:45:00Z,3048,Charge 4
2021-05-10T12:47:00Z,3048,Charge 4
2021-05-10T12:55:00Z,6096,Charge 4
2021-05-10T12:56:00Z,3048,Charge 4
2021-05-10T12:57:00Z,3048,Charge 4
2021-05-10T12:58:00Z,6096,Charge 4
2021-05-10T12:59:00Z,3048,Charge 4
2021-05-10T13:00:00Z,3048,Charge 4
2021-05-10T13:01:00Z,3048,Charge 4
2021-05-10T13:02:00Z,3048,Charge 4
2021-05-10T13:03:00Z,3048,Charge 4
2021-05-10T13:04:00Z,3048,Charge 4
2021-05-10T13:05:00Z,3048,Charge 4
2021-05-10T13:06:00Z,6096,Charge 4
2021-05-10T13:07:00Z,3048,Charge 4
2021-05-10T13:09:00Z,3048,Charge 4
2021-05-10T16:32:00Z,3048,Charge 4
2021-05-10T16:52:00Z,3048,Charge 4
2021-05-11T18:29:00Z,3048,Charge 4
2021-05-11T18:40:00Z,6096,Charge 4
2021-05-11T18:47:00Z,3048,Charge 4
2021-05-11T19:24:00Z,3048,Charge 4
2021-05-11T19:28:00Z,3048,Charge 4
2021-05-12T14:03:00Z,3048,Charge 4
2021-05-12T14:04:00Z,3048,Charge 4
2021-05-12T14:06:00Z,3048,Charge 4
2021-05-12T14:16:00Z,3048,Charge 4
2021-05-12T14:17:00Z,3048,Charge 4
2021-05-12T14:20:00Z,3048,Charge 4
2021-05-12T15:31:00Z,3048,Charge 4
2021-05-12T15:32:00Z,3048,Charge 4
2021-05-12T16:02:00Z,3048,Charge 4
2021-05-12T16:11:00Z,6096,Charge 4
2021-05-13T10:30:00Z,3048,Charge 4
2021-05-13T11:32:00Z,3048,Charge 4
2021-05-13T12:37:00Z,6096,Charge 4
2021-05-13T13:00:00Z,3048,Charge 4
2021-05-13T16:27:00Z,3048,Charge 4
2021-05-13T16:35:00Z,3048,Charge 4
2021-05-13T17:05:00Z,6096,Charge 4
2021-05-13T18:58:00Z,3048,Charge 4
2021-05-13T19:00:00Z,3048,Charge 4
2021-05-13T19:01:00Z,6096,Charge 4
2021-05-13T19:02:00Z,3048,Charge 4
2021-05-13T19:04:00Z,3048,Charge 4
2021-05-15T11:50:00Z,3048,Charge 4
2021-05-15T11:52:00Z,3048,Charge 4
2021-05-15T11:54:00Z,3048,Charge 4
2021-05-15T14:55:00Z,6096,Charge 4
2021-05-15T14:56:00Z,6096,Charge 4
2021-05-15T14:58:00Z,3048,Charge 4
2021-05-17T17:12:00Z,3048,Charge 4
2021-05-17T19:56:00Z,3048,Charge 4
2021-05-17T20:22:00Z,3048,Charge 4
2021-05-18T15:54:00Z,3048,Charge 4
2021-05-19T11:32:00Z,3048,Charge 4
2021-05-19T11:33:00Z,3048,Charge 4
2021-05-19T12:18:00Z,3048,Charge 4
2021-05-19T12:21:00Z,3048,Charge 4
2021-05-19T12:26:00Z,9144,Charge 4
2021-05-19T12:27:00Z,3048,Charge 4
2021-05-19T12:47:00Z,3048,Charge 4
2021-05-19T15:43:00Z,3048,Charge 4
2021-05-19T16:18:00Z,3048,Charge 4
2021-05-19T17:20:00Z,3048,Charge 4
2021-05-19T17:23:00Z,3048,Charge 4
2021-05-19T17:24:00Z,6096,Charge 4
2021-05-19T17:25:00Z,3048,Charge 4
2021-05-21T06:50:00Z,6096,Charge 4
2021-05-21T07:12:00Z,12192,Charge 4
2021-05-21T07:18:00Z,3048,Charge 4
2021-05-21T09:29:00Z,3048,Charge 4
2021-05-21T11:00:00Z,3048,Charge 4
2021-05-21T11:18:00Z,3048,Charge 4
2021-05-21T11:56:00Z,3048,Charge 4
2021-05-21T12:12:00Z,3048,Charge 4
2021-05-21T12:14:00Z,3048,Charge 4
2021-05-21T12:29:00Z,3048,Charge 4
2021-05-21T12:50:00Z,3048,Charge 4
2021-05-21T15:39:00Z,3048,Charge 4
2021-05-21T15:56:00Z,3048,Charge 4
2021-05-21T15:58:00Z,3048,Charge 4
2021-05-21T16:00:00Z,3048,Charge 4
2021-05-21T19:04:00Z,3048,Charge 4
2021-05-21T19:19:00Z,3048,Charge 4
2021-05-22T09:35:00Z,3048,Charge 4
2021-05-22T12:40:00Z,3048,Charge 4
2021-05-22T12:52:00Z,3048,Charge 4
2021-05-22T16:47:00Z,3048,Charge 4
2021-05-22T22:55:00Z,3048,Charge 4
2021-05-22T23:35:00Z,3048,Charge 4
2021-05-23T12:36:00Z,3048,Charge 4
2021-05-23T12:43:00Z,3048,Charge 4
2021-05-23T12:46:00Z,3048,Charge 4
2021-05-23T14:01:00Z,3048,Charge 4
2021-05-23T14:03:00Z,6096,Charge 4
2021-05-23T14:04:00Z,3048,Charge 4
2021-05-23T14:20:00Z,3048,Charge 4
2021-05-23T16:00:00Z,6096,Charge 4
2021-05-23T16:01:00Z,3048,Charge 4
2021-05-24T09:19:00Z,3048,Charge 4
2021-05-25T11:16:00Z,3048,Charge 4
2021-05-25T17:40:00Z,3048,Charge 4
2021-05-25T17:41:00Z,3048,Charge 4
2021-05-25T17:42:00Z,3048,Charge 4
2021-05-25T17:53:00Z,3048,Charge 4
2021-05-25T17:56:00Z,3048,Charge 4
2021-05-25T18:19:00Z,3048,Charge 4
2021-05-25T18:20:00Z,6096,Charge 4
2021-05-25T18:21:00Z,3048,Charge 4
2021-05-26T13:12:00Z,3048,Charge 4
2021-05-26T13:13:00Z,3048,Charge 4
2021-05-26T13:16:00Z,3048,Charge 4
2021-05-26T14:10:00Z,3048,Charge 4
2021-05-26T14:13:00Z,3048,Charge 4
2021-05-26T14:15:00Z,6096,Charge 4
2021-05-26T14:20:00Z,3048,Charge 4
2021-05-26T14:21:00Z,3048,Charge 4
2021-05-26T14:22:00Z,3048,Charge 4
2021-05-26T16:47:00Z,3048,Charge 4
2021-05-29T12:47:00Z,3048,Charge 4
2021-05-29T13:11:00Z,3048,Charge 4
2021-05-29T13:32:00Z,3048,Charge 4
2021-05-29T13:41:00Z,3048,Charge 4
2021-05-29T14:22:00Z,3048,Charge 4
2021-05-31T09:28:00Z,3048,Charge 4
2021-05-31T11:00:00Z,3048,Charge 4
2021-05-31T11:07:00Z,3048,Charge 4
2021-05-31T11:11:00Z,3048,Charge 4
2021-05-31T11:28:00Z,3048,Charge 4
2021-05-31T12:07:00Z,3048,Charge 4
2021-05-31T12:28:00Z,3048,Charge 4
2021-05-31T14:06:00Z,3048,Charge 4
