timestamp,steps,data source
2022-05-18T23:11:00Z,16,Charge 4
2022-05-19T01:29:00Z,8,Charge 4
2022-05-19T02:14:00Z,4,Charge 4
2022-05-19T06:33:00Z,23,Charge 4
2022-05-19T06:34:00Z,22,Charge 4
2022-05-19T06:35:00Z,8,Charge 4
2022-05-19T06:52:00Z,15,Charge 4
2022-05-19T06:53:00Z,9,Charge 4
2022-05-19T06:56:00Z,20,Charge 4
2022-05-19T07:00:00Z,12,Charge 4
2022-05-19T07:01:00Z,10,Charge 4
2022-05-19T07:04:00Z,15,Charge 4
2022-05-19T07:05:00Z,15,Charge 4
2022-05-19T07:29:00Z,4,Charge 4
2022-05-19T07:55:00Z,4,Charge 4
2022-05-19T08:11:00Z,25,Charge 4
2022-05-19T08:13:00Z,6,Charge 4
2022-05-19T08:15:00Z,8,Charge 4
2022-05-19T08:17:00Z,7,Charge 4
2022-05-19T08:18:00Z,2,Charge 4
2022-05-19T08:27:00Z,23,Charge 4
2022-05-19T09:09:00Z,4,Charge 4
2022-05-19T09:22:00Z,19,Charge 4
2022-05-19T09:25:00Z,12,Charge 4
2022-05-19T09:38:00Z,32,Charge 4
2022-05-19T09:42:00Z,13,Charge 4
2022-05-19T09:43:00Z,8,Charge 4
2022-05-19T10:06:00Z,6,Charge 4
2022-05-19T10:19:00Z,11,Charge 4
2022-05-19T10:28:00Z,4,Charge 4
2022-05-19T10:51:00Z,4,Charge 4
2022-05-19T11:17:00Z,11,Charge 4
2022-05-19T11:18:00Z,3,Charge 4
2022-05-19T11:21:00Z,74,Charge 4
2022-05-19T11:22:00Z,56,Charge 4
2022-05-19T11:23:00Z,55,Charge 4
2022-05-19T11:24:00Z,66,Charge 4
2022-05-19T11:25:00Z,103,Charge 4
2022-05-19T11:26:00Z,102,Charge 4
2022-05-19T11:27:00Z,110,Charge 4
2022-05-19T11:28:00Z,84,Charge 4
2022-05-19T11:29:00Z,29,Charge 4
2022-05-19T11:30:00Z,20,Charge 4
2022-05-19T11:31:00Z,26,Charge 4
2022-05-19T11:36:00Z,8,Charge 4
2022-05-19T11:38:00Z,7,Charge 4
2022-05-19T11:39:00Z,100,Charge 4
2022-05-19T11:40:00Z,96,Charge 4
2022-05-19T11:41:00Z,47,Charge 4
2022-05-19T11:42:00Z,65,Charge 4
2022-05-19T11:43:00Z,105,Charge 4
2022-05-19T11:44:00Z,110,Charge 4
2022-05-19T11:45:00Z,53,Charge 4
2022-05-19T11:47:00Z,12,Charge 4
2022-05-19T11:48:00Z,5,Charge 4
2022-05-19T11:49:00Z,53,Charge 4
2022-05-19T11:50:00Z,36,Charge 4
2022-05-19T11:54:00Z,13,Charge 4
2022-05-19T12:20:00Z,12,Charge 4
2022-05-19T12:25:00Z,19,Charge 4
2022-05-19T12:28:00Z,12,Charge 4
2022-05-19T12:29:00Z,8,Charge 4
