start time,end time,data source
2025-10-12T05:06:00Z,2025-10-12T07:53:00Z,Fitbit App
2025-10-12T08:11:00Z,2025-10-12T08:30:00Z,Fitbit App
2025-10-12T09:11:00Z,2025-10-12T09:24:00Z,Fitbit App
2025-10-12T09:25:00Z,2025-10-12T10:50:00Z,Fitbit App
2025-10-12T10:56:00Z,2025-10-12T11:23:00Z,Fitbit App
2025-10-12T12:12:00Z,2025-10-12T12:28:00Z,Fitbit App
2025-10-12T12:31:00Z,2025-10-12T12:45:00Z,Fitbit App
2025-10-12T12:51:00Z,2025-10-12T13:40:00Z,Fitbit App
2025-10-12T13:41:00Z,2025-10-12T14:26:00Z,Fitbit App
2025-10-12T14:30:00Z,2025-10-12T14:45:00Z,Fitbit App
2025-10-12T15:58:00Z,2025-10-12T16:10:00Z,Fitbit App
2025-10-12T16:12:00Z,2025-10-12T16:58:00Z,Fitbit App
2025-10-12T17:19:00Z,2025-10-12T18:09:00Z,Fitbit App
2025-10-12T18:33:00Z,2025-10-12T18:50:00Z,Fitbit App
2025-10-12T18:54:00Z,2025-10-12T19:21:00Z,Fitbit App
2025-10-12T19:35:00Z,2025-10-12T21:13:00Z,Fitbit App
2025-10-12T21:16:00Z,2025-10-12T21:43:00Z,Fitbit App
