start time,end time,data source
2024-01-28T08:36:00Z,2024-01-28T09:14:00Z,Fitbit App
2024-01-28T09:15:00Z,2024-01-28T09:27:00Z,Fitbit App
2024-01-28T09:28:00Z,2024-01-28T09:41:00Z,Fitbit App
2024-01-28T09:45:00Z,2024-01-28T10:21:00Z,Fitbit App
2024-01-28T11:14:00Z,2024-01-28T11:26:00Z,Fitbit App
2024-01-28T12:20:00Z,2024-01-28T12:42:00Z,Fitbit App
2024-01-28T14:02:00Z,2024-01-28T14:24:00Z,Fitbit App
2024-01-28T14:25:00Z,2024-01-28T15:08:00Z,Fitbit App
2024-01-28T15:27:00Z,2024-01-28T15:37:00Z,Fitbit App
2024-01-28T15:46:00Z,2024-01-28T16:00:00Z,Fitbit App
