timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-25T14:06:59Z,1,0,0,Charge 6
2025-08-25T14:07:00Z,1,0,0,Charge 6
2025-08-25T14:07:01Z,2,120,0,Charge 6
2025-08-25T14:07:02Z,0,170,0,Charge 6
2025-08-25T14:07:03Z,1,220,0,Charge 6
2025-08-25T14:07:04Z,1,0,0,Charge 6
2025-08-25T14:07:05Z,2,0,0,Charge 6
2025-08-25T14:07:06Z,1,0,0,Charge 6
2025-08-25T14:07:07Z,2,460,0,Charge 6
2025-08-25T14:07:08Z,2,340,0,Charge 6
2025-08-25T14:07:09Z,1,470,0,Charge 6
2025-08-25T14:07:10Z,0,570,0,Charge 6
2025-08-25T14:07:11Z,0,650,0,Charge 6
2025-08-25T14:07:12Z,1,590,0,Charge 6
2025-08-25T14:07:13Z,2,0,0,Charge 6
2025-08-25T14:07:14Z,2,0,0,Charge 6
2025-08-25T14:07:15Z,2,250,0,Charge 6
2025-08-25T14:07:16Z,1,360,0,Charge 6
2025-08-25T14:07:17Z,2,500,0,Charge 6
2025-08-25T14:07:18Z,1,630,0,Charge 6
2025-08-25T14:07:19Z,2,800,0,Charge 6
2025-08-25T14:07:20Z,1,840,0,Charge 6
2025-08-25T14:07:21Z,2,890,0,Charge 6
2025-08-25T14:07:22Z,1,910,0,Charge 6
2025-08-25T14:07:23Z,2,940,0,Charge 6
2025-08-25T14:07:24Z,1,950,0,Charge 6
2025-08-25T14:07:25Z,2,1110,0,Charge 6
2025-08-25T14:07:26Z,1,1110,0,Charge 6
2025-08-25T14:07:27Z,1,1110,0,Charge 6
2025-08-25T14:07:28Z,1,1100,0,Charge 6
2025-08-25T14:07:29Z,1,1100,0,Charge 6
2025-08-25T14:07:30Z,2,1090,0,Charge 6
2025-08-25T14:07:31Z,1,1090,0,Charge 6
2025-08-25T14:07:32Z,2,1080,0,Charge 6
2025-08-25T14:07:33Z,1,1090,0,Charge 6
2025-08-25T14:07:34Z,1,1090,0,Charge 6
2025-08-25T14:07:35Z,1,1090,0,Charge 6
2025-08-25T14:07:36Z,0,1070,0,Charge 6
2025-08-25T14:07:37Z,0,960,0,Charge 6
2025-08-25T14:07:38Z,1,0,0,Charge 6
2025-08-25T14:07:39Z,2,0,0,Charge 6
2025-08-25T14:07:40Z,1,0,0,Charge 6
2025-08-25T14:07:41Z,1,0,0,Charge 6
2025-08-25T14:07:42Z,2,210,0,Charge 6
2025-08-25T14:07:43Z,1,330,0,Charge 6
2025-08-25T14:07:44Z,1,450,0,Charge 6
2025-08-25T14:07:45Z,1,590,0,Charge 6
2025-08-25T14:07:46Z,2,750,0,Charge 6
2025-08-25T14:07:47Z,2,810,0,Charge 6
2025-08-25T14:07:48Z,1,850,0,Charge 6
2025-08-25T14:07:49Z,0,850,0,Charge 6
2025-08-25T14:07:50Z,1,850,0,Charge 6
2025-08-25T14:07:51Z,2,850,0,Charge 6
2025-08-25T14:07:52Z,1,820,0,Charge 6
2025-08-25T14:07:53Z,2,820,0,Charge 6
2025-08-25T14:07:54Z,1,860,0,Charge 6
2025-08-25T14:07:55Z,2,930,0,Charge 6
2025-08-25T14:07:56Z,1,1010,0,Charge 6
2025-08-25T14:07:57Z,2,1060,0,Charge 6
2025-08-25T14:07:58Z,2,1110,0,Charge 6
2025-08-25T14:07:59Z,2,1170,0,Charge 6
2025-08-25T14:08:00Z,1,1180,0,Charge 6
2025-08-25T14:08:01Z,2,1240,0,Charge 6
2025-08-25T14:08:02Z,1,1230,0,Charge 6
2025-08-25T14:08:03Z,2,1240,0,Charge 6
2025-08-25T14:08:04Z,2,1230,0,Charge 6
2025-08-25T14:08:05Z,1,1240,0,Charge 6
2025-08-25T14:08:06Z,2,1230,0,Charge 6
2025-08-25T14:08:07Z,1,1240,0,Charge 6
2025-08-25T14:08:08Z,2,1230,0,Charge 6
2025-08-25T14:08:09Z,1,1230,0,Charge 6
2025-08-25T14:08:10Z,2,1220,0,Charge 6
2025-08-25T14:08:11Z,1,1230,0,Charge 6
2025-08-25T14:08:12Z,1,1220,0,Charge 6
2025-08-25T14:08:13Z,2,1220,0,Charge 6
2025-08-25T14:08:14Z,1,1210,0,Charge 6
2025-08-25T14:08:15Z,0,1100,0,Charge 6
2025-08-25T14:08:16Z,0,980,0,Charge 6
2025-08-25T14:08:17Z,0,840,0,Charge 6
2025-08-25T14:08:18Z,0,0,0,Charge 6
2025-08-25T14:08:19Z,0,0,0,Charge 6
2025-08-25T14:08:20Z,0,0,0,Charge 6
2025-08-25T14:08:21Z,0,0,0,Charge 6
2025-08-25T14:08:22Z,0,0,0,Charge 6
