timestamp,steps,data source
2025-02-01T00:44:00Z,10,Charge 6
2025-02-01T00:59:00Z,5,Charge 6
2025-02-01T01:13:00Z,14,Charge 6
2025-02-01T01:14:00Z,19,Charge 6
2025-02-01T01:25:00Z,14,Charge 6
2025-02-01T01:26:00Z,16,Charge 6
2025-02-01T01:32:00Z,17,Charge 6
2025-02-01T01:33:00Z,14,Charge 6
2025-02-01T01:43:00Z,23,Charge 6
2025-02-01T01:44:00Z,27,Charge 6
2025-02-01T01:45:00Z,12,Charge 6
2025-02-01T01:47:00Z,31,Charge 6
2025-02-01T01:48:00Z,8,Charge 6
2025-02-01T01:49:00Z,8,Charge 6
2025-02-01T01:50:00Z,95,Charge 6
2025-02-01T01:51:00Z,65,Charge 6
2025-02-01T01:52:00Z,54,Charge 6
2025-02-01T01:53:00Z,15,Charge 6
2025-02-01T01:54:00Z,25,Charge 6
2025-02-01T01:56:00Z,6,Charge 6
2025-02-01T01:58:00Z,30,Charge 6
2025-02-01T01:59:00Z,22,Charge 6
2025-02-01T02:03:00Z,21,Charge 6
2025-02-01T02:05:00Z,8,Charge 6
2025-02-01T02:12:00Z,24,Charge 6
2025-02-01T02:14:00Z,16,Charge 6
2025-02-01T02:18:00Z,6,Charge 6
2025-02-01T02:21:00Z,16,Charge 6
2025-02-01T02:22:00Z,5,Charge 6
2025-02-01T02:35:00Z,5,Charge 6
2025-02-01T03:12:00Z,35,Charge 6
2025-02-01T03:13:00Z,1,Charge 6
2025-02-01T03:15:00Z,27,Charge 6
2025-02-01T03:16:00Z,16,Charge 6
2025-02-01T03:41:00Z,8,Charge 6
2025-02-01T03:42:00Z,22,Charge 6
2025-02-01T03:43:00Z,23,Charge 6
2025-02-01T03:44:00Z,21,Charge 6
2025-02-01T04:07:00Z,9,Charge 6
2025-02-01T04:25:00Z,9,Charge 6
2025-02-01T05:06:00Z,16,Charge 6
2025-02-01T05:07:00Z,40,Charge 6
2025-02-01T05:52:00Z,7,Charge 6
2025-02-01T05:53:00Z,3,Charge 6
2025-02-01T05:54:00Z,14,Charge 6
2025-02-01T06:12:00Z,22,Charge 6
2025-02-01T06:13:00Z,21,Charge 6
2025-02-01T06:14:00Z,6,Charge 6
2025-02-01T06:15:00Z,6,Charge 6
2025-02-01T06:16:00Z,28,Charge 6
2025-02-01T10:14:00Z,12,Charge 6
2025-02-01T13:29:00Z,7,Charge 6
2025-02-01T13:35:00Z,11,Charge 6
2025-02-01T13:38:00Z,15,Charge 6
2025-02-01T13:45:00Z,5,Charge 6
2025-02-01T15:01:00Z,31,Charge 6
2025-02-01T15:02:00Z,20,Charge 6
2025-02-01T15:03:00Z,38,Charge 6
2025-02-01T15:06:00Z,25,Charge 6
2025-02-01T15:09:00Z,21,Charge 6
2025-02-01T15:10:00Z,7,Charge 6
2025-02-01T15:11:00Z,12,Charge 6
2025-02-01T15:15:00Z,5,Charge 6
2025-02-01T15:26:00Z,9,Charge 6
2025-02-01T15:40:00Z,18,Charge 6
2025-02-01T15:41:00Z,6,Charge 6
2025-02-01T15:42:00Z,21,Charge 6
2025-02-01T15:44:00Z,30,Charge 6
2025-02-01T16:29:00Z,8,Charge 6
2025-02-01T16:30:00Z,28,Charge 6
2025-02-01T16:31:00Z,7,Charge 6
2025-02-01T17:03:00Z,33,Charge 6
2025-02-01T17:04:00Z,8,Charge 6
2025-02-01T17:05:00Z,14,Charge 6
2025-02-01T17:06:00Z,14,Charge 6
2025-02-01T17:11:00Z,17,Charge 6
2025-02-01T17:32:00Z,15,Charge 6
2025-02-01T17:45:00Z,11,Charge 6
2025-02-01T17:55:00Z,9,Charge 6
2025-02-01T17:56:00Z,32,Charge 6
2025-02-01T17:57:00Z,23,Charge 6
2025-02-01T17:58:00Z,16,Charge 6
2025-02-01T18:01:00Z,14,Charge 6
2025-02-01T18:10:00Z,27,Charge 6
2025-02-01T18:11:00Z,5,Charge 6
