start time,end time,data source
2023-04-08T05:32:00Z,2023-04-08T05:56:00Z,Fitbit App
2023-04-08T05:57:00Z,2023-04-08T06:35:00Z,Fitbit App
2023-04-08T06:43:00Z,2023-04-08T07:09:00Z,Fitbit App
2023-04-08T07:36:00Z,2023-04-08T08:35:00Z,Fitbit App
2023-04-08T10:59:00Z,2023-04-08T11:24:00Z,Fitbit App
2023-04-08T11:52:00Z,2023-04-08T12:11:00Z,Fitbit App
2023-04-08T12:28:00Z,2023-04-08T12:39:00Z,Fitbit App
2023-04-08T13:35:00Z,2023-04-08T14:08:00Z,Fitbit App
2023-04-08T14:12:00Z,2023-04-08T14:24:00Z,Fitbit App
2023-04-08T14:31:00Z,2023-04-08T15:26:00Z,Fitbit App
2023-04-08T15:33:00Z,2023-04-08T15:49:00Z,Fitbit App
2023-04-08T18:48:00Z,2023-04-08T19:25:00Z,Fitbit App
2023-04-08T19:26:00Z,2023-04-08T19:42:00Z,Fitbit App
2023-04-08T19:45:00Z,2023-04-08T20:08:00Z,Fitbit App
