timestamp,distance,data source
2022-10-01T12:41:00Z,8.40,Charge 4
2022-10-01T15:59:00Z,13.00,Charge 4
2022-10-01T16:07:00Z,9.90,Charge 4
2022-10-01T16:08:00Z,14.60,Charge 4
2022-10-01T16:09:00Z,4.60,Charge 4
2022-10-01T16:10:00Z,11.50,Charge 4
2022-10-01T16:11:00Z,14.60,Charge 4
2022-10-01T16:12:00Z,24.50,Charge 4
2022-10-01T16:13:00Z,69.10,Charge 4
2022-10-01T16:14:00Z,69.90,Charge 4
2022-10-01T16:15:00Z,76.10,Charge 4
2022-10-01T16:16:00Z,69.90,Charge 4
2022-10-01T16:17:00Z,25.30,Charge 4
2022-10-01T16:18:00Z,19.20,Charge 4
2022-10-01T16:19:00Z,77.60,Charge 4
2022-10-01T16:20:00Z,76.80,Charge 4
2022-10-01T16:21:00Z,74.50,Charge 4
2022-10-01T16:22:00Z,78.30,Charge 4
2022-10-01T16:23:00Z,76.80,Charge 4
2022-10-01T16:24:00Z,81.40,Charge 4
2022-10-01T16:25:00Z,72.20,Charge 4
2022-10-01T16:26:00Z,69.90,Charge 4
2022-10-01T16:27:00Z,76.00,Charge 4
2022-10-01T16:28:00Z,72.20,Charge 4
2022-10-01T16:29:00Z,71.40,Charge 4
2022-10-01T16:30:00Z,58.40,Charge 4
2022-10-01T16:31:00Z,67.60,Charge 4
2022-10-01T16:32:00Z,72.20,Charge 4
2022-10-01T16:33:00Z,77.60,Charge 4
2022-10-01T16:34:00Z,74.50,Charge 4
2022-10-01T16:35:00Z,56.80,Charge 4
2022-10-01T16:36:00Z,76.10,Charge 4
2022-10-01T16:37:00Z,77.60,Charge 4
2022-10-01T16:38:00Z,78.40,Charge 4
2022-10-01T16:39:00Z,77.60,Charge 4
2022-10-01T16:40:00Z,77.60,Charge 4
2022-10-01T16:41:00Z,10.70,Charge 4
2022-10-01T16:42:00Z,73.80,Charge 4
2022-10-01T16:43:00Z,71.40,Charge 4
2022-10-01T16:44:00Z,54.50,Charge 4
2022-10-01T16:45:00Z,15.30,Charge 4
2022-10-01T16:46:00Z,53.00,Charge 4
2022-10-01T16:47:00Z,31.50,Charge 4
2022-10-01T16:48:00Z,32.20,Charge 4
2022-10-01T16:49:00Z,7.60,Charge 4
2022-10-01T16:50:00Z,10.70,Charge 4
2022-10-01T16:51:00Z,33.80,Charge 4
2022-10-01T16:52:00Z,30.70,Charge 4
2022-10-01T16:53:00Z,26.10,Charge 4
2022-10-01T16:54:00Z,8.40,Charge 4
2022-10-01T16:55:00Z,4.60,Charge 4
2022-10-01T16:56:00Z,3.80,Charge 4
2022-10-01T16:57:00Z,22.20,Charge 4
2022-10-01T16:58:00Z,39.20,Charge 4
2022-10-01T16:59:00Z,4.60,Charge 4
2022-10-01T17:00:00Z,16.80,Charge 4
2022-10-01T17:01:00Z,15.30,Charge 4
2022-10-01T17:02:00Z,20.70,Charge 4
2022-10-01T17:03:00Z,39.10,Charge 4
2022-10-01T17:04:00Z,24.50,Charge 4
2022-10-01T17:06:00Z,11.50,Charge 4
2022-10-01T17:08:00Z,15.30,Charge 4
2022-10-01T17:09:00Z,7.60,Charge 4
2022-10-01T17:10:00Z,13.00,Charge 4
2022-10-01T17:12:00Z,5.30,Charge 4
2022-10-01T17:14:00Z,29.90,Charge 4
2022-10-01T17:15:00Z,18.40,Charge 4
2022-10-01T17:17:00Z,3.00,Charge 4
2022-10-01T17:18:00Z,4.60,Charge 4
2022-10-01T17:22:00Z,23.00,Charge 4
2022-10-01T17:23:00Z,33.00,Charge 4
2022-10-01T17:24:00Z,23.80,Charge 4
2022-10-01T17:25:00Z,24.60,Charge 4
2022-10-01T17:27:00Z,63.00,Charge 4
2022-10-01T17:28:00Z,78.40,Charge 4
2022-10-01T17:29:00Z,52.20,Charge 4
2022-10-01T17:30:00Z,77.60,Charge 4
2022-10-01T17:31:00Z,78.40,Charge 4
2022-10-01T17:32:00Z,79.10,Charge 4
2022-10-01T17:33:00Z,77.60,Charge 4
2022-10-01T17:34:00Z,71.50,Charge 4
2022-10-01T17:35:00Z,73.70,Charge 4
2022-10-01T17:36:00Z,71.40,Charge 4
2022-10-01T17:37:00Z,83.00,Charge 4
2022-10-01T17:38:00Z,75.30,Charge 4
2022-10-01T17:39:00Z,53.00,Charge 4
2022-10-01T17:40:00Z,66.80,Charge 4
2022-10-01T17:41:00Z,65.30,Charge 4
2022-10-01T17:42:00Z,74.50,Charge 4
2022-10-01T17:43:00Z,63.00,Charge 4
2022-10-01T17:44:00Z,78.40,Charge 4
2022-10-01T17:45:00Z,71.40,Charge 4
2022-10-01T17:46:00Z,73.70,Charge 4
2022-10-01T17:47:00Z,72.20,Charge 4
2022-10-01T17:48:00Z,73.70,Charge 4
2022-10-01T17:49:00Z,67.60,Charge 4
2022-10-01T17:50:00Z,74.50,Charge 4
2022-10-01T17:51:00Z,70.70,Charge 4
2022-10-01T17:52:00Z,73.00,Charge 4
2022-10-01T17:53:00Z,73.80,Charge 4
2022-10-01T17:54:00Z,56.80,Charge 4
2022-10-01T17:55:00Z,61.40,Charge 4
2022-10-01T17:56:00Z,36.10,Charge 4
2022-10-01T17:57:00Z,38.30,Charge 4
2022-10-01T18:30:00Z,27.60,Charge 4
2022-10-01T18:34:00Z,3.00,Charge 4
2022-10-01T18:39:00Z,6.10,Charge 4
2022-10-01T19:01:00Z,9.90,Charge 4
2022-10-01T19:03:00Z,21.50,Charge 4
2022-10-01T19:04:00Z,16.10,Charge 4
2022-10-01T19:43:00Z,3.00,Charge 4
2022-10-01T19:44:00Z,8.40,Charge 4
2022-10-01T19:45:00Z,13.00,Charge 4
2022-10-01T21:04:00Z,10.70,Charge 4
2022-10-01T21:05:00Z,23.00,Charge 4
2022-10-01T21:07:00Z,15.30,Charge 4
2022-10-01T21:34:00Z,13.80,Charge 4
2022-10-01T21:35:00Z,9.90,Charge 4
2022-10-01T21:36:00Z,13.80,Charge 4
2022-10-01T22:08:00Z,12.20,Charge 4
2022-10-01T22:37:00Z,8.40,Charge 4
2022-10-01T22:44:00Z,4.60,Charge 4
2022-10-02T01:02:00Z,4.60,Charge 4
2022-10-02T02:40:00Z,6.90,Charge 4
2022-10-02T02:43:00Z,13.00,Charge 4
2022-10-02T02:44:00Z,6.90,Charge 4
2022-10-02T02:45:00Z,25.30,Charge 4
2022-10-02T03:10:00Z,5.30,Charge 4
2022-10-02T03:18:00Z,9.90,Charge 4
2022-10-02T03:59:00Z,5.30,Charge 4
2022-10-02T04:22:00Z,13.00,Charge 4
2022-10-02T05:38:00Z,9.90,Charge 4
2022-10-02T08:51:00Z,6.10,Charge 4
2022-10-02T09:22:00Z,22.20,Charge 4
2022-10-02T09:23:00Z,26.90,Charge 4
2022-10-02T09:24:00Z,13.00,Charge 4
2022-10-02T09:50:00Z,5.30,Charge 4
2022-10-02T09:51:00Z,6.10,Charge 4
2022-10-02T09:52:00Z,9.90,Charge 4
2022-10-02T09:55:00Z,5.30,Charge 4
2022-10-02T09:56:00Z,14.60,Charge 4
