timestamp,latitude,longitude,altitude,data source
2020-12-20T15:09:04Z,50.680417,7.268550,260.1,Charge 4
2020-12-20T15:09:05Z,50.680502,7.268559,258.3,Fitbit App
2020-12-20T15:09:06Z,50.680432,7.268575,256.5,Charge 4
2020-12-20T15:09:07Z,50.680453,7.268585,255.3,Charge 4
2020-12-20T15:09:08Z,50.680507,7.268558,255.8,Fitbit App
2020-12-20T15:09:09Z,50.680473,7.268587,256.3,Charge 4
2020-12-20T15:09:10Z,50.680487,7.268585,255.8,Charge 4
2020-12-20T15:09:11Z,50.680520,7.268553,256.2,Fitbit App
2020-12-20T15:09:12Z,50.680508,7.268567,256.6,Charge 4
2020-12-20T15:09:13Z,50.680515,7.268550,257.1,Charge 4
2020-12-20T15:09:14Z,50.680523,7.268540,257.1,Charge 4
2020-12-20T15:09:15Z,50.680528,7.268545,257.0,Charge 4
2020-12-20T15:09:16Z,50.680551,7.268536,256.39,Fitbit App
2020-12-20T15:09:17Z,50.680552,7.268540,255.8,Charge 4
2020-12-20T15:09:18Z,50.680563,7.268535,255.6,Charge 4
2020-12-20T15:09:19Z,50.680565,7.268522,255.6,Charge 4
2020-12-20T15:09:20Z,50.680568,7.268517,255.6,Charge 4
2020-12-20T15:09:21Z,50.680573,7.268508,255.8,Charge 4
2020-12-20T15:09:22Z,50.680580,7.268498,256.3,Charge 4
2020-12-20T15:09:23Z,50.680592,7.268480,257.1,Charge 4
2020-12-20T15:09:24Z,50.680607,7.268480,257.6,Charge 4
2020-12-20T15:09:25Z,50.680620,7.268483,258.3,Charge 4
2020-12-20T15:09:26Z,50.680625,7.268493,259.8,Charge 4
2020-12-20T15:09:27Z,50.680635,7.268498,260.3,Charge 4
2020-12-20T15:09:28Z,50.680647,7.268493,260.3,Charge 4
2020-12-20T15:09:29Z,50.680665,7.268498,260.3,Charge 4
2020-12-20T15:09:30Z,50.680680,7.268506,260.2,Fitbit App
2020-12-20T15:09:31Z,50.680688,7.268507,260.1,Charge 4
2020-12-20T15:09:32Z,50.680702,7.268503,260.1,Charge 4
2020-12-20T15:09:33Z,50.680713,7.268507,260.1,Charge 4
2020-12-20T15:09:34Z,50.680727,7.268515,260.1,Charge 4
2020-12-20T15:09:35Z,50.680735,7.268517,260.0,Charge 4
2020-12-20T15:09:36Z,50.680745,7.268517,259.8,Charge 4
2020-12-20T15:09:37Z,50.680753,7.268507,259.3,Charge 4
2020-12-20T15:09:38Z,50.680762,7.268507,259.3,Charge 4
2020-12-20T15:09:39Z,50.680772,7.268508,259.1,Charge 4
2020-12-20T15:09:40Z,50.680782,7.268507,258.6,Charge 4
2020-12-20T15:09:41Z,50.680800,7.268512,258.5,Charge 4
2020-12-20T15:09:42Z,50.680810,7.268512,258.0,Charge 4
2020-12-20T15:09:43Z,50.680827,7.268512,257.6,Charge 4
2020-12-20T15:09:44Z,50.680840,7.268517,257.1,Charge 4
2020-12-20T15:09:45Z,50.680855,7.268517,257.0,Charge 4
2020-12-20T15:09:46Z,50.680868,7.268517,256.6,Charge 4
2020-12-20T15:09:47Z,50.680887,7.268517,256.3,Charge 4
2020-12-20T15:09:48Z,50.680902,7.268515,256.1,Charge 4
2020-12-20T15:09:49Z,50.680925,7.268517,256.0,Charge 4
2020-12-20T15:09:50Z,50.680947,7.268520,255.8,Charge 4
2020-12-20T15:09:51Z,50.680965,7.268517,255.6,Charge 4
2020-12-20T15:09:52Z,50.680985,7.268520,255.5,Charge 4
2020-12-20T15:09:53Z,50.681007,7.268530,255.3,Charge 4
2020-12-20T15:09:54Z,50.681025,7.268543,255.3,Charge 4
2020-12-20T15:09:55Z,50.681040,7.268548,255.3,Charge 4
2020-12-20T15:09:56Z,50.681062,7.268558,256.0,Charge 4
2020-12-20T15:09:57Z,50.681082,7.268567,256.5,Charge 4
2020-12-20T15:09:58Z,50.681105,7.268577,256.6,Charge 4
2020-12-20T15:09:59Z,50.681127,7.268587,256.8,Charge 4
2020-12-20T15:10:00Z,50.681142,7.268600,256.6,Charge 4
2020-12-20T15:10:01Z,50.681155,7.268608,256.5,Charge 4
2020-12-20T15:10:02Z,50.681168,7.268617,256.3,Charge 4
2020-12-20T15:10:03Z,50.681182,7.268618,256.1,Charge 4
2020-12-20T15:10:04Z,50.681197,7.268623,255.8,Charge 4
2020-12-20T15:10:05Z,50.681210,7.268628,255.6,Charge 4
2020-12-20T15:10:06Z,50.681223,7.268632,255.3,Charge 4
2020-12-20T15:10:07Z,50.681228,7.268627,255.1,Charge 4
2020-12-20T15:10:08Z,50.681238,7.268632,255.1,Charge 4
2020-12-20T15:10:09Z,50.681250,7.268640,255.0,Charge 4
2020-12-20T15:10:10Z,50.681260,7.268645,255.0,Charge 4
2020-12-20T15:10:11Z,50.681275,7.268655,255.3,Charge 4
2020-12-20T15:10:12Z,50.681288,7.268668,255.5,Charge 4
