start time,end time,data source
2022-12-03T00:22:00Z,2022-12-03T00:40:00Z,Fitbit App
2022-12-03T07:07:00Z,2022-12-03T09:18:00Z,Fitbit App
2022-12-03T09:19:00Z,2022-12-03T09:44:00Z,Fitbit App
2022-12-03T10:12:00Z,2022-12-03T10:29:00Z,Fitbit App
2022-12-03T11:01:00Z,2022-12-03T12:46:00Z,Fitbit App
2022-12-03T13:30:00Z,2022-12-03T13:47:00Z,Fitbit App
2022-12-03T14:24:00Z,2022-12-03T15:12:00Z,Fitbit App
2022-12-03T15:46:00Z,2022-12-03T16:01:00Z,Fitbit App
2022-12-03T17:07:00Z,2022-12-03T17:48:00Z,Fitbit App
2022-12-03T18:39:00Z,2022-12-03T19:15:00Z,Fitbit App
2022-12-03T19:55:00Z,2022-12-03T20:24:00Z,Fitbit App
2022-12-03T21:44:00Z,2022-12-03T22:17:00Z,Fitbit App
2022-12-03T22:42:00Z,2022-12-03T23:00:00Z,Fitbit App
2022-12-03T23:00:00Z,2022-12-03T23:10:00Z,Fitbit App
