start time,end time,data source
2025-02-10T02:14:00Z,2025-02-10T02:48:00Z,Fitbit App
2025-02-10T07:46:00Z,2025-02-10T07:59:00Z,Fitbit App
2025-02-10T08:21:00Z,2025-02-10T08:38:00Z,Fitbit App
2025-02-10T08:57:00Z,2025-02-10T09:19:00Z,Fitbit App
2025-02-10T09:25:00Z,2025-02-10T09:35:00Z,Fitbit App
2025-02-10T11:03:00Z,2025-02-10T11:28:00Z,Fitbit App
2025-02-10T11:41:00Z,2025-02-10T12:00:00Z,Fitbit App
2025-02-10T13:06:00Z,2025-02-10T13:26:00Z,Fitbit App
2025-02-10T13:53:00Z,2025-02-10T14:22:00Z,Fitbit App
2025-02-10T14:23:00Z,2025-02-10T14:43:00Z,Fitbit App
2025-02-10T14:57:00Z,2025-02-10T16:01:00Z,Fitbit App
2025-02-10T16:18:00Z,2025-02-10T16:41:00Z,Fitbit App
2025-02-10T16:42:00Z,2025-02-10T17:08:00Z,Fitbit App
2025-02-10T17:45:00Z,2025-02-10T17:56:00Z,Fitbit App
2025-02-10T18:06:00Z,2025-02-10T18:34:00Z,Fitbit App
2025-02-10T18:43:00Z,2025-02-10T19:19:00Z,Fitbit App
2025-02-10T19:26:00Z,2025-02-10T19:48:00Z,Fitbit App
2025-02-10T20:11:00Z,2025-02-10T20:55:00Z,Fitbit App
2025-02-10T21:00:00Z,2025-02-10T21:40:00Z,Fitbit App
2025-02-10T21:51:00Z,2025-02-10T22:10:00Z,Fitbit App
