start time,end time,data source
2025-09-03T00:15:00Z,2025-09-03T00:38:00Z,Fitbit App
2025-09-03T00:39:00Z,2025-09-03T01:07:00Z,Fitbit App
2025-09-03T01:08:00Z,2025-09-03T01:25:00Z,Fitbit App
2025-09-03T12:15:00Z,2025-09-03T12:43:00Z,Fitbit App
2025-09-03T13:13:00Z,2025-09-03T13:24:00Z,Fitbit App
2025-09-03T17:43:00Z,2025-09-03T17:54:00Z,Fitbit App
2025-09-03T18:01:00Z,2025-09-03T18:12:00Z,Fitbit App
2025-09-03T18:56:00Z,2025-09-03T19:06:00Z,Fitbit App
2025-09-03T19:27:00Z,2025-09-03T21:18:00Z,Fitbit App
2025-09-03T21:35:00Z,2025-09-03T22:03:00Z,Fitbit App
2025-09-03T22:30:00Z,2025-09-03T22:41:00Z,Fitbit App
2025-09-03T23:53:00Z,2025-09-04T01:25:00Z,Fitbit App
