start time,end time,data source
2026-01-17T04:59:00Z,2026-01-17T05:28:00Z,Fitbit App
2026-01-17T05:30:00Z,2026-01-17T06:33:00Z,Fitbit App
2026-01-17T06:53:00Z,2026-01-17T07:09:00Z,Fitbit App
2026-01-17T07:58:00Z,2026-01-17T08:54:00Z,Fitbit App
2026-01-17T09:03:00Z,2026-01-17T09:37:00Z,Fitbit App
2026-01-17T09:57:00Z,2026-01-17T10:07:00Z,Fitbit App
2026-01-17T10:16:00Z,2026-01-17T10:45:00Z,Fitbit App
2026-01-17T11:07:00Z,2026-01-17T13:30:00Z,Fitbit App
2026-01-17T16:03:00Z,2026-01-17T16:56:00Z,Fitbit App
2026-01-17T18:07:00Z,2026-01-17T18:17:00Z,Fitbit App
2026-01-17T18:23:00Z,2026-01-17T18:36:00Z,Fitbit App
2026-01-17T19:13:00Z,2026-01-17T19:27:00Z,Fitbit App
2026-01-17T21:29:00Z,2026-01-17T21:46:00Z,Fitbit App
2026-01-17T22:03:00Z,2026-01-17T23:00:00Z,Fitbit App
