start time,end time,data source
2021-02-10T08:30:00Z,2021-02-10T09:04:00Z,Fitbit App
2021-02-10T09:44:00Z,2021-02-10T11:33:00Z,Fitbit App
2021-02-10T14:22:00Z,2021-02-10T15:00:00Z,Fitbit App
2021-02-10T15:05:00Z,2021-02-10T15:57:00Z,Fitbit App
2021-02-10T15:58:00Z,2021-02-10T16:20:00Z,Fitbit App
2021-02-10T16:33:00Z,2021-02-10T16:58:00Z,Fitbit App
2021-02-10T17:06:00Z,2021-02-10T17:46:00Z,Fitbit App
2021-02-10T17:50:00Z,2021-02-10T18:18:00Z,Fitbit App
2021-02-10T18:19:00Z,2021-02-10T19:24:00Z,Fitbit App
2021-02-10T19:39:00Z,2021-02-10T20:04:00Z,Fitbit App
2021-02-10T20:05:00Z,2021-02-10T20:57:00Z,Fitbit App
2021-02-10T21:00:00Z,2021-02-10T22:09:00Z,Fitbit App
2021-02-10T22:14:00Z,2021-02-10T23:00:00Z,Fitbit App
