timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2023-04-01T00:00:00Z,11.05,0.0,Fitbit App
2023-04-01T00:05:00Z,10.154,0.0,Fitbit App
2023-04-01T00:10:00Z,11.74,0.0,Fitbit App
2023-04-01T00:15:00Z,12.835,0.0,Fitbit App
2023-04-01T00:20:00Z,11.932,0.0,Fitbit App
2023-04-01T00:25:00Z,10.295,0.0,Fitbit App
2023-04-01T00:30:00Z,13.069,0.0,Fitbit App
2023-04-01T00:35:00Z,15.639,0.0,Fitbit App
2023-04-01T00:40:00Z,13.53,0.0,Fitbit App
2023-04-01T00:45:00Z,13.671,0.0,Fitbit App
2023-04-01T00:50:00Z,14.34,0.0,Fitbit App
2023-04-01T00:55:00Z,14.048,0.0,Fitbit App
2023-04-01T01:00:00Z,12.289,0.0,Fitbit App
2023-04-01T01:05:00Z,13.032,0.0,Fitbit App
2023-04-01T01:10:00Z,9.179,0.0,Fitbit App
2023-04-01T01:15:00Z,9.155,0.0,Fitbit App
2023-04-01T01:20:00Z,8.509,0.0,Fitbit App
2023-04-01T01:25:00Z,8.868,0.0,Fitbit App
2023-04-01T01:30:00Z,8.823,0.0,Fitbit App
2023-04-01T01:35:00Z,8.554,0.0,Fitbit App
2023-04-01T01:40:00Z,8.054,0.0,Fitbit App
2023-04-01T01:45:00Z,10.671,0.0,Fitbit App
2023-04-01T01:50:00Z,10.803,0.0,Fitbit App
2023-04-01T01:55:00Z,11.558,0.0,Fitbit App
2023-04-01T02:00:00Z,8.021,0.0,Fitbit App
2023-04-01T02:05:00Z,9.301,0.0,Fitbit App
2023-04-01T02:10:00Z,8.339,0.0,Fitbit App
2023-04-01T02:15:00Z,8.342,0.0,Fitbit App
2023-04-01T02:20:00Z,7.921,0.0,Fitbit App
2023-04-01T02:25:00Z,9.4,0.0,Fitbit App
2023-04-01T02:30:00Z,8.782,0.0,Fitbit App
2023-04-01T02:35:00Z,9.259,0.0,Fitbit App
2023-04-01T02:40:00Z,12.142,0.0,Fitbit App
2023-04-01T02:45:00Z,11.569,0.0,Fitbit App
2023-04-01T02:50:00Z,12.082,0.0,Fitbit App
2023-04-01T02:55:00Z,13.62,0.0,Fitbit App
2023-04-01T03:00:00Z,12.228,0.0,Fitbit App
2023-04-01T03:05:00Z,11.707,0.0,Fitbit App
2023-04-01T03:10:00Z,13.381,0.0,Fitbit App
2023-04-01T03:15:00Z,15.571,0.0,Fitbit App
2023-04-01T03:20:00Z,14.165,0.0,Fitbit App
2023-04-01T03:25:00Z,9.11,0.0,Fitbit App
2023-04-01T03:30:00Z,8.523,0.0,Fitbit App
2023-04-01T03:35:00Z,9.807,0.0,Fitbit App
2023-04-01T03:40:00Z,11.562,0.0,Fitbit App
2023-04-01T03:45:00Z,14.397,0.0,Fitbit App
2023-04-01T03:50:00Z,14.878,0.0,Fitbit App
2023-04-01T03:55:00Z,12.577,0.0,Fitbit App
2023-04-01T04:00:00Z,13.84,0.0,Fitbit App
2023-04-01T04:05:00Z,12.549,0.0,Fitbit App
2023-04-01T04:10:00Z,10.906,0.0,Fitbit App
2023-04-01T04:15:00Z,10.189,0.0,Fitbit App
2023-04-01T04:20:00Z,10.647,0.0,Fitbit App
2023-04-01T04:25:00Z,9.849,0.0,Fitbit App
