timestamp,heart rate zone,total minutes,data source
2022-07-01T20:36:00Z,FAT_BURN,1,Charge 4
2022-07-02T00:57:00Z,FAT_BURN,1,Charge 4
2022-07-02T00:59:00Z,FAT_BURN,1,Charge 4
2022-07-02T01:00:00Z,FAT_BURN,1,Charge 4
2022-07-02T01:01:00Z,FAT_BURN,1,Charge 4
2022-07-02T01:02:00Z,FAT_BURN,1,Charge 4
2022-07-02T01:03:00Z,FAT_BURN,1,Charge 4
2022-07-02T01:04:00Z,FAT_BURN,1,Charge 4
2022-07-02T19:06:00Z,FAT_BURN,1,Charge 4
2022-07-02T19:54:00Z,FAT_BURN,1,Charge 4
2022-07-02T19:55:00Z,FAT_BURN,1,Charge 4
2022-07-02T19:56:00Z,FAT_BURN,1,Charge 4
2022-07-02T19:57:00Z,FAT_BURN,1,Charge 4
2022-07-02T19:58:00Z,FAT_BURN,1,Charge 4
2022-07-02T19:59:00Z,FAT_BURN,1,Charge 4
2022-07-02T20:03:00Z,FAT_BURN,1,Charge 4
2022-07-02T20:04:00Z,FAT_BURN,1,Charge 4
2022-07-02T20:12:00Z,FAT_BURN,1,Charge 4
2022-07-02T20:13:00Z,FAT_BURN,1,Charge 4
2022-07-02T20:14:00Z,FAT_BURN,1,Charge 4
2022-07-02T20:15:00Z,FAT_BURN,1,Charge 4
2022-07-05T22:52:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:07:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:13:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:16:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:17:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:18:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:19:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:22:00Z,FAT_BURN,1,Charge 4
2022-07-05T23:23:00Z,FAT_BURN,1,Charge 4
2022-07-07T20:37:00Z,FAT_BURN,1,Charge 4
2022-07-07T20:38:00Z,FAT_BURN,1,Charge 4
2022-07-07T20:40:00Z,FAT_BURN,1,Charge 4
2022-07-07T20:42:00Z,FAT_BURN,1,Charge 4
2022-07-07T22:12:00Z,FAT_BURN,1,Charge 4
2022-07-07T22:13:00Z,FAT_BURN,1,Charge 4
2022-07-07T22:22:00Z,FAT_BURN,1,Charge 4
2022-07-07T22:25:00Z,FAT_BURN,1,Charge 4
2022-07-08T14:57:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:36:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:40:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:44:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:53:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:54:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:55:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:56:00Z,FAT_BURN,1,Charge 4
2022-07-08T18:57:00Z,FAT_BURN,1,Charge 4
2022-07-08T19:10:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:21:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:22:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:23:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:24:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:25:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:31:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:32:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:33:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:34:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:43:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:44:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:47:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:48:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:58:00Z,FAT_BURN,1,Charge 4
2022-07-09T13:59:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:05:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:06:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:07:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:08:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:09:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:10:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:23:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:24:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:26:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:27:00Z,FAT_BURN,1,Charge 4
2022-07-09T14:28:00Z,FAT_BURN,1,Charge 4
