timestamp,steps,distance millimeters,altitude gain millimeters,data source
2023-02-12T13:07:56Z,0,0,0,Charge 4
2023-02-12T13:07:57Z,2,0,0,Charge 4
2023-02-12T13:07:58Z,0,0,0,Charge 4
2023-02-12T13:08:17Z,0,0,0,Charge 4
2023-02-12T13:08:18Z,2,0,0,Charge 4
2023-02-12T13:08:19Z,0,0,0,Charge 4
2023-02-12T17:59:07Z,0,0,0,Charge 4
2023-02-12T17:59:08Z,3,0,0,Charge 4
2023-02-12T17:59:09Z,0,0,0,Charge 4
2023-02-12T17:59:58Z,0,0,0,Charge 4
2023-02-12T17:59:59Z,2,0,0,Charge 4
2023-02-12T18:00:00Z,2,0,0,Charge 4
2023-02-12T18:00:01Z,2,0,0,Charge 4
2023-02-12T18:00:23Z,0,0,0,Charge 4
2023-02-12T18:00:24Z,2,0,0,Charge 4
2023-02-12T18:00:25Z,0,0,0,Charge 4
2023-02-12T18:00:26Z,3,80,-609,Charge 4
2023-02-12T18:00:27Z,3,220,-304,Charge 4
2023-02-12T18:00:28Z,1,380,304,Charge 4
2023-02-12T18:00:29Z,3,570,-304,Charge 4
2023-02-12T18:00:44Z,0,0,0,Charge 4
2023-02-12T18:00:45Z,2,0,0,Charge 4
2023-02-12T18:00:46Z,0,0,0,Charge 4
2023-02-12T18:01:08Z,0,0,0,Charge 4
2023-02-12T18:01:09Z,3,0,0,Charge 4
2023-02-12T18:01:10Z,2,0,0,Charge 4
2023-02-12T18:01:11Z,2,0,0,Charge 4
2023-02-12T18:01:12Z,3,160,0,Charge 4
2023-02-12T18:01:13Z,3,300,0,Charge 4
2023-02-12T18:01:14Z,2,450,0,Charge 4
2023-02-12T18:01:15Z,3,670,-914,Charge 4
2023-02-12T18:01:16Z,2,820,0,Charge 4
2023-02-12T18:01:17Z,3,1420,0,Charge 4
2023-02-12T18:01:18Z,2,1570,-304,Charge 4
2023-02-12T18:01:19Z,3,1730,0,Charge 4
2023-02-12T18:01:20Z,3,1870,0,Charge 4
2023-02-12T18:01:21Z,2,1970,0,Charge 4
2023-02-12T18:01:22Z,3,2440,-304,Charge 4
2023-02-12T18:01:23Z,3,2540,304,Charge 4
2023-02-12T18:01:24Z,2,2580,0,Charge 4
2023-02-12T18:01:25Z,3,2600,-609,Charge 4
2023-02-12T18:01:26Z,1,2570,0,Charge 4
2023-02-12T18:01:27Z,3,2540,-304,Charge 4
2023-02-12T18:01:28Z,3,2520,-304,Charge 4
2023-02-12T18:01:29Z,2,2510,609,Charge 4
2023-02-12T18:01:30Z,2,2560,0,Charge 4
2023-02-12T18:01:31Z,3,2540,-609,Charge 4
2023-02-12T18:01:32Z,2,2530,304,Charge 4
2023-02-12T18:01:33Z,3,2510,0,Charge 4
2023-02-12T18:01:34Z,3,2560,-304,Charge 4
2023-02-12T18:01:35Z,2,2580,0,Charge 4
2023-02-12T18:01:36Z,3,2610,0,Charge 4
2023-02-12T18:01:37Z,3,2680,-304,Charge 4
2023-02-12T18:01:38Z,3,2740,304,Charge 4
2023-02-12T18:01:39Z,2,2720,0,Charge 4
2023-02-12T18:01:40Z,3,2760,-304,Charge 4
2023-02-12T18:01:41Z,2,2810,304,Charge 4
2023-02-12T18:01:42Z,3,2820,0,Charge 4
2023-02-12T18:01:43Z,3,2810,0,Charge 4
2023-02-12T18:01:44Z,3,2790,-304,Charge 4
2023-02-12T18:01:45Z,2,2840,304,Charge 4
2023-02-12T18:01:46Z,3,2820,-304,Charge 4
