timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-01-01T00:00:00Z,8.1,0.0,Fitbit App
2026-01-01T00:05:00Z,8.7,0.0,Fitbit App
2026-01-01T00:10:00Z,9.2,0.0,Fitbit App
2026-01-01T00:15:00Z,12.5,0.0,Fitbit App
2026-01-01T00:20:00Z,10.6,0.0,Fitbit App
2026-01-01T00:25:00Z,11.8,0.0,Fitbit App
2026-01-01T00:30:00Z,10.9,0.0,Fitbit App
2026-01-01T00:35:00Z,9.2,0.0,Fitbit App
2026-01-01T00:40:00Z,8.4,0.0,Fitbit App
2026-01-01T00:45:00Z,7.0,0.0,Fitbit App
2026-01-01T00:50:00Z,7.5,0.0,Fitbit App
2026-01-01T00:55:00Z,7.8,0.0,Fitbit App
2026-01-01T01:00:00Z,7.0,0.0,Fitbit App
2026-01-01T01:05:00Z,7.9,0.0,Fitbit App
2026-01-01T01:10:00Z,7.1,0.0,Fitbit App
2026-01-01T01:15:00Z,7.1,0.0,Fitbit App
2026-01-01T01:20:00Z,6.0,0.0,Fitbit App
2026-01-01T01:25:00Z,8.0,0.0,Fitbit App
2026-01-01T01:30:00Z,8.3,0.0,Fitbit App
2026-01-01T01:35:00Z,6.4,0.0,Fitbit App
2026-01-01T01:40:00Z,8.4,0.0,Fitbit App
2026-01-01T01:45:00Z,8.3,0.0,Fitbit App
2026-01-01T01:50:00Z,9.4,0.0,Fitbit App
2026-01-01T01:55:00Z,6.8,0.0,Fitbit App
2026-01-01T02:00:00Z,7.0,0.0,Fitbit App
2026-01-01T02:05:00Z,7.6,0.0,Fitbit App
2026-01-01T02:10:00Z,7.5,0.0,Fitbit App
2026-01-01T02:15:00Z,9.0,0.0,Fitbit App
2026-01-01T02:20:00Z,9.0,0.0,Fitbit App
2026-01-01T02:25:00Z,8.0,0.0,Fitbit App
2026-01-01T02:30:00Z,8.0,0.0,Fitbit App
2026-01-01T02:35:00Z,7.6,0.0,Fitbit App
2026-01-01T02:40:00Z,6.9,0.0,Fitbit App
2026-01-01T02:45:00Z,6.3,0.0,Fitbit App
2026-01-01T02:50:00Z,7.5,0.0,Fitbit App
2026-01-01T02:55:00Z,7.7,0.0,Fitbit App
2026-01-01T03:00:00Z,8.8,0.0,Fitbit App
2026-01-01T03:05:00Z,7.7,0.0,Fitbit App
2026-01-01T03:10:00Z,7.5,0.0,Fitbit App
2026-01-01T03:15:00Z,7.7,0.0,Fitbit App
2026-01-01T03:20:00Z,7.4,0.0,Fitbit App
2026-01-01T03:25:00Z,7.4,0.0,Fitbit App
2026-01-01T03:30:00Z,7.2,0.0,Fitbit App
2026-01-01T03:35:00Z,7.3,0.0,Fitbit App
2026-01-01T03:40:00Z,8.4,0.0,Fitbit App
2026-01-01T03:50:00Z,11.8,0.0,Fitbit App
2026-01-01T03:55:00Z,7.4,0.0,Fitbit App
2026-01-01T04:00:00Z,7.8,0.0,Fitbit App
2026-01-01T04:05:00Z,9.2,0.0,Fitbit App
2026-01-01T04:10:00Z,10.9,0.0,Fitbit App
2026-01-01T04:15:00Z,9.5,0.0,Fitbit App
2026-01-01T04:20:00Z,8.8,0.0,Fitbit App
2026-01-01T04:25:00Z,10.2,0.0,Fitbit App
2026-01-01T04:30:00Z,13.9,0.0,Fitbit App
2026-01-01T04:35:00Z,12.6,0.0,Fitbit App
2026-01-01T04:40:00Z,10.3,0.0,Fitbit App
2026-01-01T04:45:00Z,10.7,0.0,Fitbit App
2026-01-01T04:50:00Z,13.2,0.0,Fitbit App
2026-01-01T04:55:00Z,12.3,0.0,Fitbit App
2026-01-01T05:00:00Z,11.4,0.0,Fitbit App
2026-01-01T05:05:00Z,7.8,0.0,Fitbit App
2026-01-01T05:10:00Z,8.5,0.0,Fitbit App
2026-01-01T05:15:00Z,10.6,0.0,Fitbit App
2026-01-01T05:20:00Z,14.3,0.0,Fitbit App
2026-01-01T05:25:00Z,12.2,0.0,Fitbit App
2026-01-01T05:30:00Z,11.9,0.0,Fitbit App
2026-01-01T05:35:00Z,15.8,0.0,Fitbit App
2026-01-01T05:40:00Z,13.4,0.0,Fitbit App
2026-01-01T05:45:00Z,16.7,0.0,Fitbit App
2026-01-01T05:50:00Z,19.1,0.0,Fitbit App
2026-01-01T05:55:00Z,16.8,0.0,Fitbit App
2026-01-01T06:00:00Z,11.1,0.0,Fitbit App
2026-01-01T06:05:00Z,16.4,0.0,Fitbit App
2026-01-01T06:15:00Z,10.7,0.0,Fitbit App
2026-01-01T06:20:00Z,11.8,0.0,Fitbit App
2026-01-01T06:25:00Z,13.0,0.0,Fitbit App
2026-01-01T06:30:00Z,11.9,0.0,Fitbit App
2026-01-01T06:35:00Z,12.7,0.0,Fitbit App
2026-01-01T06:40:00Z,11.9,0.0,Fitbit App
2026-01-01T06:45:00Z,12.6,0.0,Fitbit App
2026-01-01T06:55:00Z,15.9,0.0,Fitbit App
2026-01-01T07:00:00Z,11.5,0.0,Fitbit App
2026-01-01T07:05:00Z,8.8,0.0,Fitbit App
2026-01-01T07:10:00Z,8.6,0.0,Fitbit App
2026-01-01T07:15:00Z,9.7,0.0,Fitbit App
2026-01-01T07:20:00Z,12.0,0.0,Fitbit App
2026-01-01T07:25:00Z,11.7,0.0,Fitbit App
2026-01-01T07:30:00Z,9.3,0.0,Fitbit App
2026-01-01T07:35:00Z,10.0,0.0,Fitbit App
2026-01-01T07:40:00Z,9.0,0.0,Fitbit App
2026-01-01T07:45:00Z,9.0,0.0,Fitbit App
2026-01-01T07:50:00Z,10.1,0.0,Fitbit App
2026-01-01T07:55:00Z,9.3,0.0,Fitbit App
2026-01-01T22:45:00Z,11.1,0.0,Fitbit App
2026-01-01T22:50:00Z,13.3,0.0,Fitbit App
2026-01-01T22:55:00Z,14.8,0.0,Fitbit App
2026-01-01T23:00:00Z,16.7,0.0,Fitbit App
2026-01-01T23:05:00Z,15.9,0.0,Fitbit App
2026-01-01T23:10:00Z,17.0,0.0,Fitbit App
2026-01-01T23:15:00Z,17.1,0.0,Fitbit App
2026-01-01T23:20:00Z,13.9,0.0,Fitbit App
2026-01-01T23:25:00Z,13.9,0.0,Fitbit App
2026-01-01T23:30:00Z,14.7,0.0,Fitbit App
2026-01-01T23:35:00Z,12.3,0.0,Fitbit App
