timestamp,beats per minute,data source
2023-10-02T00:00:01Z,72.0,Charge 5
2023-10-02T00:00:16Z,72.0,Charge 5
2023-10-02T00:00:31Z,72.0,Charge 5
2023-10-02T00:00:46Z,72.0,Charge 5
2023-10-02T00:00:51Z,73.0,Charge 5
2023-10-02T00:01:06Z,73.0,Charge 5
2023-10-02T00:01:21Z,73.0,Charge 5
2023-10-02T00:01:31Z,72.0,Charge 5
2023-10-02T00:01:36Z,72.0,Charge 5
2023-10-02T00:01:51Z,72.0,Charge 5
2023-10-02T00:02:06Z,72.0,Charge 5
2023-10-02T00:02:21Z,72.0,Charge 5
2023-10-02T00:02:26Z,71.0,Charge 5
2023-10-02T00:02:36Z,72.0,Charge 5
2023-10-02T00:02:51Z,72.0,Charge 5
2023-10-02T00:02:56Z,75.0,Charge 5
2023-10-02T00:03:01Z,76.0,Charge 5
2023-10-02T00:03:16Z,76.0,Charge 5
2023-10-02T00:03:31Z,74.0,Charge 5
2023-10-02T00:03:36Z,72.0,Charge 5
2023-10-02T00:03:41Z,72.0,Charge 5
2023-10-02T00:03:56Z,71.0,Charge 5
2023-10-02T00:04:01Z,71.0,Charge 5
2023-10-02T00:04:11Z,72.0,Charge 5
2023-10-02T00:04:21Z,71.0,Charge 5
2023-10-02T00:04:31Z,71.0,Charge 5
2023-10-02T00:04:36Z,72.0,Charge 5
2023-10-02T00:04:51Z,72.0,Charge 5
2023-10-02T00:04:56Z,71.0,Charge 5
2023-10-02T00:05:01Z,71.0,Charge 5
2023-10-02T00:05:11Z,72.0,Charge 5
2023-10-02T00:05:21Z,73.0,Charge 5
2023-10-02T00:05:26Z,72.0,Charge 5
2023-10-02T00:05:36Z,71.0,Charge 5
2023-10-02T00:05:51Z,71.0,Charge 5
2023-10-02T00:06:01Z,72.0,Charge 5
2023-10-02T00:06:06Z,71.0,Charge 5
2023-10-02T00:06:21Z,71.0,Charge 5
2023-10-02T00:06:31Z,72.0,Charge 5
2023-10-02T00:06:46Z,72.0,Charge 5
2023-10-02T00:06:51Z,72.0,Charge 5
2023-10-02T00:06:56Z,71.0,Charge 5
2023-10-02T00:07:01Z,71.0,Charge 5
2023-10-02T00:07:16Z,71.0,Charge 5
2023-10-02T00:07:21Z,72.0,Charge 5
