start time,end time,data source
2022-03-02T07:40:00Z,2022-03-02T08:38:00Z,Fitbit App
2022-03-02T08:42:00Z,2022-03-02T10:11:00Z,Fitbit App
2022-03-02T10:40:00Z,2022-03-02T13:09:00Z,Fitbit App
2022-03-02T13:19:00Z,2022-03-02T14:00:00Z,Fitbit App
2022-03-02T14:07:00Z,2022-03-02T14:34:00Z,Fitbit App
2022-03-02T14:36:00Z,2022-03-02T15:04:00Z,Fitbit App
2022-03-02T15:05:00Z,2022-03-02T15:26:00Z,Fitbit App
2022-03-02T15:28:00Z,2022-03-02T16:29:00Z,Fitbit App
2022-03-02T16:30:00Z,2022-03-02T16:41:00Z,Fitbit App
2022-03-02T16:43:00Z,2022-03-02T17:40:00Z,Fitbit App
2022-03-02T17:43:00Z,2022-03-02T17:56:00Z,Fitbit App
2022-03-02T17:57:00Z,2022-03-02T19:12:00Z,Fitbit App
2022-03-02T19:32:00Z,2022-03-02T19:51:00Z,Fitbit App
2022-03-02T19:52:00Z,2022-03-02T20:07:00Z,Fitbit App
2022-03-02T20:14:00Z,2022-03-02T21:44:00Z,Fitbit App
2022-03-02T21:48:00Z,2022-03-02T22:44:00Z,Fitbit App
2022-03-02T22:45:00Z,2022-03-02T23:00:00Z,Fitbit App
