timestamp,beats per minute,data source
2022-01-27T00:00:03Z,65.0,Charge 4
2022-01-27T00:00:08Z,64.0,Charge 4
2022-01-27T00:00:13Z,62.0,Charge 4
2022-01-27T00:00:23Z,63.0,Charge 4
2022-01-27T00:00:38Z,63.0,Charge 4
2022-01-27T00:00:53Z,63.0,Charge 4
2022-01-27T00:00:58Z,65.0,Charge 4
2022-01-27T00:01:03Z,66.0,Charge 4
2022-01-27T00:01:18Z,66.0,Charge 4
2022-01-27T00:01:28Z,64.0,Charge 4
2022-01-27T00:01:33Z,62.0,Charge 4
2022-01-27T00:01:48Z,62.0,Charge 4
2022-01-27T00:01:58Z,62.0,Charge 4
2022-01-27T00:02:08Z,63.0,Charge 4
2022-01-27T00:02:23Z,63.0,Charge 4
2022-01-27T00:02:28Z,65.0,Charge 4
2022-01-27T00:02:33Z,63.0,Charge 4
2022-01-27T00:02:43Z,61.0,Charge 4
2022-01-27T00:02:48Z,60.0,Charge 4
2022-01-27T00:02:58Z,61.0,Charge 4
2022-01-27T00:03:03Z,60.0,Charge 4
2022-01-27T00:03:18Z,60.0,Charge 4
2022-01-27T00:03:28Z,59.0,Charge 4
2022-01-27T00:03:33Z,60.0,Charge 4
2022-01-27T00:03:40Z,61.0,Charge 4
2022-01-27T00:03:45Z,63.0,Charge 4
2022-01-27T00:03:50Z,62.0,Charge 4
2022-01-27T00:04:00Z,61.0,Charge 4
2022-01-27T00:04:05Z,59.0,Charge 4
2022-01-27T00:04:15Z,61.0,Charge 4
2022-01-27T00:04:20Z,62.0,Charge 4
2022-01-27T00:04:25Z,63.0,Charge 4
2022-01-27T00:04:40Z,62.0,Charge 4
2022-01-27T00:04:50Z,61.0,Charge 4
2022-01-27T00:04:55Z,60.0,Charge 4
2022-01-27T00:05:05Z,61.0,Charge 4
2022-01-27T00:05:10Z,62.0,Charge 4
2022-01-27T00:05:15Z,64.0,Charge 4
2022-01-27T00:05:20Z,68.0,Charge 4
2022-01-27T00:05:30Z,68.0,Charge 4
2022-01-27T00:05:35Z,69.0,Charge 4
2022-01-27T00:05:50Z,70.0,Charge 4
2022-01-27T00:05:55Z,72.0,Charge 4
2022-01-27T00:06:00Z,71.0,Charge 4
2022-01-27T00:06:05Z,69.0,Charge 4
2022-01-27T00:06:10Z,67.0,Charge 4
2022-01-27T00:06:15Z,63.0,Charge 4
2022-01-27T00:06:20Z,60.0,Charge 4
2022-01-27T00:06:25Z,59.0,Charge 4
2022-01-27T00:06:40Z,60.0,Charge 4
2022-01-27T00:06:55Z,61.0,Charge 4
2022-01-27T00:07:00Z,62.0,Charge 4
2022-01-27T00:07:10Z,63.0,Charge 4
2022-01-27T00:07:20Z,64.0,Charge 4
2022-01-27T00:07:30Z,63.0,Charge 4
2022-01-27T00:07:40Z,62.0,Charge 4
2022-01-27T00:07:55Z,62.0,Charge 4
2022-01-27T00:08:10Z,62.0,Charge 4
2022-01-27T00:08:15Z,62.0,Charge 4
2022-01-27T00:08:20Z,60.0,Charge 4
2022-01-27T00:08:25Z,59.0,Charge 4
2022-01-27T00:08:35Z,60.0,Charge 4
2022-01-27T00:08:40Z,63.0,Charge 4
2022-01-27T00:08:45Z,64.0,Charge 4
2022-01-27T00:08:55Z,63.0,Charge 4
2022-01-27T00:09:00Z,62.0,Charge 4
2022-01-27T00:09:05Z,61.0,Charge 4
2022-01-27T00:09:15Z,62.0,Charge 4
2022-01-27T00:09:25Z,64.0,Charge 4
2022-01-27T00:09:35Z,63.0,Charge 4
2022-01-27T00:09:40Z,62.0,Charge 4
2022-01-27T00:09:55Z,62.0,Charge 4
2022-01-27T00:10:10Z,62.0,Charge 4
2022-01-27T00:10:25Z,62.0,Charge 4
2022-01-27T00:10:40Z,62.0,Charge 4
2022-01-27T00:10:45Z,61.0,Charge 4
2022-01-27T00:11:00Z,61.0,Charge 4
2022-01-27T00:11:01Z,63.0,Charge 4
2022-01-27T00:11:06Z,66.0,Charge 4
2022-01-27T00:11:11Z,64.0,Charge 4
2022-01-27T00:11:16Z,62.0,Charge 4
2022-01-27T00:11:26Z,63.0,Charge 4
2022-01-27T00:11:31Z,62.0,Charge 4
2022-01-27T00:11:41Z,64.0,Charge 4
2022-01-27T00:11:46Z,63.0,Charge 4
2022-01-27T00:11:51Z,61.0,Charge 4
