timestamp,heart rate zone,total minutes,data source
2023-08-03T19:39:00Z,FAT_BURN,1,Charge 5
2023-08-03T20:59:00Z,FAT_BURN,1,Charge 5
2023-08-03T21:00:00Z,CARDIO,2,Charge 5
2023-08-03T23:25:00Z,FAT_BURN,1,Charge 5
2023-08-05T21:50:00Z,FAT_BURN,1,Charge 5
2023-08-06T00:45:00Z,FAT_BURN,1,Charge 5
2023-08-06T00:57:00Z,FAT_BURN,1,Charge 5
2023-08-06T20:50:00Z,FAT_BURN,1,Charge 5
2023-08-06T22:05:00Z,FAT_BURN,1,Charge 5
2023-08-06T22:06:00Z,FAT_BURN,1,Charge 5
2023-08-09T14:53:00Z,FAT_BURN,1,Charge 5
2023-08-09T14:54:00Z,FAT_BURN,1,Charge 5
2023-08-09T14:55:00Z,FAT_BURN,1,Charge 5
2023-08-09T14:59:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:14:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:15:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:16:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:17:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:18:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:19:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:20:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:21:00Z,FAT_BURN,1,Charge 5
2023-08-09T15:22:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:25:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:26:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:27:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:28:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:29:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:30:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:31:00Z,FAT_BURN,1,Charge 5
2023-08-09T16:32:00Z,CARDIO,2,Charge 5
2023-08-09T16:33:00Z,FAT_BURN,1,Charge 5
