start time,end time,data source
2022-01-18T05:41:00Z,2022-01-18T06:26:00Z,Fitbit App
2022-01-18T06:28:00Z,2022-01-18T06:51:00Z,Fitbit App
2022-01-18T07:05:00Z,2022-01-18T07:19:00Z,Fitbit App
2022-01-18T07:20:00Z,2022-01-18T07:34:00Z,Fitbit App
2022-01-18T07:35:00Z,2022-01-18T07:53:00Z,Fitbit App
2022-01-18T07:54:00Z,2022-01-18T08:14:00Z,Fitbit App
2022-01-18T08:18:00Z,2022-01-18T09:45:00Z,Fitbit App
2022-01-18T11:57:00Z,2022-01-18T12:14:00Z,Fitbit App
2022-01-18T12:15:00Z,2022-01-18T12:29:00Z,Fitbit App
2022-01-18T17:37:00Z,2022-01-18T17:51:00Z,Fitbit App
2022-01-18T17:52:00Z,2022-01-18T19:35:00Z,Fitbit App
2022-01-18T19:36:00Z,2022-01-18T20:35:00Z,Fitbit App
2022-01-18T20:36:00Z,2022-01-18T21:51:00Z,Fitbit App
2022-01-18T21:52:00Z,2022-01-18T22:16:00Z,Fitbit App
2022-01-18T22:26:00Z,2022-01-18T23:00:00Z,Fitbit App
2022-01-18T23:00:00Z,2022-01-19T00:05:00Z,Fitbit App
