start time,end time,data source
2020-12-18T08:11:00Z,2020-12-18T09:24:00Z,Fitbit App
2020-12-18T09:32:00Z,2020-12-18T09:46:00Z,Fitbit App
2020-12-18T09:51:00Z,2020-12-18T10:07:00Z,Fitbit App
2020-12-18T10:14:00Z,2020-12-18T10:24:00Z,Fitbit App
2020-12-18T10:29:00Z,2020-12-18T10:44:00Z,Fitbit App
2020-12-18T10:45:00Z,2020-12-18T11:02:00Z,Fitbit App
2020-12-18T11:04:00Z,2020-12-18T11:18:00Z,Fitbit App
2020-12-18T11:26:00Z,2020-12-18T11:37:00Z,Fitbit App
2020-12-18T13:32:00Z,2020-12-18T13:51:00Z,Fitbit App
2020-12-18T13:55:00Z,2020-12-18T14:06:00Z,Fitbit App
2020-12-18T14:47:00Z,2020-12-18T14:59:00Z,Fitbit App
2020-12-18T15:00:00Z,2020-12-18T15:18:00Z,Fitbit App
2020-12-18T15:23:00Z,2020-12-18T15:37:00Z,Fitbit App
2020-12-18T15:43:00Z,2020-12-18T16:10:00Z,Fitbit App
2020-12-18T16:40:00Z,2020-12-18T17:21:00Z,Fitbit App
2020-12-18T17:35:00Z,2020-12-18T17:59:00Z,Fitbit App
2020-12-18T18:11:00Z,2020-12-18T18:33:00Z,Fitbit App
2020-12-18T18:43:00Z,2020-12-18T19:09:00Z,Fitbit App
2020-12-18T19:10:00Z,2020-12-18T21:06:00Z,Fitbit App
2020-12-18T21:07:00Z,2020-12-18T21:43:00Z,Fitbit App
2020-12-18T21:51:00Z,2020-12-18T22:25:00Z,Fitbit App
2020-12-18T22:31:00Z,2020-12-18T22:59:00Z,Fitbit App
