timestamp,heart rate zone type,kcal,data source
2023-10-01T00:00:00Z,LIGHT,1.49836,Fitbit App
2023-10-01T00:01:00Z,LIGHT,1.49835,Fitbit App
2023-10-01T00:02:00Z,LIGHT,1.49835,Fitbit App
2023-10-01T00:03:00Z,LIGHT,1.49835,Fitbit App
2023-10-01T00:04:00Z,LIGHT,1.798008,Fitbit App
2023-10-01T00:05:00Z,LIGHT,1.798008,Fitbit App
2023-10-01T00:06:00Z,LIGHT,1.797996,Fitbit App
2023-10-01T00:07:00Z,LIGHT,1.797996,Fitbit App
2023-10-01T00:08:00Z,LIGHT,1.49833,Fitbit App
2023-10-01T00:09:00Z,LIGHT,1.49833,Fitbit App
2023-10-01T00:10:00Z,LIGHT,1.49832,Fitbit App
2023-10-01T00:11:00Z,LIGHT,1.49832,Fitbit App
2023-10-01T00:12:00Z,LIGHT,1.49831,Fitbit App
2023-10-01T00:13:00Z,LIGHT,1.4983,Fitbit App
2023-10-01T00:14:00Z,LIGHT,1.94779,Fitbit App
2023-10-01T00:15:00Z,LIGHT,1.94779,Fitbit App
2023-10-01T00:16:00Z,LIGHT,1.94779,Fitbit App
2023-10-01T00:17:00Z,LIGHT,1.9477769999999999,Fitbit App
2023-10-01T00:18:00Z,LIGHT,1.49829,Fitbit App
2023-10-01T00:19:00Z,LIGHT,1.49828,Fitbit App
2023-10-01T00:20:00Z,LIGHT,1.49828,Fitbit App
2023-10-01T00:21:00Z,LIGHT,1.49828,Fitbit App
2023-10-01T00:22:00Z,LIGHT,1.49827,Fitbit App
2023-10-01T00:23:00Z,LIGHT,1.49827,Fitbit App
2023-10-01T00:24:00Z,LIGHT,1.49826,Fitbit App
2023-10-01T00:25:00Z,LIGHT,1.49826,Fitbit App
2023-10-01T00:26:00Z,LIGHT,1.49826,Fitbit App
2023-10-01T00:27:00Z,LIGHT,1.49826,Fitbit App
2023-10-01T00:28:00Z,LIGHT,1.49825,Fitbit App
2023-10-01T00:29:00Z,LIGHT,1.49825,Fitbit App
2023-10-01T00:30:00Z,LIGHT,1.49824,Fitbit App
2023-10-01T00:31:00Z,LIGHT,1.49824,Fitbit App
2023-10-01T00:32:00Z,LIGHT,1.49824,Fitbit App
2023-10-01T00:33:00Z,LIGHT,1.49823,Fitbit App
2023-10-01T00:34:00Z,LIGHT,1.49823,Fitbit App
2023-10-01T00:35:00Z,LIGHT,1.49822,Fitbit App
2023-10-01T00:36:00Z,LIGHT,1.49822,Fitbit App
2023-10-01T00:37:00Z,LIGHT,1.49821,Fitbit App
2023-10-01T00:38:00Z,LIGHT,1.49821,Fitbit App
2023-10-01T00:39:00Z,LIGHT,1.49821,Fitbit App
2023-10-01T00:40:00Z,LIGHT,1.4982,Fitbit App
2023-10-01T00:41:00Z,LIGHT,1.4982,Fitbit App
2023-10-01T00:42:00Z,LIGHT,1.49819,Fitbit App
2023-10-01T00:43:00Z,LIGHT,1.49819,Fitbit App
2023-10-01T00:44:00Z,LIGHT,1.49819,Fitbit App
2023-10-01T00:45:00Z,LIGHT,1.49819,Fitbit App
2023-10-01T00:46:00Z,LIGHT,1.49818,Fitbit App
2023-10-01T00:47:00Z,LIGHT,1.49817,Fitbit App
2023-10-01T00:48:00Z,LIGHT,1.49817,Fitbit App
2023-10-01T00:49:00Z,LIGHT,1.49817,Fitbit App
2023-10-01T00:50:00Z,LIGHT,1.49817,Fitbit App
2023-10-01T00:51:00Z,LIGHT,1.49816,Fitbit App
2023-10-01T00:52:00Z,LIGHT,1.49816,Fitbit App
2023-10-01T00:53:00Z,LIGHT,1.49815,Fitbit App
2023-10-01T00:54:00Z,LIGHT,1.49815,Fitbit App
2023-10-01T00:55:00Z,LIGHT,1.49814,Fitbit App
2023-10-01T00:56:00Z,LIGHT,1.49814,Fitbit App
2023-10-01T00:57:00Z,LIGHT,1.49814,Fitbit App
2023-10-01T00:58:00Z,LIGHT,1.49813,Fitbit App
2023-10-01T00:59:00Z,LIGHT,1.49813,Fitbit App
2023-10-01T01:00:00Z,LIGHT,1.49812,Fitbit App
2023-10-01T01:01:00Z,LIGHT,1.49812,Fitbit App
2023-10-01T01:02:00Z,LIGHT,1.49812,Fitbit App
2023-10-01T01:03:00Z,LIGHT,1.49812,Fitbit App
2023-10-01T01:04:00Z,LIGHT,1.49811,Fitbit App
2023-10-01T01:05:00Z,LIGHT,1.4981,Fitbit App
2023-10-01T01:06:00Z,LIGHT,1.4981,Fitbit App
2023-10-01T01:07:00Z,LIGHT,1.4981,Fitbit App
2023-10-01T01:08:00Z,LIGHT,1.6479100000000002,Fitbit App
2023-10-01T01:09:00Z,LIGHT,1.7977079999999999,Fitbit App
2023-10-01T01:10:00Z,LIGHT,1.49809,Fitbit App
2023-10-01T01:11:00Z,LIGHT,1.49808,Fitbit App
2023-10-01T01:12:00Z,LIGHT,1.49808,Fitbit App
2023-10-01T01:13:00Z,LIGHT,1.49808,Fitbit App
2023-10-01T01:14:00Z,LIGHT,1.49807,Fitbit App
2023-10-01T01:15:00Z,LIGHT,1.49807,Fitbit App
2023-10-01T01:16:00Z,LIGHT,1.49806,Fitbit App
2023-10-01T01:17:00Z,LIGHT,1.49806,Fitbit App
2023-10-01T01:18:00Z,LIGHT,1.49805,Fitbit App
2023-10-01T01:19:00Z,LIGHT,1.49805,Fitbit App
2023-10-01T01:20:00Z,LIGHT,1.49805,Fitbit App
2023-10-01T01:21:00Z,LIGHT,1.49804,Fitbit App
2023-10-01T01:22:00Z,LIGHT,1.49804,Fitbit App
2023-10-01T01:23:00Z,LIGHT,1.49803,Fitbit App
2023-10-01T01:24:00Z,LIGHT,1.49803,Fitbit App
2023-10-01T01:25:00Z,LIGHT,1.49803,Fitbit App
2023-10-01T01:26:00Z,LIGHT,1.49803,Fitbit App
2023-10-01T01:27:00Z,LIGHT,1.49802,Fitbit App
2023-10-01T01:28:00Z,LIGHT,1.49802,Fitbit App
2023-10-01T01:29:00Z,LIGHT,1.49801,Fitbit App
2023-10-01T01:30:00Z,LIGHT,1.49801,Fitbit App
2023-10-01T01:31:00Z,LIGHT,1.49801,Fitbit App
2023-10-01T01:32:00Z,LIGHT,1.498,Fitbit App
2023-10-01T01:33:00Z,LIGHT,1.498,Fitbit App
2023-10-01T01:34:00Z,LIGHT,1.49799,Fitbit App
2023-10-01T01:35:00Z,LIGHT,1.49799,Fitbit App
2023-10-01T01:36:00Z,LIGHT,1.49799,Fitbit App
2023-10-01T01:37:00Z,LIGHT,1.49799,Fitbit App
2023-10-01T01:38:00Z,LIGHT,1.49798,Fitbit App
2023-10-01T01:39:00Z,LIGHT,1.49797,Fitbit App
2023-10-01T01:40:00Z,LIGHT,1.49797,Fitbit App
2023-10-01T01:41:00Z,LIGHT,1.49796,Fitbit App
2023-10-01T01:42:00Z,LIGHT,1.49796,Fitbit App
2023-10-01T01:43:00Z,LIGHT,1.49796,Fitbit App
2023-10-01T01:44:00Z,LIGHT,1.49796,Fitbit App
2023-10-01T01:45:00Z,LIGHT,1.49795,Fitbit App
2023-10-01T01:46:00Z,LIGHT,1.49795,Fitbit App
2023-10-01T01:47:00Z,LIGHT,1.49794,Fitbit App
2023-10-01T01:48:00Z,LIGHT,1.49794,Fitbit App
2023-10-01T01:49:00Z,LIGHT,1.49794,Fitbit App
2023-10-01T01:50:00Z,LIGHT,1.49793,Fitbit App
2023-10-01T01:51:00Z,LIGHT,1.49793,Fitbit App
2023-10-01T01:52:00Z,LIGHT,1.49792,Fitbit App
2023-10-01T01:53:00Z,LIGHT,1.49792,Fitbit App
2023-10-01T01:54:00Z,LIGHT,1.49792,Fitbit App
2023-10-01T01:55:00Z,LIGHT,1.49791,Fitbit App
2023-10-01T01:56:00Z,LIGHT,1.49791,Fitbit App
2023-10-01T01:57:00Z,LIGHT,1.4979,Fitbit App
2023-10-01T01:58:00Z,LIGHT,1.4979,Fitbit App
2023-10-01T01:59:00Z,LIGHT,1.4979,Fitbit App
2023-10-01T02:00:00Z,LIGHT,1.4979,Fitbit App
2023-10-01T02:01:00Z,LIGHT,1.49789,Fitbit App
2023-10-01T02:02:00Z,LIGHT,1.49789,Fitbit App
2023-10-01T02:03:00Z,LIGHT,1.49788,Fitbit App
2023-10-01T02:04:00Z,LIGHT,1.49787,Fitbit App
2023-10-01T02:05:00Z,LIGHT,1.49787,Fitbit App
2023-10-01T02:06:00Z,LIGHT,1.49787,Fitbit App
2023-10-01T02:07:00Z,LIGHT,1.49787,Fitbit App
2023-10-01T02:08:00Z,LIGHT,1.49786,Fitbit App
2023-10-01T02:09:00Z,LIGHT,1.49786,Fitbit App
2023-10-01T02:10:00Z,LIGHT,1.49785,Fitbit App
2023-10-01T02:11:00Z,LIGHT,1.49785,Fitbit App
2023-10-01T02:12:00Z,LIGHT,1.49785,Fitbit App
2023-10-01T02:13:00Z,LIGHT,1.49784,Fitbit App
2023-10-01T02:14:00Z,LIGHT,1.49784,Fitbit App
2023-10-01T02:15:00Z,LIGHT,1.49783,Fitbit App
2023-10-01T02:16:00Z,LIGHT,1.49783,Fitbit App
2023-10-01T02:17:00Z,LIGHT,1.49783,Fitbit App
2023-10-01T02:18:00Z,LIGHT,1.49783,Fitbit App
2023-10-01T02:19:00Z,LIGHT,1.49782,Fitbit App
2023-10-01T02:20:00Z,LIGHT,1.49782,Fitbit App
2023-10-01T02:21:00Z,LIGHT,1.49781,Fitbit App
2023-10-01T02:22:00Z,LIGHT,1.4978,Fitbit App
2023-10-01T02:23:00Z,LIGHT,1.4978,Fitbit App
2023-10-01T02:24:00Z,LIGHT,1.94714,Fitbit App
2023-10-01T02:25:00Z,LIGHT,1.94714,Fitbit App
2023-10-01T02:26:00Z,LIGHT,1.49779,Fitbit App
