start time,end time,data source
2021-03-22T06:50:00Z,2021-03-22T08:01:00Z,Fitbit App
2021-03-22T08:10:00Z,2021-03-22T08:20:00Z,Fitbit App
2021-03-22T08:26:00Z,2021-03-22T09:33:00Z,Fitbit App
2021-03-22T09:34:00Z,2021-03-22T10:51:00Z,Fitbit App
2021-03-22T13:29:00Z,2021-03-22T14:26:00Z,Fitbit App
2021-03-22T14:30:00Z,2021-03-22T15:39:00Z,Fitbit App
2021-03-22T15:41:00Z,2021-03-22T16:04:00Z,Fitbit App
2021-03-22T18:47:00Z,2021-03-22T18:58:00Z,Fitbit App
2021-03-22T19:45:00Z,2021-03-22T19:56:00Z,Fitbit App
2021-03-22T19:58:00Z,2021-03-22T20:09:00Z,Fitbit App
2021-03-22T20:10:00Z,2021-03-22T20:20:00Z,Fitbit App
2021-03-22T21:15:00Z,2021-03-22T21:25:00Z,Fitbit App
2021-03-22T22:02:00Z,2021-03-22T22:25:00Z,Fitbit App
2021-03-22T22:27:00Z,2021-03-22T23:00:00Z,Fitbit App
2021-03-22T23:00:00Z,2021-03-22T23:39:00Z,Fitbit App
