timestamp,distance,data source
2023-12-01T00:14:00Z,7.60,Charge 5
2023-12-01T00:15:00Z,6.90,Charge 5
2023-12-01T00:16:00Z,6.10,Charge 5
2023-12-01T00:18:00Z,29.10,Charge 5
2023-12-01T00:19:00Z,10.70,Charge 5
2023-12-01T00:20:00Z,11.50,Charge 5
2023-12-01T01:01:00Z,7.60,Charge 5
2023-12-01T01:11:00Z,4.60,Charge 5
2023-12-01T01:12:00Z,18.40,Charge 5
2023-12-01T01:56:00Z,3.00,Charge 5
2023-12-01T01:57:00Z,17.60,Charge 5
2023-12-01T01:58:00Z,7.60,Charge 5
2023-12-01T01:59:00Z,3.00,Charge 5
2023-12-01T02:32:00Z,6.90,Charge 5
2023-12-01T02:45:00Z,3.80,Charge 5
2023-12-01T03:03:00Z,3.00,Charge 5
2023-12-01T03:05:00Z,39.10,Charge 5
2023-12-01T03:06:00Z,4.60,Charge 5
2023-12-01T03:07:00Z,9.90,Charge 5
2023-12-01T03:37:00Z,9.90,Charge 5
2023-12-01T03:46:00Z,21.50,Charge 5
2023-12-01T03:47:00Z,5.30,Charge 5
2023-12-01T04:08:00Z,6.10,Charge 5
2023-12-01T04:09:00Z,0.70,Charge 5
2023-12-01T04:19:00Z,4.60,Charge 5
2023-12-01T04:20:00Z,9.20,Charge 5
2023-12-01T04:21:00Z,21.50,Charge 5
2023-12-01T04:26:00Z,4.60,Charge 5
2023-12-01T04:29:00Z,13.80,Charge 5
2023-12-01T04:30:00Z,4.60,Charge 5
2023-12-01T05:04:00Z,4.60,Charge 5
2023-12-01T05:12:00Z,29.90,Charge 5
2023-12-01T05:13:00Z,4.60,Charge 5
2023-12-01T05:46:00Z,10.70,Charge 5
2023-12-01T06:17:00Z,26.80,Charge 5
2023-12-01T06:18:00Z,6.90,Charge 5
2023-12-01T12:26:00Z,6.90,Charge 5
2023-12-01T12:53:00Z,14.60,Charge 5
2023-12-01T13:20:00Z,5.30,Charge 5
2023-12-01T13:22:00Z,3.00,Charge 5
2023-12-01T13:23:00Z,16.10,Charge 5
2023-12-01T13:26:00Z,3.00,Charge 5
2023-12-01T13:27:00Z,7.60,Charge 5
2023-12-01T13:28:00Z,6.10,Charge 5
2023-12-01T13:29:00Z,15.30,Charge 5
2023-12-01T13:31:00Z,17.60,Charge 5
2023-12-01T13:32:00Z,10.70,Charge 5
2023-12-01T13:33:00Z,5.30,Charge 5
2023-12-01T13:35:00Z,15.30,Charge 5
2023-12-01T13:40:00Z,10.70,Charge 5
2023-12-01T13:41:00Z,10.70,Charge 5
2023-12-01T13:42:00Z,23.80,Charge 5
2023-12-01T13:46:00Z,7.60,Charge 5
2023-12-01T13:47:00Z,7.60,Charge 5
2023-12-01T13:54:00Z,9.20,Charge 5
2023-12-01T13:55:00Z,1.50,Charge 5
2023-12-01T14:14:00Z,4.60,Charge 5
2023-12-01T14:53:00Z,19.20,Charge 5
2023-12-01T14:54:00Z,29.90,Charge 5
2023-12-01T14:55:00Z,16.90,Charge 5
2023-12-01T14:56:00Z,7.60,Charge 5
2023-12-01T14:57:00Z,19.20,Charge 5
2023-12-01T15:05:00Z,12.20,Charge 5
2023-12-01T15:09:00Z,12.20,Charge 5
2023-12-01T15:10:00Z,3.80,Charge 5
2023-12-01T15:14:00Z,5.30,Charge 5
2023-12-01T15:17:00Z,3.00,Charge 5
2023-12-01T15:25:00Z,6.90,Charge 5
2023-12-01T15:36:00Z,21.50,Charge 5
2023-12-01T15:37:00Z,13.80,Charge 5
2023-12-01T15:38:00Z,5.30,Charge 5
2023-12-01T15:39:00Z,6.90,Charge 5
2023-12-01T15:40:00Z,11.50,Charge 5
2023-12-01T15:42:00Z,10.70,Charge 5
2023-12-01T15:51:00Z,36.10,Charge 5
2023-12-01T16:14:00Z,7.60,Charge 5
2023-12-01T16:15:00Z,27.60,Charge 5
2023-12-01T16:19:00Z,3.00,Charge 5
2023-12-01T16:31:00Z,3.00,Charge 5
2023-12-01T16:33:00Z,16.90,Charge 5
2023-12-01T16:36:00Z,13.00,Charge 5
2023-12-01T16:39:00Z,3.80,Charge 5
2023-12-01T16:40:00Z,8.40,Charge 5
2023-12-01T17:06:00Z,9.20,Charge 5
2023-12-01T17:07:00Z,0.70,Charge 5
2023-12-01T17:30:00Z,15.30,Charge 5
2023-12-01T17:31:00Z,12.30,Charge 5
2023-12-01T17:35:00Z,23.00,Charge 5
2023-12-01T17:36:00Z,12.20,Charge 5
2023-12-01T17:38:00Z,6.10,Charge 5
2023-12-01T17:39:00Z,16.90,Charge 5
2023-12-01T17:41:00Z,20.70,Charge 5
2023-12-01T17:42:00Z,20.70,Charge 5
2023-12-01T18:12:00Z,6.10,Charge 5
2023-12-01T18:15:00Z,4.60,Charge 5
2023-12-01T18:16:00Z,3.00,Charge 5
2023-12-01T18:18:00Z,3.00,Charge 5
2023-12-01T18:28:00Z,20.70,Charge 5
2023-12-01T18:44:00Z,13.00,Charge 5
2023-12-01T18:46:00Z,3.80,Charge 5
2023-12-01T18:49:00Z,5.30,Charge 5
2023-12-01T18:53:00Z,6.10,Charge 5
2023-12-01T18:54:00Z,9.20,Charge 5
2023-12-01T18:55:00Z,24.50,Charge 5
2023-12-01T18:56:00Z,9.90,Charge 5
2023-12-01T18:58:00Z,13.00,Charge 5
2023-12-01T18:59:00Z,5.30,Charge 5
2023-12-01T19:09:00Z,28.40,Charge 5
2023-12-01T19:12:00Z,7.60,Charge 5
2023-12-01T19:26:00Z,6.10,Charge 5
2023-12-01T19:48:00Z,4.60,Charge 5
2023-12-01T20:10:00Z,5.30,Charge 5
2023-12-01T20:18:00Z,10.70,Charge 5
2023-12-01T20:22:00Z,39.90,Charge 5
2023-12-01T20:23:00Z,6.90,Charge 5
2023-12-01T20:24:00Z,23.00,Charge 5
2023-12-01T20:30:00Z,3.00,Charge 5
2023-12-01T20:34:00Z,3.00,Charge 5
2023-12-01T20:41:00Z,7.60,Charge 5
2023-12-01T20:42:00Z,9.90,Charge 5
2023-12-01T20:47:00Z,35.30,Charge 5
2023-12-01T20:50:00Z,20.70,Charge 5
2023-12-01T20:51:00Z,25.30,Charge 5
2023-12-01T21:06:00Z,6.90,Charge 5
2023-12-01T21:07:00Z,6.10,Charge 5
2023-12-01T21:10:00Z,13.00,Charge 5
2023-12-01T21:21:00Z,5.30,Charge 5
2023-12-01T21:31:00Z,4.60,Charge 5
2023-12-01T21:32:00Z,1.50,Charge 5
2023-12-01T21:33:00Z,20.70,Charge 5
2023-12-01T21:34:00Z,15.30,Charge 5
2023-12-01T21:35:00Z,9.20,Charge 5
2023-12-01T22:02:00Z,3.00,Charge 5
2023-12-01T22:10:00Z,17.60,Charge 5
2023-12-01T22:28:00Z,13.80,Charge 5
