timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2024-11-29T23:50:00Z,8.947,0.0,Fitbit App
2024-11-29T23:55:00Z,10.039,0.0,Fitbit App
2024-11-30T00:00:00Z,9.356,0.0,Fitbit App
2024-11-30T00:05:00Z,10.15,0.0,Fitbit App
2024-11-30T00:10:00Z,9.346,0.0,Fitbit App
2024-11-30T00:15:00Z,9.701,0.0,Fitbit App
2024-11-30T00:20:00Z,9.026,0.0,Fitbit App
2024-11-30T00:25:00Z,10.198,0.0,Fitbit App
2024-11-30T00:30:00Z,10.929,0.0,Fitbit App
2024-11-30T00:35:00Z,8.362,0.0,Fitbit App
2024-11-30T00:40:00Z,8.564,0.0,Fitbit App
2024-11-30T00:45:00Z,10.479,0.0,Fitbit App
2024-11-30T00:50:00Z,10.244,0.0,Fitbit App
2024-11-30T00:55:00Z,9.952,0.0,Fitbit App
2024-11-30T01:00:00Z,8.922,0.0,Fitbit App
2024-11-30T01:05:00Z,8.395,0.0,Fitbit App
2024-11-30T01:10:00Z,8.612,0.0,Fitbit App
2024-11-30T01:15:00Z,8.7,0.0,Fitbit App
2024-11-30T01:20:00Z,8.974,0.0,Fitbit App
2024-11-30T01:25:00Z,9.737,0.0,Fitbit App
2024-11-30T01:30:00Z,10.263,0.0,Fitbit App
2024-11-30T01:35:00Z,9.708,0.0,Fitbit App
2024-11-30T01:40:00Z,10.357,0.0,Fitbit App
2024-11-30T01:45:00Z,12.226,0.0,Fitbit App
2024-11-30T01:50:00Z,13.967,0.0,Fitbit App
2024-11-30T01:55:00Z,13.895,0.0,Fitbit App
2024-11-30T02:00:00Z,14.159,0.0,Fitbit App
2024-11-30T02:05:00Z,17.118,0.0,Fitbit App
2024-11-30T02:10:00Z,16.543,0.0,Fitbit App
2024-11-30T02:15:00Z,15.173,0.0,Fitbit App
2024-11-30T02:20:00Z,11.433,0.0,Fitbit App
2024-11-30T02:25:00Z,7.907,0.0,Fitbit App
2024-11-30T02:30:00Z,8.749,0.0,Fitbit App
2024-11-30T02:35:00Z,7.565,0.0,Fitbit App
2024-11-30T02:40:00Z,6.769,0.0,Fitbit App
2024-11-30T02:45:00Z,7.34,0.0,Fitbit App
2024-11-30T02:50:00Z,9.936,0.0,Fitbit App
2024-11-30T02:55:00Z,9.336,0.0,Fitbit App
2024-11-30T03:00:00Z,9.171,0.0,Fitbit App
2024-11-30T03:05:00Z,8.878,0.0,Fitbit App
2024-11-30T03:10:00Z,10.034,0.0,Fitbit App
2024-11-30T03:15:00Z,9.381,0.0,Fitbit App
2024-11-30T03:20:00Z,10.661,0.0,Fitbit App
2024-11-30T03:25:00Z,10.306,0.0,Fitbit App
2024-11-30T03:30:00Z,14.017,0.0,Fitbit App
2024-11-30T03:35:00Z,11.773,0.0,Fitbit App
2024-11-30T03:40:00Z,18.861,0.0,Fitbit App
2024-11-30T03:45:00Z,12.548,0.0,Fitbit App
2024-11-30T03:50:00Z,13.606,0.0,Fitbit App
2024-11-30T03:55:00Z,15.798,0.0,Fitbit App
2024-11-30T04:00:00Z,17.295,0.0,Fitbit App
2024-11-30T04:05:00Z,14.96,0.0,Fitbit App
2024-11-30T04:10:00Z,15.464,0.0,Fitbit App
2024-11-30T04:15:00Z,17.091,0.0,Fitbit App
2024-11-30T04:20:00Z,14.024,0.0,Fitbit App
2024-11-30T04:25:00Z,15.05,0.0,Fitbit App
2024-11-30T04:30:00Z,12.926,0.0,Fitbit App
2024-11-30T04:35:00Z,11.339,0.0,Fitbit App
2024-11-30T04:40:00Z,9.789,0.0,Fitbit App
2024-11-30T04:45:00Z,12.252,0.0,Fitbit App
2024-11-30T04:50:00Z,10.622,0.0,Fitbit App
2024-11-30T04:55:00Z,14.898,0.0,Fitbit App
2024-11-30T05:00:00Z,17.679,0.0,Fitbit App
2024-11-30T05:05:00Z,20.156,0.0,Fitbit App
2024-11-30T05:10:00Z,15.575,0.0,Fitbit App
2024-11-30T05:15:00Z,14.648,0.0,Fitbit App
2024-11-30T05:20:00Z,13.904,0.0,Fitbit App
2024-11-30T05:25:00Z,19.727,0.0,Fitbit App
2024-11-30T05:30:00Z,19.038,0.0,Fitbit App
2024-11-30T05:35:00Z,17.986,0.0,Fitbit App
2024-11-30T05:40:00Z,16.139,0.0,Fitbit App
2024-11-30T05:45:00Z,17.075,0.0,Fitbit App
2024-11-30T05:50:00Z,18.09,0.0,Fitbit App
2024-11-30T05:55:00Z,18.144,0.0,Fitbit App
2024-11-30T06:00:00Z,14.588,0.0,Fitbit App
2024-11-30T06:05:00Z,14.805,0.0,Fitbit App
2024-11-30T06:10:00Z,20.243,0.0,Fitbit App
2024-11-30T06:15:00Z,17.701,0.0,Fitbit App
2024-11-30T06:20:00Z,17.375,0.0,Fitbit App
2024-11-30T06:25:00Z,14.1,0.0,Fitbit App
2024-11-30T06:30:00Z,15.474,0.0,Fitbit App
2024-11-30T06:35:00Z,16.493,0.0,Fitbit App
2024-11-30T06:40:00Z,21.363,0.0,Fitbit App
2024-11-30T06:45:00Z,18.966,0.0,Fitbit App
2024-11-30T06:50:00Z,20.034,0.0,Fitbit App
2024-11-30T06:55:00Z,22.971,0.0,Fitbit App
2024-11-30T07:00:00Z,18.752,0.0,Fitbit App
2024-11-30T07:05:00Z,20.515,0.0,Fitbit App
