timestamp,temperature celsius,data source
2024-08-25T22:18:00Z,28.9,Charge 5
2024-08-25T22:19:00Z,28.8,Charge 5
2024-08-25T22:20:00Z,28.8,Charge 5
2024-08-25T22:21:00Z,28.8,Charge 5
2024-08-25T22:22:00Z,28.8,Charge 5
2024-08-25T22:23:00Z,28.8,Charge 5
2024-08-25T22:24:00Z,28.7,Charge 5
2024-08-25T22:25:00Z,28.7,Charge 5
2024-08-25T22:26:00Z,28.7,Charge 5
2024-08-25T22:27:00Z,28.7,Charge 5
2024-08-25T22:28:00Z,28.7,Charge 5
2024-08-25T22:29:00Z,28.7,Charge 5
2024-08-25T22:30:00Z,28.7,Charge 5
2024-08-25T22:31:00Z,28.7,Charge 5
2024-08-25T22:32:00Z,28.6,Charge 5
2024-08-25T22:33:00Z,28.6,Charge 5
2024-08-25T22:34:00Z,28.6,Charge 5
2024-08-25T22:35:00Z,28.6,Charge 5
2024-08-25T22:36:00Z,28.6,Charge 5
2024-08-25T22:37:00Z,28.6,Charge 5
2024-08-25T22:38:00Z,28.6,Charge 5
2024-08-25T22:39:00Z,28.6,Charge 5
2024-08-25T22:40:00Z,28.6,Charge 5
2024-08-25T22:41:00Z,28.5,Charge 5
2024-08-25T22:42:00Z,28.5,Charge 5
2024-08-25T22:43:00Z,28.5,Charge 5
2024-08-25T22:44:00Z,28.5,Charge 5
2024-08-25T22:45:00Z,28.5,Charge 5
2024-08-25T22:46:00Z,28.5,Charge 5
2024-08-25T22:47:00Z,28.5,Charge 5
2024-08-25T22:48:00Z,28.5,Charge 5
2024-08-25T22:49:00Z,28.5,Charge 5
2024-08-25T22:50:00Z,28.4,Charge 5
2024-08-25T22:51:00Z,28.3,Charge 5
2024-08-25T22:52:00Z,28.3,Charge 5
2024-08-25T22:53:00Z,28.3,Charge 5
2024-08-25T22:54:00Z,28.2,Charge 5
2024-08-25T22:55:00Z,28.2,Charge 5
2024-08-25T22:56:00Z,28.2,Charge 5
2024-08-25T22:57:00Z,28.2,Charge 5
2024-08-25T22:58:00Z,28.2,Charge 5
2024-08-25T22:59:00Z,28.1,Charge 5
2024-08-25T23:00:00Z,28.2,Charge 5
2024-08-25T23:01:00Z,28.1,Charge 5
2024-08-25T23:02:00Z,28.1,Charge 5
2024-08-25T23:03:00Z,28.1,Charge 5
2024-08-25T23:04:00Z,28.1,Charge 5
2024-08-25T23:05:00Z,28.1,Charge 5
2024-08-25T23:13:00Z,28.2,Charge 5
2024-08-25T23:14:00Z,28.2,Charge 5
2024-08-25T23:15:00Z,28.2,Charge 5
2024-08-25T23:16:00Z,28.2,Charge 5
2024-08-25T23:17:00Z,28.2,Charge 5
2024-08-25T23:18:00Z,28.2,Charge 5
2024-08-25T23:19:00Z,28.2,Charge 5
2024-08-25T23:20:00Z,28.2,Charge 5
2024-08-25T23:21:00Z,28.2,Charge 5
2024-08-25T23:22:00Z,28.1,Charge 5
2024-08-25T23:23:00Z,28.2,Charge 5
2024-08-25T23:24:00Z,28.1,Charge 5
2024-08-25T23:25:00Z,28.1,Charge 5
2024-08-25T23:26:00Z,27.9,Charge 5
2024-08-25T23:27:00Z,28.0,Charge 5
2024-08-25T23:29:00Z,27.9,Charge 5
2024-08-25T23:30:00Z,27.9,Charge 5
2024-08-25T23:31:00Z,27.9,Charge 5
2024-08-25T23:32:00Z,27.8,Charge 5
2024-08-25T23:33:00Z,27.9,Charge 5
2024-08-25T23:34:00Z,27.9,Charge 5
2024-08-25T23:35:00Z,27.8,Charge 5
2024-08-25T23:36:00Z,27.9,Charge 5
2024-08-25T23:37:00Z,27.9,Charge 5
2024-08-25T23:38:00Z,27.8,Charge 5
2024-08-25T23:39:00Z,27.8,Charge 5
2024-08-25T23:40:00Z,27.8,Charge 5
2024-08-25T23:41:00Z,27.8,Charge 5
2024-08-25T23:42:00Z,27.8,Charge 5
2024-08-25T23:43:00Z,27.8,Charge 5
2024-08-25T23:44:00Z,27.8,Charge 5
2024-08-25T23:45:00Z,27.8,Charge 5
2024-08-25T23:46:00Z,27.7,Charge 5
2024-08-25T23:47:00Z,27.7,Charge 5
2024-08-25T23:48:00Z,27.7,Charge 5
2024-08-25T23:49:00Z,27.7,Charge 5
2024-08-25T23:50:00Z,27.7,Charge 5
2024-08-25T23:51:00Z,27.7,Charge 5
2024-08-25T23:52:00Z,27.7,Charge 5
2024-08-25T23:53:00Z,27.7,Charge 5
2024-08-25T23:54:00Z,27.7,Charge 5
2024-08-25T23:55:00Z,27.7,Charge 5
2024-08-25T23:56:00Z,27.7,Charge 5
2024-08-25T23:57:00Z,27.7,Charge 5
2024-08-25T23:58:00Z,27.7,Charge 5
2024-08-25T23:59:00Z,27.7,Charge 5
