start time,end time,data source
2025-07-25T06:37:00Z,2025-07-25T07:42:00Z,Fitbit App
2025-07-25T07:44:00Z,2025-07-25T08:14:00Z,Fitbit App
2025-07-25T08:15:00Z,2025-07-25T09:40:00Z,Fitbit App
2025-07-25T10:40:00Z,2025-07-25T11:05:00Z,Fitbit App
2025-07-25T11:15:00Z,2025-07-25T11:46:00Z,Fitbit App
2025-07-25T13:11:00Z,2025-07-25T13:22:00Z,Fitbit App
2025-07-25T13:23:00Z,2025-07-25T13:46:00Z,Fitbit App
2025-07-25T13:49:00Z,2025-07-25T17:17:00Z,Fitbit App
2025-07-25T17:27:00Z,2025-07-25T18:39:00Z,Fitbit App
2025-07-25T19:42:00Z,2025-07-25T20:00:00Z,Fitbit App
2025-07-25T20:42:00Z,2025-07-25T21:42:00Z,Fitbit App
2025-07-25T21:50:00Z,2025-07-25T22:00:00Z,Fitbit App
2025-07-25T22:00:00Z,2025-07-25T23:14:00Z,Fitbit App
