start time,end time,data source
2022-01-11T00:22:00Z,2022-01-11T01:17:00Z,Fitbit App
2022-01-11T01:22:00Z,2022-01-11T02:31:00Z,Fitbit App
2022-01-11T02:32:00Z,2022-01-11T03:27:00Z,Fitbit App
2022-01-11T03:28:00Z,2022-01-11T05:00:00Z,Fitbit App
2022-01-11T05:06:00Z,2022-01-11T05:22:00Z,Fitbit App
2022-01-11T13:52:00Z,2022-01-11T14:19:00Z,Fitbit App
2022-01-11T14:20:00Z,2022-01-11T15:08:00Z,Fitbit App
2022-01-11T15:09:00Z,2022-01-11T15:46:00Z,Fitbit App
2022-01-11T15:47:00Z,2022-01-11T16:09:00Z,Fitbit App
2022-01-11T16:47:00Z,2022-01-11T16:59:00Z,Fitbit App
2022-01-11T17:18:00Z,2022-01-11T18:02:00Z,Fitbit App
2022-01-11T19:09:00Z,2022-01-11T19:20:00Z,Fitbit App
2022-01-11T19:21:00Z,2022-01-11T19:52:00Z,Fitbit App
2022-01-11T20:13:00Z,2022-01-11T20:25:00Z,Fitbit App
2022-01-11T21:02:00Z,2022-01-11T22:42:00Z,Fitbit App
