start time,end time,data source
2024-03-14T06:16:00Z,2024-03-14T06:41:00Z,Fitbit App
2024-03-14T06:47:00Z,2024-03-14T07:26:00Z,Fitbit App
2024-03-14T07:30:00Z,2024-03-14T07:45:00Z,Fitbit App
2024-03-14T07:53:00Z,2024-03-14T08:19:00Z,Fitbit App
2024-03-14T08:21:00Z,2024-03-14T08:57:00Z,Fitbit App
2024-03-14T08:58:00Z,2024-03-14T09:24:00Z,Fitbit App
2024-03-14T09:59:00Z,2024-03-14T10:09:00Z,Fitbit App
2024-03-14T10:33:00Z,2024-03-14T14:11:00Z,Fitbit App
2024-03-14T14:31:00Z,2024-03-14T14:49:00Z,Fitbit App
2024-03-14T15:24:00Z,2024-03-14T16:31:00Z,Fitbit App
2024-03-14T16:51:00Z,2024-03-14T17:04:00Z,Fitbit App
2024-03-14T17:15:00Z,2024-03-14T17:31:00Z,Fitbit App
2024-03-14T17:47:00Z,2024-03-14T18:25:00Z,Fitbit App
2024-03-14T19:06:00Z,2024-03-14T19:18:00Z,Fitbit App
2024-03-14T19:23:00Z,2024-03-14T19:38:00Z,Fitbit App
2024-03-14T19:58:00Z,2024-03-14T20:22:00Z,Fitbit App
2024-03-14T20:48:00Z,2024-03-14T21:02:00Z,Fitbit App
2024-03-14T21:03:00Z,2024-03-14T22:03:00Z,Fitbit App
