start time,end time,data source
2023-08-18T00:14:00Z,2023-08-18T00:38:00Z,Fitbit App
2023-08-18T00:51:00Z,2023-08-18T01:37:00Z,Fitbit App
2023-08-18T01:42:00Z,2023-08-18T02:04:00Z,Fitbit App
2023-08-18T02:12:00Z,2023-08-18T03:01:00Z,Fitbit App
2023-08-18T10:43:00Z,2023-08-18T12:31:00Z,Fitbit App
2023-08-18T12:32:00Z,2023-08-18T12:47:00Z,Fitbit App
2023-08-18T12:48:00Z,2023-08-18T13:05:00Z,Fitbit App
2023-08-18T13:15:00Z,2023-08-18T13:49:00Z,Fitbit App
2023-08-18T14:11:00Z,2023-08-18T15:16:00Z,Fitbit App
2023-08-18T15:18:00Z,2023-08-18T15:54:00Z,Fitbit App
2023-08-18T17:00:00Z,2023-08-18T17:43:00Z,Fitbit App
2023-08-18T18:33:00Z,2023-08-18T19:14:00Z,Fitbit App
2023-08-18T20:18:00Z,2023-08-18T21:07:00Z,Fitbit App
2023-08-18T21:32:00Z,2023-08-18T21:45:00Z,Fitbit App
2023-08-18T23:18:00Z,2023-08-18T23:44:00Z,Fitbit App
2023-08-18T23:45:00Z,2023-08-19T00:07:00Z,Fitbit App
