timestamp,floors,data source
2021-06-01T11:35:00Z,1,Fitbit App
2021-06-01T11:38:00Z,1,Fitbit App
2021-06-01T12:20:00Z,1,Fitbit App
2021-06-01T12:44:00Z,1,Fitbit App
2021-06-01T12:48:00Z,1,Fitbit App
2021-06-01T12:52:00Z,1,Fitbit App
2021-06-01T12:58:00Z,1,Fitbit App
2021-06-01T13:01:00Z,1,Fitbit App
2021-06-01T13:02:00Z,1,Fitbit App
2021-06-01T14:02:00Z,1,Fitbit App
2021-06-01T14:05:00Z,1,Fitbit App
2021-06-01T14:06:00Z,1,Fitbit App
2021-06-01T14:07:00Z,1,Fitbit App
2021-06-01T14:14:00Z,1,Fitbit App
2021-06-01T21:00:00Z,1,Fitbit App
2021-06-02T10:13:00Z,1,Fitbit App
2021-06-02T10:38:00Z,1,Fitbit App
2021-06-02T10:47:00Z,1,Fitbit App
2021-06-02T13:32:00Z,1,Fitbit App
2021-06-02T13:39:00Z,1,Fitbit App
2021-06-02T13:47:00Z,1,Fitbit App
2021-06-02T13:50:00Z,1,Fitbit App
2021-06-02T19:06:00Z,1,Fitbit App
2021-06-02T19:30:00Z,2,Fitbit App
2021-06-02T19:31:00Z,2,Fitbit App
2021-06-02T19:32:00Z,1,Fitbit App
2021-06-03T11:32:00Z,2,Fitbit App
2021-06-03T11:35:00Z,1,Fitbit App
2021-06-03T11:49:00Z,1,Fitbit App
2021-06-03T11:51:00Z,2,Fitbit App
2021-06-03T11:59:00Z,1,Fitbit App
2021-06-03T20:57:00Z,1,Fitbit App
2021-06-03T20:58:00Z,1,Fitbit App
2021-06-03T21:18:00Z,1,Fitbit App
2021-06-03T21:19:00Z,1,Fitbit App
2021-06-03T21:20:00Z,2,Fitbit App
2021-06-04T09:05:00Z,1,Fitbit App
2021-06-04T09:29:00Z,1,Fitbit App
2021-06-06T14:55:00Z,1,Fitbit App
2021-06-06T14:56:00Z,1,Fitbit App
2021-06-06T15:08:00Z,1,Fitbit App
2021-06-06T15:15:00Z,1,Fitbit App
2021-06-06T15:16:00Z,1,Fitbit App
2021-06-06T15:35:00Z,1,Fitbit App
2021-06-06T16:17:00Z,1,Fitbit App
2021-06-06T16:18:00Z,1,Fitbit App
2021-06-06T16:19:00Z,1,Fitbit App
2021-06-06T16:20:00Z,1,Fitbit App
2021-06-06T17:08:00Z,1,Fitbit App
2021-06-06T17:09:00Z,1,Fitbit App
2021-06-06T20:02:00Z,1,Fitbit App
2021-06-07T07:14:00Z,1,Fitbit App
2021-06-07T07:15:00Z,1,Fitbit App
