timestamp,floors,data source
2022-01-01T00:33:00Z,1,Fitbit App
2022-01-01T02:27:00Z,1,Fitbit App
2022-01-01T08:05:00Z,1,Fitbit App
2022-01-01T20:37:00Z,1,Fitbit App
2022-01-01T20:54:00Z,1,Fitbit App
2022-01-02T00:25:00Z,1,Fitbit App
2022-01-02T01:58:00Z,1,Fitbit App
2022-01-02T02:54:00Z,2,Fitbit App
2022-01-02T04:06:00Z,1,Fitbit App
2022-01-02T04:07:00Z,1,Fitbit App
2022-01-02T08:31:00Z,1,Fitbit App
2022-01-02T18:34:00Z,1,Fitbit App
2022-01-02T18:35:00Z,1,Fitbit App
2022-01-02T18:38:00Z,1,Fitbit App
2022-01-02T21:56:00Z,2,Fitbit App
2022-01-02T22:03:00Z,1,Fitbit App
2022-01-02T22:04:00Z,1,Fitbit App
2022-01-02T23:14:00Z,1,Fitbit App
2022-01-02T23:24:00Z,1,Fitbit App
2022-01-03T00:07:00Z,1,Fitbit App
2022-01-03T01:23:00Z,1,Fitbit App
2022-01-03T01:32:00Z,1,Fitbit App
2022-01-03T15:49:00Z,2,Fitbit App
2022-01-03T16:06:00Z,1,Fitbit App
2022-01-03T17:23:00Z,1,Fitbit App
2022-01-03T19:30:00Z,1,Fitbit App
2022-01-03T20:38:00Z,3,Fitbit App
2022-01-04T04:10:00Z,1,Fitbit App
2022-01-04T04:15:00Z,2,Fitbit App
2022-01-04T06:28:00Z,1,Fitbit App
2022-01-04T06:30:00Z,1,Fitbit App
2022-01-04T06:34:00Z,1,Fitbit App
2022-01-04T17:28:00Z,1,Fitbit App
2022-01-04T17:50:00Z,1,Fitbit App
2022-01-04T18:40:00Z,2,Fitbit App
2022-01-04T18:45:00Z,1,Fitbit App
2022-01-04T19:05:00Z,1,Fitbit App
2022-01-04T19:25:00Z,1,Fitbit App
2022-01-04T19:30:00Z,1,Fitbit App
2022-01-04T20:36:00Z,1,Fitbit App
2022-01-04T20:37:00Z,1,Fitbit App
2022-01-04T20:56:00Z,1,Fitbit App
