start time,end time,data source
2022-09-06T06:17:00Z,2022-09-06T06:37:00Z,Fitbit App
2022-09-06T06:38:00Z,2022-09-06T07:35:00Z,Fitbit App
2022-09-06T07:39:00Z,2022-09-06T07:55:00Z,Fitbit App
2022-09-06T07:57:00Z,2022-09-06T08:53:00Z,Fitbit App
2022-09-06T09:02:00Z,2022-09-06T09:33:00Z,Fitbit App
2022-09-06T10:25:00Z,2022-09-06T10:35:00Z,Fitbit App
2022-09-06T11:33:00Z,2022-09-06T11:47:00Z,Fitbit App
2022-09-06T12:29:00Z,2022-09-06T12:52:00Z,Fitbit App
2022-09-06T13:03:00Z,2022-09-06T13:19:00Z,Fitbit App
2022-09-06T13:20:00Z,2022-09-06T14:05:00Z,Fitbit App
2022-09-06T14:50:00Z,2022-09-06T15:08:00Z,Fitbit App
2022-09-06T15:16:00Z,2022-09-06T15:41:00Z,Fitbit App
2022-09-06T15:42:00Z,2022-09-06T15:57:00Z,Fitbit App
2022-09-06T16:07:00Z,2022-09-06T16:24:00Z,Fitbit App
2022-09-06T16:25:00Z,2022-09-06T17:03:00Z,Fitbit App
2022-09-06T17:05:00Z,2022-09-06T17:32:00Z,Fitbit App
2022-09-06T17:33:00Z,2022-09-06T18:03:00Z,Fitbit App
2022-09-06T18:05:00Z,2022-09-06T18:28:00Z,Fitbit App
2022-09-06T18:29:00Z,2022-09-06T20:30:00Z,Fitbit App
2022-09-06T20:32:00Z,2022-09-06T21:34:00Z,Fitbit App
2022-09-06T21:35:00Z,2022-09-06T22:00:00Z,Fitbit App
2022-09-06T22:00:00Z,2022-09-06T22:25:00Z,Fitbit App
