timestamp,steps,distance millimeters,altitude gain millimeters,data source
2020-10-01T06:13:51Z,0,0,0,Charge 4
2020-10-01T06:13:52Z,3,0,0,Charge 4
2020-10-01T06:13:53Z,0,0,0,Charge 4
2020-10-01T06:13:54Z,3,80,-304,Charge 4
2020-10-01T06:13:55Z,3,230,-1828,Charge 4
2020-10-01T06:13:56Z,2,390,2133,Charge 4
2020-10-01T06:13:57Z,2,580,304,Charge 4
2020-10-01T06:13:58Z,3,1090,609,Charge 4
2020-10-01T06:13:59Z,2,1290,-609,Charge 4
2020-10-01T06:14:00Z,2,1410,609,Charge 4
2020-10-01T06:14:01Z,2,1500,0,Charge 4
2020-10-01T06:14:02Z,1,1530,-914,Charge 4
2020-10-01T06:14:03Z,1,1110,304,Charge 4
2020-10-01T06:14:04Z,1,1380,0,Charge 4
2020-10-01T06:14:05Z,1,1370,-609,Charge 4
2020-10-01T06:14:06Z,2,1350,-1219,Charge 4
2020-10-01T06:14:07Z,2,1340,914,Charge 4
