start time,end time,data source
2021-12-27T00:27:00Z,2021-12-27T00:47:00Z,Fitbit App
2021-12-27T00:56:00Z,2021-12-27T01:09:00Z,Fitbit App
2021-12-27T01:17:00Z,2021-12-27T01:59:00Z,Fitbit App
2021-12-27T02:00:00Z,2021-12-27T02:54:00Z,Fitbit App
2021-12-27T03:00:00Z,2021-12-27T04:45:00Z,Fitbit App
2021-12-27T04:49:00Z,2021-12-27T05:08:00Z,Fitbit App
2021-12-27T13:35:00Z,2021-12-27T14:33:00Z,Fitbit App
2021-12-27T14:34:00Z,2021-12-27T14:44:00Z,Fitbit App
2021-12-27T14:45:00Z,2021-12-27T17:02:00Z,Fitbit App
2021-12-27T17:03:00Z,2021-12-27T17:16:00Z,Fitbit App
2021-12-27T17:17:00Z,2021-12-27T17:51:00Z,Fitbit App
2021-12-27T18:16:00Z,2021-12-27T18:32:00Z,Fitbit App
2021-12-27T19:09:00Z,2021-12-27T19:21:00Z,Fitbit App
2021-12-27T19:47:00Z,2021-12-27T19:59:00Z,Fitbit App
2021-12-27T20:00:00Z,2021-12-27T20:15:00Z,Fitbit App
2021-12-27T20:18:00Z,2021-12-27T20:34:00Z,Fitbit App
2021-12-27T20:45:00Z,2021-12-27T21:14:00Z,Fitbit App
2021-12-27T23:03:00Z,2021-12-28T00:14:00Z,Fitbit App
