start time,end time,data source
2022-03-04T08:04:00Z,2022-03-04T10:07:00Z,Fitbit App
2022-03-04T10:08:00Z,2022-03-04T11:05:00Z,Fitbit App
2022-03-04T11:06:00Z,2022-03-04T13:04:00Z,Fitbit App
2022-03-04T13:09:00Z,2022-03-04T14:17:00Z,Fitbit App
2022-03-04T14:25:00Z,2022-03-04T15:11:00Z,Fitbit App
2022-03-04T17:19:00Z,2022-03-04T17:41:00Z,Fitbit App
2022-03-04T17:43:00Z,2022-03-04T18:30:00Z,Fitbit App
2022-03-04T18:31:00Z,2022-03-04T18:46:00Z,Fitbit App
2022-03-04T18:52:00Z,2022-03-04T19:35:00Z,Fitbit App
2022-03-04T19:36:00Z,2022-03-04T19:54:00Z,Fitbit App
2022-03-04T19:55:00Z,2022-03-04T20:13:00Z,Fitbit App
2022-03-04T20:16:00Z,2022-03-04T20:42:00Z,Fitbit App
2022-03-04T20:43:00Z,2022-03-04T21:06:00Z,Fitbit App
2022-03-04T21:14:00Z,2022-03-04T22:05:00Z,Fitbit App
2022-03-04T22:15:00Z,2022-03-04T22:44:00Z,Fitbit App
2022-03-04T22:45:00Z,2022-03-04T23:00:00Z,Fitbit App
2022-03-04T23:00:00Z,2022-03-04T23:23:00Z,Fitbit App
