timestamp,steps,data source
2024-03-01T00:43:00Z,11,Charge 5
2024-03-01T06:46:00Z,11,Charge 5
2024-03-01T06:51:00Z,10,MobileTrack
2024-03-01T06:52:00Z,8,Charge 5
2024-03-01T06:58:00Z,7,Charge 5
2024-03-01T07:00:00Z,10,Charge 5
2024-03-01T07:01:00Z,15,Charge 5
2024-03-01T07:03:00Z,4,Charge 5
2024-03-01T07:37:00Z,13,MobileTrack
2024-03-01T07:38:00Z,4,MobileTrack
2024-03-01T08:04:00Z,17,MobileTrack
2024-03-01T08:05:00Z,26,MobileTrack
2024-03-01T08:23:00Z,4,MobileTrack
2024-03-01T08:24:00Z,9,MobileTrack
2024-03-01T08:25:00Z,14,Charge 5
2024-03-01T08:35:00Z,20,Charge 5
2024-03-01T08:36:00Z,42,Charge 5
2024-03-01T08:37:00Z,43,Charge 5
2024-03-01T08:38:00Z,49,Charge 5
2024-03-01T08:39:00Z,6,Charge 5
2024-03-01T08:40:00Z,43,Charge 5
2024-03-01T08:42:00Z,4,Charge 5
2024-03-01T08:43:00Z,30,Charge 5
2024-03-01T08:44:00Z,72,Charge 5
2024-03-01T08:45:00Z,97,Charge 5
2024-03-01T08:46:00Z,119,Charge 5
2024-03-01T08:47:00Z,110,Charge 5
2024-03-01T08:48:00Z,111,Charge 5
2024-03-01T08:49:00Z,99,Charge 5
2024-03-01T08:50:00Z,107,Charge 5
2024-03-01T08:51:00Z,122,Charge 5
2024-03-01T08:52:00Z,85,Charge 5
2024-03-01T09:00:00Z,10,Charge 5
2024-03-01T09:01:00Z,6,Charge 5
2024-03-01T09:12:00Z,32,Charge 5
2024-03-01T09:13:00Z,61,Charge 5
2024-03-01T09:14:00Z,75,Charge 5
2024-03-01T09:15:00Z,97,Charge 5
2024-03-01T09:16:00Z,116,Charge 5
2024-03-01T09:17:00Z,117,Charge 5
2024-03-01T09:18:00Z,112,Charge 5
2024-03-01T09:19:00Z,117,Charge 5
2024-03-01T09:20:00Z,114,Charge 5
2024-03-01T09:21:00Z,109,Charge 5
2024-03-01T09:22:00Z,109,Charge 5
2024-03-01T09:23:00Z,34,Charge 5
2024-03-01T10:21:00Z,30,Charge 5
2024-03-01T10:22:00Z,100,Charge 5
2024-03-01T10:23:00Z,111,Charge 5
2024-03-01T10:24:00Z,62,Charge 5
2024-03-01T10:46:00Z,34,Charge 5
2024-03-01T10:47:00Z,11,Charge 5
2024-03-01T10:48:00Z,36,Charge 5
2024-03-01T10:49:00Z,29,Charge 5
2024-03-01T10:50:00Z,34,Charge 5
2024-03-01T10:51:00Z,44,Charge 5
2024-03-01T10:52:00Z,64,Charge 5
2024-03-01T10:53:00Z,72,Charge 5
2024-03-01T10:54:00Z,94,Charge 5
2024-03-01T10:55:00Z,73,Charge 5
2024-03-01T10:56:00Z,57,Charge 5
2024-03-01T10:57:00Z,51,Charge 5
2024-03-01T10:58:00Z,59,Charge 5
2024-03-01T10:59:00Z,43,Charge 5
2024-03-01T11:00:00Z,10,Charge 5
2024-03-01T11:06:00Z,13,Charge 5
2024-03-01T11:26:00Z,26,Charge 5
2024-03-01T11:33:00Z,45,Charge 5
2024-03-01T11:44:00Z,9,Charge 5
2024-03-01T11:51:00Z,9,Charge 5
2024-03-01T11:55:00Z,22,Charge 5
2024-03-01T12:01:00Z,18,Charge 5
2024-03-01T12:07:00Z,6,Charge 5
2024-03-01T12:08:00Z,49,Charge 5
2024-03-01T12:18:00Z,4,Charge 5
2024-03-01T12:19:00Z,19,Charge 5
2024-03-01T12:20:00Z,67,Charge 5
2024-03-01T12:21:00Z,12,Charge 5
2024-03-01T12:49:00Z,10,Charge 5
2024-03-01T12:51:00Z,4,Charge 5
2024-03-01T12:52:00Z,19,Charge 5
2024-03-01T14:58:00Z,11,Charge 5
2024-03-01T15:29:00Z,14,Charge 5
2024-03-01T15:30:00Z,34,Charge 5
2024-03-01T15:31:00Z,33,Charge 5
2024-03-01T15:32:00Z,16,Charge 5
2024-03-01T15:33:00Z,41,Charge 5
2024-03-01T15:52:00Z,5,Charge 5
2024-03-01T15:53:00Z,56,Charge 5
2024-03-01T15:54:00Z,63,Charge 5
2024-03-01T15:55:00Z,62,Charge 5
2024-03-01T15:56:00Z,11,Charge 5
2024-03-01T15:58:00Z,10,Charge 5
2024-03-01T16:12:00Z,6,Charge 5
2024-03-01T16:27:00Z,37,Charge 5
2024-03-01T16:28:00Z,79,Charge 5
