timestamp,lap time,stroke count,stroke type,data source
2024-05-13T12:41:04Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T12:46:20Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T12:52:38Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T12:58:42Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T13:44:28Z,00:00:12.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T13:47:46Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T13:51:22Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T13:53:42Z,00:00:12.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T13:55:47Z,00:00:16.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T13:58:12Z,00:00:16.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:01:48Z,00:00:11.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:03:54Z,00:00:12.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:06:25Z,00:00:14.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:07:54Z,00:00:20.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:09:09Z,00:00:19.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:10:56Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:12:22Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:14:14Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:15:15Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:16:35Z,00:00:16.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:18:03Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2024-05-13T14:20:42Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
