timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2024-04-06T22:40:00Z,15.62,0.0,Fitbit App
2024-04-06T22:45:00Z,17.552,0.0,Fitbit App
2024-04-06T22:50:00Z,17.544,0.0,Fitbit App
2024-04-06T22:55:00Z,19.466,0.0,Fitbit App
2024-04-06T23:00:00Z,20.684,0.0,Fitbit App
2024-04-06T23:05:00Z,18.868,0.0,Fitbit App
2024-04-06T23:10:00Z,22.166,0.0,Fitbit App
2024-04-06T23:15:00Z,21.391,0.0,Fitbit App
2024-04-06T23:20:00Z,19.841,0.0,Fitbit App
2024-04-06T23:25:00Z,21.07,0.0,Fitbit App
2024-04-06T23:30:00Z,16.465,0.0,Fitbit App
2024-04-06T23:35:00Z,8.52,0.0,Fitbit App
2024-04-06T23:40:00Z,8.351,0.0,Fitbit App
2024-04-06T23:45:00Z,8.143,0.0,Fitbit App
2024-04-06T23:50:00Z,8.326,0.0,Fitbit App
2024-04-06T23:55:00Z,8.482,0.0,Fitbit App
2024-04-07T00:00:00Z,7.91,0.0,Fitbit App
2024-04-07T00:05:00Z,8.382,0.0,Fitbit App
2024-04-07T00:20:00Z,13.503,0.0,Fitbit App
2024-04-07T00:25:00Z,15.773,0.0,Fitbit App
2024-04-07T00:30:00Z,13.717,0.0,Fitbit App
2024-04-07T00:35:00Z,15.544,0.0,Fitbit App
2024-04-07T00:40:00Z,17.433,0.0,Fitbit App
2024-04-07T00:50:00Z,16.123,0.0,Fitbit App
2024-04-07T00:55:00Z,16.994,0.0,Fitbit App
2024-04-07T01:00:00Z,15.519,0.0,Fitbit App
2024-04-07T01:05:00Z,15.347,0.0,Fitbit App
2024-04-07T01:10:00Z,16.881,0.0,Fitbit App
2024-04-07T01:15:00Z,11.334,0.0,Fitbit App
2024-04-07T01:20:00Z,12.15,0.0,Fitbit App
2024-04-07T01:25:00Z,15.186,0.0,Fitbit App
2024-04-07T01:30:00Z,11.397,0.0,Fitbit App
2024-04-07T01:35:00Z,9.241,0.0,Fitbit App
2024-04-07T01:40:00Z,7.732,0.0,Fitbit App
2024-04-07T01:45:00Z,8.805,0.0,Fitbit App
2024-04-07T01:50:00Z,10.237,0.0,Fitbit App
2024-04-07T01:55:00Z,10.727,0.0,Fitbit App
2024-04-07T02:00:00Z,9.933,0.0,Fitbit App
2024-04-07T02:05:00Z,9.729,0.0,Fitbit App
2024-04-07T02:10:00Z,11.916,0.0,Fitbit App
2024-04-07T02:15:00Z,12.53,0.0,Fitbit App
2024-04-07T02:20:00Z,11.454,0.0,Fitbit App
2024-04-07T02:25:00Z,11.85,0.0,Fitbit App
2024-04-07T02:30:00Z,11.101,0.0,Fitbit App
2024-04-07T02:35:00Z,12.265,0.0,Fitbit App
2024-04-07T02:40:00Z,11.652,0.0,Fitbit App
2024-04-07T02:45:00Z,11.685,0.0,Fitbit App
2024-04-07T02:50:00Z,12.425,0.0,Fitbit App
2024-04-07T03:00:00Z,9.279,0.0,Fitbit App
2024-04-07T03:05:00Z,8.159,0.0,Fitbit App
2024-04-07T03:10:00Z,8.655,0.0,Fitbit App
2024-04-07T03:15:00Z,7.036,0.0,Fitbit App
2024-04-07T03:20:00Z,10.698,0.0,Fitbit App
2024-04-07T03:25:00Z,9.904,0.0,Fitbit App
2024-04-07T03:30:00Z,6.97,0.0,Fitbit App
2024-04-07T03:35:00Z,11.096,0.0,Fitbit App
2024-04-07T03:40:00Z,10.403,0.0,Fitbit App
