start time,end time,data source
2023-06-05T07:49:00Z,2023-06-05T07:59:00Z,Fitbit App
2023-06-05T08:35:00Z,2023-06-05T08:55:00Z,Fitbit App
2023-06-05T09:00:00Z,2023-06-05T09:27:00Z,Fitbit App
2023-06-05T09:32:00Z,2023-06-05T09:53:00Z,Fitbit App
2023-06-05T09:54:00Z,2023-06-05T10:38:00Z,Fitbit App
2023-06-05T10:50:00Z,2023-06-05T12:35:00Z,Fitbit App
2023-06-05T12:43:00Z,2023-06-05T12:56:00Z,Fitbit App
2023-06-05T14:16:00Z,2023-06-05T14:37:00Z,Fitbit App
2023-06-05T14:38:00Z,2023-06-05T15:09:00Z,Fitbit App
2023-06-05T15:15:00Z,2023-06-05T15:35:00Z,Fitbit App
2023-06-05T17:00:00Z,2023-06-05T17:20:00Z,Fitbit App
2023-06-05T17:29:00Z,2023-06-05T17:45:00Z,Fitbit App
2023-06-05T17:51:00Z,2023-06-05T18:03:00Z,Fitbit App
2023-06-05T18:08:00Z,2023-06-05T18:30:00Z,Fitbit App
2023-06-05T18:50:00Z,2023-06-05T19:00:00Z,Fitbit App
2023-06-05T19:01:00Z,2023-06-05T20:37:00Z,Fitbit App
2023-06-05T20:44:00Z,2023-06-05T20:57:00Z,Fitbit App
2023-06-05T21:02:00Z,2023-06-05T21:13:00Z,Fitbit App
