timestamp,beats per minute,data source
2022-09-09T00:00:04Z,78.0,Charge 4
2022-09-09T00:00:19Z,78.0,Charge 4
2022-09-09T00:00:34Z,78.0,Charge 4
2022-09-09T00:00:39Z,78.0,Charge 4
2022-09-09T00:00:44Z,79.0,Charge 4
2022-09-09T00:00:59Z,79.0,Charge 4
2022-09-09T00:01:14Z,79.0,Charge 4
2022-09-09T00:01:29Z,80.0,Charge 4
2022-09-09T00:01:34Z,79.0,Charge 4
2022-09-09T00:01:39Z,78.0,Charge 4
2022-09-09T00:01:49Z,79.0,Charge 4
2022-09-09T00:01:54Z,80.0,Charge 4
2022-09-09T00:02:09Z,80.0,Charge 4
2022-09-09T00:02:14Z,79.0,Charge 4
2022-09-09T00:02:19Z,78.0,Charge 4
2022-09-09T00:02:29Z,79.0,Charge 4
2022-09-09T00:02:39Z,80.0,Charge 4
2022-09-09T00:02:49Z,79.0,Charge 4
2022-09-09T00:02:54Z,78.0,Charge 4
2022-09-09T00:03:02Z,78.0,Charge 4
2022-09-09T00:03:12Z,79.0,Charge 4
2022-09-09T00:03:27Z,79.0,Charge 4
2022-09-09T00:03:32Z,80.0,Charge 4
2022-09-09T00:03:37Z,81.0,Charge 4
2022-09-09T00:03:42Z,79.0,Charge 4
2022-09-09T00:03:47Z,77.0,Charge 4
2022-09-09T00:03:52Z,78.0,Charge 4
2022-09-09T00:03:57Z,79.0,Charge 4
2022-09-09T00:04:12Z,79.0,Charge 4
2022-09-09T00:04:17Z,78.0,Charge 4
2022-09-09T00:04:32Z,78.0,Charge 4
2022-09-09T00:04:47Z,79.0,Charge 4
2022-09-09T00:04:52Z,80.0,Charge 4
2022-09-09T00:05:02Z,78.0,Charge 4
2022-09-09T00:05:07Z,77.0,Charge 4
2022-09-09T00:05:12Z,78.0,Charge 4
2022-09-09T00:05:17Z,77.0,Charge 4
2022-09-09T00:05:27Z,79.0,Charge 4
2022-09-09T00:05:32Z,80.0,Charge 4
2022-09-09T00:05:42Z,79.0,Charge 4
2022-09-09T00:05:57Z,79.0,Charge 4
2022-09-09T00:06:02Z,80.0,Charge 4
2022-09-09T00:06:07Z,81.0,Charge 4
2022-09-09T00:06:12Z,82.0,Charge 4
2022-09-09T00:06:22Z,81.0,Charge 4
2022-09-09T00:06:37Z,81.0,Charge 4
2022-09-09T00:06:42Z,81.0,Charge 4
2022-09-09T00:06:52Z,80.0,Charge 4
2022-09-09T00:07:07Z,80.0,Charge 4
2022-09-09T00:07:17Z,81.0,Charge 4
2022-09-09T00:07:22Z,82.0,Charge 4
2022-09-09T00:07:37Z,81.0,Charge 4
2022-09-09T00:07:47Z,82.0,Charge 4
2022-09-09T00:07:52Z,81.0,Charge 4
2022-09-09T00:07:57Z,80.0,Charge 4
2022-09-09T00:08:07Z,81.0,Charge 4
2022-09-09T00:08:22Z,81.0,Charge 4
2022-09-09T00:08:27Z,80.0,Charge 4
2022-09-09T00:08:42Z,80.0,Charge 4
2022-09-09T00:08:47Z,81.0,Charge 4
2022-09-09T00:08:57Z,82.0,Charge 4
2022-09-09T00:09:07Z,81.0,Charge 4
2022-09-09T00:09:12Z,80.0,Charge 4
2022-09-09T00:09:17Z,81.0,Charge 4
2022-09-09T00:09:22Z,79.0,Charge 4
2022-09-09T00:09:27Z,80.0,Charge 4
2022-09-09T00:09:32Z,81.0,Charge 4
2022-09-09T00:09:37Z,80.0,Charge 4
2022-09-09T00:09:52Z,80.0,Charge 4
2022-09-09T00:10:02Z,81.0,Charge 4
2022-09-09T00:10:17Z,81.0,Charge 4
2022-09-09T00:10:32Z,81.0,Charge 4
2022-09-09T00:10:47Z,81.0,Charge 4
2022-09-09T00:10:48Z,80.0,Charge 4
2022-09-09T00:10:53Z,81.0,Charge 4
2022-09-09T00:11:03Z,80.0,Charge 4
2022-09-09T00:11:18Z,82.0,Charge 4
2022-09-09T00:11:28Z,81.0,Charge 4
2022-09-09T00:11:43Z,81.0,Charge 4
2022-09-09T00:11:48Z,82.0,Charge 4
2022-09-09T00:12:03Z,79.0,Charge 4
2022-09-09T00:12:13Z,81.0,Charge 4
2022-09-09T00:12:18Z,82.0,Charge 4
2022-09-09T00:12:28Z,80.0,Charge 4
2022-09-09T00:12:43Z,80.0,Charge 4
2022-09-09T00:12:53Z,82.0,Charge 4
2022-09-09T00:13:03Z,81.0,Charge 4
2022-09-09T00:13:08Z,82.0,Charge 4
2022-09-09T00:13:13Z,81.0,Charge 4
2022-09-09T00:13:18Z,79.0,Charge 4
2022-09-09T00:13:23Z,78.0,Charge 4
2022-09-09T00:13:28Z,77.0,Charge 4
2022-09-09T00:13:38Z,78.0,Charge 4
2022-09-09T00:13:43Z,79.0,Charge 4
2022-09-09T00:13:48Z,80.0,Charge 4
2022-09-09T00:13:53Z,81.0,Charge 4
2022-09-09T00:14:03Z,80.0,Charge 4
2022-09-09T00:14:08Z,79.0,Charge 4
2022-09-09T00:14:13Z,78.0,Charge 4
2022-09-09T00:14:23Z,79.0,Charge 4
2022-09-09T00:14:28Z,79.0,Charge 4
2022-09-09T00:14:43Z,78.0,Charge 4
2022-09-09T00:14:53Z,79.0,Charge 4
2022-09-09T00:14:58Z,80.0,Charge 4
2022-09-09T00:15:08Z,79.0,Charge 4
2022-09-09T00:15:18Z,80.0,Charge 4
2022-09-09T00:15:23Z,79.0,Charge 4
2022-09-09T00:15:38Z,79.0,Charge 4
2022-09-09T00:15:48Z,80.0,Charge 4
2022-09-09T00:16:03Z,80.0,Charge 4
2022-09-09T00:16:08Z,79.0,Charge 4
2022-09-09T00:16:18Z,81.0,Charge 4
2022-09-09T00:16:23Z,80.0,Charge 4
2022-09-09T00:16:38Z,80.0,Charge 4
2022-09-09T00:16:43Z,80.0,Charge 4
2022-09-09T00:16:58Z,80.0,Charge 4
2022-09-09T00:17:03Z,79.0,Charge 4
2022-09-09T00:17:08Z,80.0,Charge 4
2022-09-09T00:17:23Z,80.0,Charge 4
2022-09-09T00:17:33Z,81.0,Charge 4
2022-09-09T00:17:48Z,81.0,Charge 4
2022-09-09T00:18:03Z,82.0,Charge 4
2022-09-09T00:18:08Z,80.0,Charge 4
2022-09-09T00:18:23Z,80.0,Charge 4
2022-09-09T00:18:24Z,80.0,Charge 4
2022-09-09T00:18:29Z,81.0,Charge 4
2022-09-09T00:18:34Z,82.0,Charge 4
2022-09-09T00:18:49Z,81.0,Charge 4
2022-09-09T00:19:04Z,81.0,Charge 4
2022-09-09T00:19:14Z,82.0,Charge 4
2022-09-09T00:19:19Z,81.0,Charge 4
2022-09-09T00:19:24Z,80.0,Charge 4
2022-09-09T00:19:34Z,81.0,Charge 4
2022-09-09T00:19:39Z,80.0,Charge 4
2022-09-09T00:19:49Z,81.0,Charge 4
2022-09-09T00:20:04Z,81.0,Charge 4
2022-09-09T00:20:14Z,82.0,Charge 4
2022-09-09T00:20:19Z,83.0,Charge 4
2022-09-09T00:20:24Z,82.0,Charge 4
2022-09-09T00:20:29Z,81.0,Charge 4
2022-09-09T00:20:34Z,80.0,Charge 4
2022-09-09T00:20:49Z,81.0,Charge 4
2022-09-09T00:20:54Z,82.0,Charge 4
2022-09-09T00:20:59Z,81.0,Charge 4
2022-09-09T00:21:14Z,82.0,Charge 4
2022-09-09T00:21:24Z,81.0,Charge 4
2022-09-09T00:21:39Z,81.0,Charge 4
2022-09-09T00:21:44Z,82.0,Charge 4
2022-09-09T00:21:54Z,81.0,Charge 4
2022-09-09T00:22:04Z,80.0,Charge 4
2022-09-09T00:22:09Z,81.0,Charge 4
2022-09-09T00:22:14Z,80.0,Charge 4
2022-09-09T00:22:29Z,80.0,Charge 4
2022-09-09T00:22:39Z,81.0,Charge 4
2022-09-09T00:22:49Z,80.0,Charge 4
2022-09-09T00:23:04Z,80.0,Charge 4
2022-09-09T00:23:14Z,82.0,Charge 4
2022-09-09T00:23:19Z,81.0,Charge 4
2022-09-09T00:23:29Z,80.0,Charge 4
2022-09-09T00:23:39Z,81.0,Charge 4
2022-09-09T00:23:44Z,80.0,Charge 4
2022-09-09T00:23:54Z,81.0,Charge 4
2022-09-09T00:23:59Z,83.0,Charge 4
2022-09-09T00:24:04Z,82.0,Charge 4
2022-09-09T00:24:14Z,81.0,Charge 4
2022-09-09T00:24:19Z,80.0,Charge 4
2022-09-09T00:24:24Z,79.0,Charge 4
2022-09-09T00:24:39Z,79.0,Charge 4
2022-09-09T00:24:44Z,80.0,Charge 4
2022-09-09T00:24:49Z,81.0,Charge 4
2022-09-09T00:24:54Z,82.0,Charge 4
2022-09-09T00:25:04Z,81.0,Charge 4
2022-09-09T00:25:09Z,80.0,Charge 4
2022-09-09T00:25:19Z,79.0,Charge 4
2022-09-09T00:25:29Z,80.0,Charge 4
2022-09-09T00:25:39Z,81.0,Charge 4
2022-09-09T00:25:49Z,80.0,Charge 4
2022-09-09T00:25:54Z,79.0,Charge 4
2022-09-09T00:26:00Z,79.0,Charge 4
2022-09-09T00:26:15Z,80.0,Charge 4
2022-09-09T00:26:20Z,81.0,Charge 4
2022-09-09T00:26:25Z,80.0,Charge 4
2022-09-09T00:26:35Z,81.0,Charge 4
2022-09-09T00:26:40Z,82.0,Charge 4
2022-09-09T00:26:55Z,81.0,Charge 4
2022-09-09T00:27:00Z,80.0,Charge 4
