timestamp,workout,background,total,data source
2025-09-01T00:00:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:12:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:16:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:17:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:20:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:21:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:22:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:27:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:28:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:30:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:31:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:32:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:33:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:34:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:37:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T00:38:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:08:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:15:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:16:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:17:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:18:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:19:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:20:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:21:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:22:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:35:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:36:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:37:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:38:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:39:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:40:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T01:41:00Z,0.0,0.0,0.0,Fitbit App
2025-09-01T02:25:00Z,0.0,0.0,0.0,Fitbit App
