timestamp,distance,data source
2023-02-01T00:31:00Z,35.30,Charge 4
2023-02-01T00:32:00Z,0.70,Charge 4
2023-02-01T03:58:00Z,5.30,Charge 4
2023-02-01T03:59:00Z,61.40,Charge 4
2023-02-01T04:00:00Z,14.60,Charge 4
2023-02-01T04:01:00Z,14.60,Charge 4
2023-02-01T05:56:00Z,21.50,Charge 4
2023-02-01T07:52:00Z,5.30,Charge 4
2023-02-01T08:15:00Z,7.60,Charge 4
2023-02-01T08:16:00Z,4.60,Charge 4
2023-02-01T08:18:00Z,5.30,Charge 4
2023-02-01T08:33:00Z,3.00,Charge 4
2023-02-01T09:10:00Z,8.40,Charge 4
2023-02-01T09:11:00Z,26.10,Charge 4
2023-02-01T09:12:00Z,21.50,Charge 4
2023-02-01T09:13:00Z,38.40,Charge 4
2023-02-01T09:14:00Z,67.60,Charge 4
2023-02-01T09:15:00Z,86.90,Charge 4
2023-02-01T09:16:00Z,85.30,Charge 4
2023-02-01T09:17:00Z,87.70,Charge 4
2023-02-01T09:18:00Z,89.20,Charge 4
2023-02-01T09:19:00Z,88.40,Charge 4
2023-02-01T09:20:00Z,90.00,Charge 4
2023-02-01T09:21:00Z,90.00,Charge 4
2023-02-01T09:22:00Z,59.90,Charge 4
2023-02-01T09:23:00Z,38.40,Charge 4
2023-02-01T09:24:00Z,32.20,Charge 4
2023-02-01T09:25:00Z,15.30,Charge 4
2023-02-01T09:26:00Z,6.90,Charge 4
2023-02-01T09:30:00Z,25.30,Charge 4
2023-02-01T09:35:00Z,6.10,Charge 4
2023-02-01T09:43:00Z,6.90,Charge 4
2023-02-01T09:51:00Z,7.60,Charge 4
2023-02-01T09:57:00Z,55.30,Charge 4
2023-02-01T09:58:00Z,56.10,Charge 4
2023-02-01T09:59:00Z,89.20,Charge 4
2023-02-01T10:00:00Z,39.90,Charge 4
2023-02-01T10:01:00Z,7.60,Charge 4
2023-02-01T10:02:00Z,8.40,Charge 4
2023-02-01T10:10:00Z,11.50,Charge 4
2023-02-01T10:11:00Z,3.00,Charge 4
2023-02-01T10:44:00Z,18.40,Charge 4
2023-02-01T10:45:00Z,75.30,Charge 4
2023-02-01T10:46:00Z,88.40,Charge 4
2023-02-01T10:47:00Z,86.90,Charge 4
2023-02-01T10:48:00Z,89.20,Charge 4
2023-02-01T10:49:00Z,88.40,Charge 4
2023-02-01T10:50:00Z,90.70,Charge 4
2023-02-01T10:51:00Z,88.40,Charge 4
2023-02-01T10:52:00Z,88.40,Charge 4
2023-02-01T10:53:00Z,40.70,Charge 4
2023-02-01T10:54:00Z,8.40,Charge 4
2023-02-01T10:55:00Z,9.20,Charge 4
2023-02-01T10:56:00Z,8.40,Charge 4
2023-02-01T11:11:00Z,9.20,Charge 4
2023-02-01T11:13:00Z,29.20,Charge 4
2023-02-01T11:25:00Z,8.40,Charge 4
2023-02-01T11:26:00Z,8.40,Charge 4
2023-02-01T11:31:00Z,9.20,Charge 4
2023-02-01T11:32:00Z,6.10,Charge 4
2023-02-01T11:33:00Z,3.80,Charge 4
2023-02-01T12:19:00Z,6.10,Charge 4
2023-02-01T12:21:00Z,6.90,Charge 4
2023-02-01T13:04:00Z,5.30,Charge 4
2023-02-01T13:05:00Z,13.00,Charge 4
2023-02-01T13:25:00Z,5.30,Charge 4
2023-02-01T13:29:00Z,6.10,Charge 4
2023-02-01T13:47:00Z,5.30,Charge 4
2023-02-01T14:03:00Z,13.00,Charge 4
2023-02-01T14:04:00Z,57.60,Charge 4
2023-02-01T14:42:00Z,5.30,Charge 4
2023-02-01T14:45:00Z,8.40,Charge 4
2023-02-01T14:48:00Z,8.40,Charge 4
2023-02-01T14:50:00Z,6.10,Charge 4
2023-02-01T15:42:00Z,14.60,Charge 4
2023-02-01T15:43:00Z,49.10,Charge 4
2023-02-01T15:44:00Z,32.20,Charge 4
2023-02-01T15:45:00Z,6.10,Charge 4
2023-02-01T15:46:00Z,6.90,Charge 4
2023-02-01T15:47:00Z,9.90,Charge 4
2023-02-01T15:48:00Z,40.70,Charge 4
2023-02-01T15:49:00Z,86.90,Charge 4
2023-02-01T15:50:00Z,88.40,Charge 4
2023-02-01T15:51:00Z,87.70,Charge 4
2023-02-01T15:52:00Z,89.20,Charge 4
2023-02-01T15:53:00Z,63.00,Charge 4
2023-02-01T15:54:00Z,91.50,Charge 4
2023-02-01T15:55:00Z,76.80,Charge 4
2023-02-01T15:56:00Z,31.50,Charge 4
2023-02-01T16:01:00Z,7.60,Charge 4
2023-02-01T16:03:00Z,3.80,Charge 4
2023-02-01T16:06:00Z,4.60,Charge 4
2023-02-01T16:27:00Z,7.60,Charge 4
2023-02-01T16:37:00Z,38.40,Charge 4
2023-02-01T16:38:00Z,60.70,Charge 4
2023-02-01T16:39:00Z,83.00,Charge 4
2023-02-01T16:40:00Z,87.60,Charge 4
2023-02-01T16:41:00Z,88.40,Charge 4
2023-02-01T16:42:00Z,33.80,Charge 4
2023-02-01T16:43:00Z,13.80,Charge 4
2023-02-01T16:44:00Z,10.70,Charge 4
2023-02-01T16:45:00Z,4.60,Charge 4
2023-02-01T16:52:00Z,20.70,Charge 4
2023-02-01T16:53:00Z,13.80,Charge 4
2023-02-01T16:54:00Z,9.20,Charge 4
2023-02-01T16:55:00Z,13.80,Charge 4
2023-02-01T16:56:00Z,12.20,Charge 4
2023-02-01T16:58:00Z,10.70,Charge 4
2023-02-01T16:59:00Z,20.70,Charge 4
2023-02-01T17:04:00Z,5.30,Charge 4
2023-02-01T17:06:00Z,8.40,Charge 4
2023-02-01T17:08:00Z,11.50,Charge 4
2023-02-01T17:09:00Z,5.30,Charge 4
2023-02-01T17:11:00Z,16.90,Charge 4
2023-02-01T17:12:00Z,6.10,Charge 4
2023-02-01T17:14:00Z,19.20,Charge 4
2023-02-01T17:16:00Z,26.10,Charge 4
2023-02-01T17:17:00Z,6.90,Charge 4
2023-02-01T17:18:00Z,17.60,Charge 4
2023-02-01T17:19:00Z,3.80,Charge 4
2023-02-01T17:20:00Z,16.10,Charge 4
2023-02-01T17:21:00Z,22.20,Charge 4
2023-02-01T17:22:00Z,6.90,Charge 4
2023-02-01T17:29:00Z,6.90,Charge 4
2023-02-01T17:32:00Z,8.40,Charge 4
2023-02-01T17:38:00Z,62.20,Charge 4
2023-02-01T17:43:00Z,7.60,Charge 4
2023-02-01T17:46:00Z,16.90,Charge 4
2023-02-01T17:49:00Z,6.10,Charge 4
2023-02-01T17:51:00Z,6.10,Charge 4
2023-02-01T17:53:00Z,3.00,Charge 4
2023-02-01T17:56:00Z,3.00,Charge 4
2023-02-01T17:57:00Z,16.10,Charge 4
2023-02-01T17:58:00Z,10.70,Charge 4
2023-02-01T17:59:00Z,13.00,Charge 4
2023-02-01T18:07:00Z,16.10,Charge 4
2023-02-01T18:09:00Z,6.10,Charge 4
2023-02-01T18:10:00Z,8.40,Charge 4
2023-02-01T18:11:00Z,23.80,Charge 4
2023-02-01T18:12:00Z,6.90,Charge 4
2023-02-01T18:21:00Z,5.30,Charge 4
2023-02-01T18:25:00Z,19.90,Charge 4
2023-02-01T18:27:00Z,10.70,Charge 4
2023-02-01T18:28:00Z,8.40,Charge 4
2023-02-01T18:29:00Z,4.60,Charge 4
2023-02-01T18:30:00Z,22.20,Charge 4
2023-02-01T18:50:00Z,23.00,Charge 4
2023-02-01T18:55:00Z,6.10,Charge 4
2023-02-01T18:58:00Z,3.80,Charge 4
2023-02-01T18:59:00Z,30.70,Charge 4
2023-02-01T19:00:00Z,20.70,Charge 4
2023-02-01T19:01:00Z,43.70,Charge 4
2023-02-01T19:02:00Z,13.00,Charge 4
2023-02-01T19:04:00Z,5.30,Charge 4
2023-02-01T19:05:00Z,24.60,Charge 4
2023-02-01T19:06:00Z,23.00,Charge 4
2023-02-01T19:07:00Z,6.10,Charge 4
2023-02-01T19:08:00Z,9.90,Charge 4
2023-02-01T19:10:00Z,7.60,Charge 4
2023-02-01T19:11:00Z,16.10,Charge 4
2023-02-01T19:12:00Z,1.50,Charge 4
2023-02-01T19:14:00Z,4.60,Charge 4
2023-02-01T19:17:00Z,6.90,Charge 4
2023-02-01T19:18:00Z,24.50,Charge 4
2023-02-01T19:19:00Z,13.80,Charge 4
2023-02-01T19:24:00Z,44.50,Charge 4
2023-02-01T19:25:00Z,13.00,Charge 4
2023-02-01T19:39:00Z,7.60,Charge 4
2023-02-01T19:42:00Z,8.40,Charge 4
2023-02-01T19:43:00Z,6.90,Charge 4
2023-02-01T19:44:00Z,11.50,Charge 4
2023-02-01T19:46:00Z,35.30,Charge 4
2023-02-01T20:07:00Z,21.50,Charge 4
2023-02-01T20:08:00Z,16.90,Charge 4
2023-02-01T20:11:00Z,6.10,Charge 4
2023-02-01T20:33:00Z,37.60,Charge 4
2023-02-01T20:34:00Z,39.90,Charge 4
2023-02-01T20:45:00Z,18.40,Charge 4
2023-02-01T21:09:00Z,9.90,Charge 4
2023-02-01T21:11:00Z,13.00,Charge 4
