start time,end time,data source
2021-10-05T06:44:00Z,2021-10-05T07:06:00Z,Fitbit App
2021-10-05T09:23:00Z,2021-10-05T09:40:00Z,Fitbit App
2021-10-05T10:14:00Z,2021-10-05T11:07:00Z,Fitbit App
2021-10-05T11:26:00Z,2021-10-05T11:39:00Z,Fitbit App
2021-10-05T11:45:00Z,2021-10-05T13:18:00Z,Fitbit App
2021-10-05T13:38:00Z,2021-10-05T13:49:00Z,Fitbit App
2021-10-05T13:53:00Z,2021-10-05T14:19:00Z,Fitbit App
2021-10-05T14:20:00Z,2021-10-05T14:40:00Z,Fitbit App
2021-10-05T15:11:00Z,2021-10-05T15:31:00Z,Fitbit App
2021-10-05T18:10:00Z,2021-10-05T18:25:00Z,Fitbit App
2021-10-05T18:29:00Z,2021-10-05T19:00:00Z,Fitbit App
2021-10-05T19:05:00Z,2021-10-05T20:59:00Z,Fitbit App
