start time,end time,data source
2021-07-21T05:38:00Z,2021-07-21T05:52:00Z,Fitbit App
2021-07-21T05:53:00Z,2021-07-21T07:07:00Z,Fitbit App
2021-07-21T07:13:00Z,2021-07-21T07:47:00Z,Fitbit App
2021-07-21T07:48:00Z,2021-07-21T09:22:00Z,Fitbit App
2021-07-21T09:23:00Z,2021-07-21T10:09:00Z,Fitbit App
2021-07-21T10:10:00Z,2021-07-21T10:43:00Z,Fitbit App
2021-07-21T13:04:00Z,2021-07-21T13:14:00Z,Fitbit App
2021-07-21T13:32:00Z,2021-07-21T13:52:00Z,Fitbit App
2021-07-21T13:53:00Z,2021-07-21T14:38:00Z,Fitbit App
2021-07-21T16:01:00Z,2021-07-21T16:29:00Z,Fitbit App
2021-07-21T16:30:00Z,2021-07-21T16:52:00Z,Fitbit App
2021-07-21T16:53:00Z,2021-07-21T17:18:00Z,Fitbit App
2021-07-21T18:03:00Z,2021-07-21T18:15:00Z,Fitbit App
2021-07-21T18:18:00Z,2021-07-21T20:05:00Z,Fitbit App
2021-07-21T20:10:00Z,2021-07-21T21:01:00Z,Fitbit App
2021-07-21T21:06:00Z,2021-07-21T21:36:00Z,Fitbit App
2021-07-21T21:41:00Z,2021-07-21T22:00:00Z,Fitbit App
