timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-11T15:30:24Z,1,0,0,Charge 6
2025-08-11T15:30:25Z,1,0,0,Charge 6
2025-08-11T15:30:26Z,2,110,0,Charge 6
2025-08-11T15:30:27Z,2,240,0,Charge 6
2025-08-11T15:30:28Z,1,340,0,Charge 6
2025-08-11T15:30:29Z,2,490,0,Charge 6
2025-08-11T15:30:30Z,1,610,0,Charge 6
2025-08-11T15:30:31Z,2,710,0,Charge 6
2025-08-11T15:30:32Z,1,740,0,Charge 6
2025-08-11T15:30:33Z,2,800,0,Charge 6
2025-08-11T15:30:34Z,1,820,0,Charge 6
2025-08-11T15:30:35Z,2,870,0,Charge 6
2025-08-11T15:30:36Z,1,1070,0,Charge 6
2025-08-11T15:30:37Z,2,1110,0,Charge 6
2025-08-11T15:30:38Z,1,1100,0,Charge 6
2025-08-11T15:30:39Z,1,1100,0,Charge 6
2025-08-11T15:30:40Z,2,1080,0,Charge 6
2025-08-11T15:30:41Z,1,1090,0,Charge 6
2025-08-11T15:30:42Z,1,1080,0,Charge 6
2025-08-11T15:30:43Z,2,1070,0,Charge 6
2025-08-11T15:30:44Z,1,1080,0,Charge 6
2025-08-11T15:30:45Z,1,1070,0,Charge 6
2025-08-11T15:30:46Z,2,1070,0,Charge 6
2025-08-11T15:30:47Z,1,1070,0,Charge 6
2025-08-11T15:30:48Z,1,1070,0,Charge 6
2025-08-11T15:30:49Z,2,1070,0,Charge 6
2025-08-11T15:30:50Z,1,1070,0,Charge 6
2025-08-11T15:30:51Z,1,1070,0,Charge 6
2025-08-11T15:30:52Z,2,1060,0,Charge 6
2025-08-11T15:30:53Z,1,1060,0,Charge 6
2025-08-11T15:30:54Z,2,1060,0,Charge 6
2025-08-11T15:30:55Z,0,1070,0,Charge 6
2025-08-11T15:30:56Z,0,980,0,Charge 6
2025-08-11T15:30:57Z,1,850,0,Charge 6
2025-08-11T15:30:58Z,1,0,0,Charge 6
2025-08-11T15:30:59Z,1,0,0,Charge 6
2025-08-11T15:31:00Z,1,0,0,Charge 6
2025-08-11T15:31:01Z,1,0,0,Charge 6
2025-08-11T15:31:02Z,1,180,0,Charge 6
2025-08-11T15:31:03Z,2,350,0,Charge 6
2025-08-11T15:31:04Z,1,500,0,Charge 6
2025-08-11T15:31:05Z,1,650,0,Charge 6
2025-08-11T15:31:06Z,2,840,0,Charge 6
2025-08-11T15:31:07Z,1,870,0,Charge 6
2025-08-11T15:31:08Z,1,870,0,Charge 6
2025-08-11T15:31:09Z,2,890,0,Charge 6
2025-08-11T15:31:10Z,2,890,0,Charge 6
2025-08-11T15:31:11Z,2,950,0,Charge 6
2025-08-11T15:31:12Z,2,1000,0,Charge 6
2025-08-11T15:31:13Z,2,1150,0,Charge 6
2025-08-11T15:31:14Z,1,1210,0,Charge 6
2025-08-11T15:31:15Z,3,1290,0,Charge 6
2025-08-11T15:31:16Z,2,1350,0,Charge 6
2025-08-11T15:31:17Z,1,1360,0,Charge 6
2025-08-11T15:31:18Z,3,1400,0,Charge 6
2025-08-11T15:31:19Z,2,1470,0,Charge 6
2025-08-11T15:31:20Z,1,1470,0,Charge 6
2025-08-11T15:31:21Z,3,1480,0,Charge 6
2025-08-11T15:31:22Z,2,1530,0,Charge 6
2025-08-11T15:31:23Z,1,1540,0,Charge 6
2025-08-11T15:31:24Z,3,1530,0,Charge 6
2025-08-11T15:31:25Z,2,1570,0,Charge 6
2025-08-11T15:31:26Z,1,1560,0,Charge 6
2025-08-11T15:31:27Z,1,1550,0,Charge 6
2025-08-11T15:31:28Z,2,1560,0,Charge 6
2025-08-11T15:31:29Z,0,1390,0,Charge 6
2025-08-11T15:31:30Z,1,1230,0,Charge 6
2025-08-11T15:31:31Z,3,1240,0,Charge 6
2025-08-11T15:31:32Z,1,1230,0,Charge 6
2025-08-11T15:31:33Z,2,1220,0,Charge 6
2025-08-11T15:31:34Z,2,1230,0,Charge 6
2025-08-11T15:31:35Z,2,1300,0,Charge 6
