timestamp,beats per minute,data source
2021-12-31T00:00:03Z,100.0,Charge 4
2021-12-31T00:00:08Z,95.0,Charge 4
2021-12-31T00:00:13Z,93.0,Charge 4
2021-12-31T00:00:18Z,92.0,Charge 4
2021-12-31T00:00:33Z,91.0,Charge 4
2021-12-31T00:00:38Z,90.0,Charge 4
2021-12-31T00:00:53Z,90.0,Charge 4
2021-12-31T00:01:03Z,89.0,Charge 4
2021-12-31T00:01:08Z,89.0,Charge 4
2021-12-31T00:01:13Z,89.0,Charge 4
2021-12-31T00:01:28Z,91.0,Charge 4
2021-12-31T00:01:33Z,92.0,Charge 4
2021-12-31T00:01:48Z,92.0,Charge 4
2021-12-31T00:01:53Z,93.0,Charge 4
2021-12-31T00:02:03Z,94.0,Charge 4
2021-12-31T00:02:08Z,92.0,Charge 4
2021-12-31T00:02:13Z,91.0,Charge 4
2021-12-31T00:02:23Z,88.0,Charge 4
2021-12-31T00:02:28Z,87.0,Charge 4
2021-12-31T00:02:33Z,88.0,Charge 4
2021-12-31T00:02:38Z,90.0,Charge 4
2021-12-31T00:02:48Z,90.0,Charge 4
2021-12-31T00:03:03Z,91.0,Charge 4
2021-12-31T00:03:08Z,90.0,Charge 4
2021-12-31T00:03:23Z,90.0,Charge 4
2021-12-31T00:03:28Z,92.0,Charge 4
2021-12-31T00:03:33Z,93.0,Charge 4
2021-12-31T00:03:43Z,94.0,Charge 4
2021-12-31T00:03:48Z,93.0,Charge 4
2021-12-31T00:03:53Z,94.0,Charge 4
2021-12-31T00:04:08Z,94.0,Charge 4
2021-12-31T00:04:23Z,89.0,Charge 4
2021-12-31T00:04:28Z,86.0,Charge 4
2021-12-31T00:04:33Z,83.0,Charge 4
2021-12-31T00:04:38Z,82.0,Charge 4
2021-12-31T00:04:43Z,81.0,Charge 4
2021-12-31T00:04:58Z,81.0,Charge 4
2021-12-31T00:05:13Z,81.0,Charge 4
2021-12-31T00:05:18Z,80.0,Charge 4
2021-12-31T00:05:23Z,78.0,Charge 4
2021-12-31T00:05:33Z,77.0,Charge 4
2021-12-31T00:05:38Z,75.0,Charge 4
2021-12-31T00:05:43Z,74.0,Charge 4
2021-12-31T00:05:48Z,75.0,Charge 4
2021-12-31T00:05:53Z,78.0,Charge 4
2021-12-31T00:05:58Z,78.0,Charge 4
2021-12-31T00:06:13Z,78.0,Charge 4
2021-12-31T00:06:18Z,75.0,Charge 4
2021-12-31T00:06:28Z,75.0,Charge 4
2021-12-31T00:06:33Z,75.0,Charge 4
2021-12-31T00:06:38Z,76.0,Charge 4
2021-12-31T00:06:44Z,76.0,Charge 4
2021-12-31T00:06:59Z,76.0,Charge 4
2021-12-31T00:07:04Z,77.0,Charge 4
2021-12-31T00:07:09Z,78.0,Charge 4
2021-12-31T00:07:19Z,79.0,Charge 4
2021-12-31T00:07:24Z,82.0,Charge 4
2021-12-31T00:07:29Z,85.0,Charge 4
2021-12-31T00:07:44Z,83.0,Charge 4
2021-12-31T00:07:49Z,82.0,Charge 4
2021-12-31T00:07:59Z,83.0,Charge 4
2021-12-31T00:08:04Z,85.0,Charge 4
2021-12-31T00:08:19Z,84.0,Charge 4
2021-12-31T00:08:24Z,83.0,Charge 4
2021-12-31T00:08:39Z,83.0,Charge 4
2021-12-31T00:08:44Z,82.0,Charge 4
2021-12-31T00:08:49Z,83.0,Charge 4
2021-12-31T00:08:54Z,84.0,Charge 4
2021-12-31T00:09:09Z,85.0,Charge 4
2021-12-31T00:09:14Z,87.0,Charge 4
2021-12-31T00:09:19Z,89.0,Charge 4
2021-12-31T00:09:24Z,91.0,Charge 4
2021-12-31T00:09:29Z,91.0,Charge 4
2021-12-31T00:09:39Z,92.0,Charge 4
2021-12-31T00:09:44Z,95.0,Charge 4
2021-12-31T00:09:49Z,99.0,Charge 4
2021-12-31T00:09:54Z,100.0,Charge 4
2021-12-31T00:10:09Z,97.0,Charge 4
2021-12-31T00:10:14Z,93.0,Charge 4
2021-12-31T00:10:24Z,92.0,Charge 4
2021-12-31T00:10:29Z,91.0,Charge 4
2021-12-31T00:10:44Z,91.0,Charge 4
2021-12-31T00:10:54Z,90.0,Charge 4
2021-12-31T00:11:09Z,90.0,Charge 4
2021-12-31T00:11:14Z,92.0,Charge 4
2021-12-31T00:11:19Z,93.0,Charge 4
2021-12-31T00:11:24Z,95.0,Charge 4
2021-12-31T00:11:29Z,98.0,Charge 4
