timestamp,steps,data source
2024-06-01T01:16:00Z,6,Charge 5
2024-06-01T04:15:00Z,13,Charge 5
2024-06-01T06:13:00Z,7,Charge 5
2024-06-01T06:18:00Z,9,Charge 5
2024-06-01T06:23:00Z,20,Charge 5
2024-06-01T06:28:00Z,10,Charge 5
2024-06-01T07:20:00Z,9,Charge 5
2024-06-01T07:35:00Z,13,Charge 5
2024-06-01T07:37:00Z,16,Charge 5
2024-06-01T07:39:00Z,9,Charge 5
2024-06-01T07:40:00Z,35,Charge 5
2024-06-01T07:48:00Z,11,Charge 5
2024-06-01T07:49:00Z,33,Charge 5
2024-06-01T07:51:00Z,5,Charge 5
2024-06-01T07:56:00Z,18,Charge 5
2024-06-01T07:57:00Z,15,Charge 5
2024-06-01T07:59:00Z,24,Charge 5
2024-06-01T08:00:00Z,5,Charge 5
2024-06-01T08:01:00Z,4,Charge 5
2024-06-01T08:04:00Z,7,Charge 5
2024-06-01T08:10:00Z,15,Charge 5
2024-06-01T08:17:00Z,16,Charge 5
2024-06-01T08:19:00Z,31,Charge 5
2024-06-01T08:20:00Z,12,Charge 5
2024-06-01T08:21:00Z,15,Charge 5
2024-06-01T08:22:00Z,8,Charge 5
2024-06-01T08:23:00Z,10,Charge 5
2024-06-01T08:46:00Z,8,Charge 5
2024-06-01T09:14:00Z,30,Charge 5
2024-06-01T09:15:00Z,10,Charge 5
2024-06-01T09:16:00Z,2,Charge 5
2024-06-01T09:29:00Z,21,Charge 5
2024-06-01T09:30:00Z,6,Charge 5
2024-06-01T09:31:00Z,7,Charge 5
2024-06-01T09:32:00Z,11,Charge 5
2024-06-01T09:33:00Z,14,Charge 5
2024-06-01T09:34:00Z,24,Charge 5
2024-06-01T09:35:00Z,6,Charge 5
2024-06-01T09:36:00Z,1,Charge 5
2024-06-01T09:45:00Z,20,Charge 5
2024-06-01T09:46:00Z,8,Charge 5
2024-06-01T09:48:00Z,17,Charge 5
2024-06-01T09:49:00Z,26,Charge 5
2024-06-01T09:50:00Z,47,Charge 5
2024-06-01T09:51:00Z,22,Charge 5
2024-06-01T09:52:00Z,19,Charge 5
2024-06-01T09:53:00Z,4,Charge 5
2024-06-01T09:54:00Z,29,Charge 5
2024-06-01T09:56:00Z,35,Charge 5
2024-06-01T09:57:00Z,9,Charge 5
2024-06-01T09:58:00Z,25,Charge 5
2024-06-01T10:00:00Z,11,Charge 5
2024-06-01T10:01:00Z,10,Charge 5
2024-06-01T10:02:00Z,35,Charge 5
2024-06-01T10:03:00Z,30,Charge 5
2024-06-01T10:04:00Z,36,Charge 5
2024-06-01T10:05:00Z,34,Charge 5
2024-06-01T10:06:00Z,22,Charge 5
2024-06-01T10:07:00Z,41,Charge 5
