timestamp,steps,distance millimeters,altitude gain millimeters,data source
2021-10-16T17:13:47Z,0,0,0,Charge 4
2021-10-16T17:13:48Z,2,0,0,Charge 4
2021-10-16T17:13:49Z,2,0,0,Charge 4
2021-10-16T17:13:50Z,2,0,0,Charge 4
2021-10-16T17:13:51Z,2,0,0,Charge 4
2021-10-16T17:13:52Z,2,0,0,Charge 4
2021-10-16T17:13:53Z,4,410,0,Charge 4
2021-10-16T17:13:54Z,4,580,-609,Charge 4
2021-10-16T17:13:55Z,4,1250,0,Charge 4
2021-10-16T17:13:56Z,4,1760,-914,Charge 4
2021-10-16T17:13:57Z,2,2070,0,Charge 4
2021-10-16T17:13:58Z,3,2290,0,Charge 4
2021-10-16T17:13:59Z,2,2360,1219,Charge 4
2021-10-16T17:14:00Z,3,2370,0,Charge 4
2021-10-16T17:14:01Z,3,2350,-1219,Charge 4
2021-10-16T17:14:02Z,2,2810,1524,Charge 4
2021-10-16T17:14:03Z,3,2770,-609,Charge 4
2021-10-16T17:14:04Z,3,2800,0,Charge 4
2021-10-16T17:14:05Z,2,2760,-609,Charge 4
2021-10-16T17:14:06Z,2,2760,-609,Charge 4
2021-10-16T17:14:07Z,3,2750,0,Charge 4
2021-10-16T17:14:08Z,0,2800,0,Charge 4
2021-10-16T17:14:09Z,1,1820,0,Charge 4
2021-10-16T17:14:10Z,0,1590,-304,Charge 4
2021-10-16T17:14:11Z,1,1390,609,Charge 4
2021-10-16T17:14:12Z,3,1240,304,Charge 4
2021-10-16T17:14:13Z,1,1150,-609,Charge 4
2021-10-16T17:14:14Z,0,1050,-304,Charge 4
2021-10-16T17:14:15Z,0,980,0,Charge 4
2021-10-16T17:14:16Z,0,890,-304,Charge 4
2021-10-16T17:14:17Z,0,0,0,Charge 4
2021-10-16T17:14:18Z,0,0,-304,Charge 4
2021-10-16T17:14:19Z,0,0,-304,Charge 4
2021-10-16T17:14:20Z,0,0,0,Charge 4
2021-10-16T17:14:21Z,0,0,0,Charge 4
2021-10-16T17:14:22Z,0,0,0,Charge 4
2021-10-16T17:14:23Z,0,0,0,Charge 4
2021-10-16T17:14:24Z,0,0,-304,Charge 4
2021-10-16T17:31:47Z,0,0,0,Charge 4
2021-10-16T17:31:48Z,3,0,0,Charge 4
2021-10-16T17:31:49Z,2,0,0,Charge 4
2021-10-16T17:31:50Z,2,0,0,Charge 4
2021-10-16T17:31:51Z,2,0,0,Charge 4
2021-10-16T17:31:52Z,2,0,0,Charge 4
2021-10-16T17:31:53Z,0,410,304,Charge 4
2021-10-16T17:31:54Z,4,580,-609,Charge 4
2021-10-16T17:31:55Z,3,1200,914,Charge 4
2021-10-16T17:31:56Z,2,1600,-609,Charge 4
2021-10-16T17:31:57Z,3,1870,0,Charge 4
2021-10-16T17:31:58Z,2,2000,304,Charge 4
2021-10-16T17:31:59Z,2,2030,0,Charge 4
2021-10-16T17:32:00Z,1,1950,-304,Charge 4
2021-10-16T17:32:01Z,3,1950,304,Charge 4
2021-10-16T17:32:02Z,1,1610,0,Charge 4
2021-10-16T17:32:03Z,1,1640,0,Charge 4
2021-10-16T17:32:04Z,0,1430,304,Charge 4
2021-10-16T17:32:05Z,0,1270,0,Charge 4
2021-10-16T17:32:06Z,1,0,0,Charge 4
2021-10-16T17:32:07Z,1,0,0,Charge 4
2021-10-16T17:32:08Z,2,0,-304,Charge 4
2021-10-16T17:32:09Z,2,280,0,Charge 4
2021-10-16T17:32:10Z,1,380,0,Charge 4
2021-10-16T17:32:11Z,2,500,304,Charge 4
2021-10-16T17:32:12Z,0,610,304,Charge 4
2021-10-16T17:32:13Z,0,700,-304,Charge 4
2021-10-16T18:51:24Z,0,0,0,Charge 4
2021-10-16T18:55:03Z,0,0,0,Charge 4
2021-10-16T18:55:04Z,2,0,0,Charge 4
2021-10-16T18:55:05Z,2,0,0,Charge 4
2021-10-16T18:55:06Z,2,0,0,Charge 4
2021-10-16T18:55:07Z,2,0,0,Charge 4
2021-10-16T18:55:08Z,2,0,0,Charge 4
2021-10-16T18:55:09Z,4,410,-304,Charge 4
2021-10-16T18:55:10Z,4,570,-304,Charge 4
2021-10-16T18:55:11Z,4,1240,304,Charge 4
2021-10-16T18:55:12Z,4,1760,0,Charge 4
2021-10-16T18:55:13Z,2,2070,0,Charge 4
2021-10-16T18:55:14Z,4,2310,-304,Charge 4
2021-10-16T18:55:15Z,2,2430,304,Charge 4
2021-10-16T18:55:16Z,3,2460,-304,Charge 4
2021-10-16T18:55:17Z,3,2470,304,Charge 4
2021-10-16T18:55:18Z,3,3000,0,Charge 4
2021-10-16T18:55:19Z,3,2970,0,Charge 4
2021-10-16T18:55:20Z,3,2990,609,Charge 4
2021-10-16T18:55:21Z,3,3020,-609,Charge 4
2021-10-16T18:55:22Z,3,3030,0,Charge 4
2021-10-16T18:55:23Z,3,3050,304,Charge 4
2021-10-16T18:55:24Z,3,3050,-609,Charge 4
2021-10-16T18:55:25Z,2,3010,0,Charge 4
2021-10-16T18:55:26Z,3,2980,609,Charge 4
2021-10-16T18:55:27Z,3,2950,0,Charge 4
2021-10-16T18:55:28Z,4,2980,-304,Charge 4
2021-10-16T18:55:29Z,3,3020,304,Charge 4
2021-10-16T18:55:30Z,3,3090,-304,Charge 4
2021-10-16T18:55:31Z,2,3080,609,Charge 4
2021-10-16T18:55:32Z,2,3150,-304,Charge 4
2021-10-16T18:55:33Z,2,2930,-304,Charge 4
2021-10-16T18:55:34Z,2,2770,0,Charge 4
2021-10-16T18:55:35Z,1,1830,0,Charge 4
2021-10-16T18:55:36Z,0,1640,0,Charge 4
2021-10-16T18:55:37Z,0,1420,304,Charge 4
2021-10-16T18:55:38Z,0,1180,-609,Charge 4
2021-10-16T18:55:39Z,0,0,609,Charge 4
2021-10-16T18:55:40Z,0,0,-304,Charge 4
2021-10-16T18:55:41Z,0,0,0,Charge 4
2021-10-16T18:55:42Z,0,0,304,Charge 4
2021-10-16T18:55:43Z,2,0,-304,Charge 4
2021-10-16T18:55:44Z,2,0,-304,Charge 4
2021-10-16T18:55:45Z,0,0,0,Charge 4
2021-10-16T18:55:46Z,0,0,-304,Charge 4
2021-10-16T18:55:47Z,0,0,304,Charge 4
2021-10-16T18:55:48Z,0,0,0,Charge 4
2021-10-16T18:55:49Z,0,0,0,Charge 4
2021-10-16T18:55:50Z,0,0,0,Charge 4
2021-10-16T18:55:51Z,0,0,304,Charge 4
2021-10-16T18:55:52Z,0,0,-304,Charge 4
2021-10-16T18:55:53Z,0,0,0,Charge 4
2021-10-16T18:55:54Z,0,0,304,Charge 4
2021-10-16T18:55:55Z,0,0,-304,Charge 4
2021-10-16T18:55:56Z,0,0,304,Charge 4
2021-10-16T18:55:57Z,0,0,-304,Charge 4
2021-10-16T18:55:58Z,0,0,0,Charge 4
2021-10-16T18:55:59Z,0,0,304,Charge 4
2021-10-16T18:56:00Z,0,0,-304,Charge 4
2021-10-16T18:56:01Z,0,0,0,Charge 4
2021-10-16T18:56:02Z,0,0,-304,Charge 4
2021-10-16T19:18:06Z,0,0,0,Charge 4
2021-10-16T19:18:07Z,2,0,0,Charge 4
2021-10-16T19:18:08Z,2,0,0,Charge 4
2021-10-16T19:18:09Z,2,0,0,Charge 4
2021-10-16T19:18:10Z,2,0,0,Charge 4
2021-10-16T19:18:40Z,0,0,0,Charge 4
2021-10-16T19:18:55Z,0,0,0,Charge 4
2021-10-16T19:18:56Z,2,0,0,Charge 4
2021-10-16T19:18:57Z,2,0,0,Charge 4
2021-10-16T19:18:58Z,2,0,0,Charge 4
2021-10-16T19:18:59Z,2,0,0,Charge 4
2021-10-16T19:19:00Z,2,0,0,Charge 4
2021-10-16T19:19:11Z,0,0,0,Charge 4
2021-10-16T19:19:12Z,2,0,0,Charge 4
2021-10-16T19:19:13Z,2,0,0,Charge 4
2021-10-16T19:19:14Z,2,0,0,Charge 4
2021-10-16T19:19:15Z,2,0,0,Charge 4
2021-10-16T19:19:16Z,2,0,0,Charge 4
2021-10-16T19:19:17Z,4,100,-304,Charge 4
2021-10-16T19:19:18Z,0,190,304,Charge 4
2021-10-16T19:19:19Z,0,250,-304,Charge 4
2021-10-16T19:19:20Z,0,320,304,Charge 4
2021-10-16T19:27:26Z,0,0,0,Charge 4
2021-10-16T19:27:27Z,3,0,0,Charge 4
2021-10-16T19:27:28Z,2,0,0,Charge 4
