start time,end time,data source
2022-04-03T03:38:00Z,2022-04-03T03:55:00Z,Fitbit App
2022-04-03T03:57:00Z,2022-04-03T04:11:00Z,Fitbit App
2022-04-03T04:24:00Z,2022-04-03T04:45:00Z,Fitbit App
2022-04-03T05:03:00Z,2022-04-03T05:26:00Z,Fitbit App
2022-04-03T05:27:00Z,2022-04-03T05:40:00Z,Fitbit App
2022-04-03T05:41:00Z,2022-04-03T06:30:00Z,Fitbit App
2022-04-03T08:34:00Z,2022-04-03T08:55:00Z,Fitbit App
2022-04-03T08:56:00Z,2022-04-03T09:20:00Z,Fitbit App
2022-04-03T09:33:00Z,2022-04-03T10:32:00Z,Fitbit App
2022-04-03T10:55:00Z,2022-04-03T11:14:00Z,Fitbit App
2022-04-03T11:37:00Z,2022-04-03T13:10:00Z,Fitbit App
2022-04-03T13:13:00Z,2022-04-03T14:00:00Z,Fitbit App
2022-04-03T14:10:00Z,2022-04-03T14:38:00Z,Fitbit App
2022-04-03T14:39:00Z,2022-04-03T14:50:00Z,Fitbit App
2022-04-03T17:22:00Z,2022-04-03T17:33:00Z,Fitbit App
2022-04-03T17:34:00Z,2022-04-03T18:52:00Z,Fitbit App
2022-04-03T18:56:00Z,2022-04-03T20:22:00Z,Fitbit App
2022-04-03T20:23:00Z,2022-04-03T20:47:00Z,Fitbit App
2022-04-03T20:48:00Z,2022-04-03T21:26:00Z,Fitbit App
2022-04-03T21:28:00Z,2022-04-03T22:00:00Z,Fitbit App
2022-04-03T22:00:00Z,2022-04-03T22:38:00Z,Fitbit App
