start time,end time,data source
2021-11-10T07:51:00Z,2021-11-10T08:35:00Z,Fitbit App
2021-11-10T11:22:00Z,2021-11-10T11:39:00Z,Fitbit App
2021-11-10T12:50:00Z,2021-11-10T13:04:00Z,Fitbit App
2021-11-10T13:47:00Z,2021-11-10T14:25:00Z,Fitbit App
2021-11-10T14:34:00Z,2021-11-10T14:44:00Z,Fitbit App
2021-11-10T16:16:00Z,2021-11-10T17:08:00Z,Fitbit App
2021-11-10T17:51:00Z,2021-11-10T19:14:00Z,Fitbit App
2021-11-10T19:36:00Z,2021-11-10T19:59:00Z,Fitbit App
2021-11-10T20:39:00Z,2021-11-10T21:49:00Z,Fitbit App
2021-11-10T21:50:00Z,2021-11-10T22:03:00Z,Fitbit App
